@relation 'nyc_listings - cleaned-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute neighbourhood_group {Brooklyn,Queens,Bronx,Manhattan,'Staten Island'}
@attribute neighbourhood {Greenpoint,Kensington,Ridgewood,'Mott Haven','Morningside Heights','East Village','Prospect Heights',Bedford-Stuyvesant,Midtown,'Sunset Park','Park Slope','Upper West Side','South Slope',Williamsburg,Gowanus,Bushwick,'Upper East Side','Crown Heights','Ditmars Steinway','Middle Village','East Harlem','Fort Greene',Harlem,Jamaica,'Hells Kitchen','Clinton Hill',Flatbush,Chelsea,'Long Island City','Brooklyn Heights','Lower East Side','Flatiron District','Rockaway Beach','Windsor Terrace',Chi0town,Tribeca,'Washington Heights','Greenwich Village','Fi0ncial District','Kips Bay','Clason Point',Eastchester,'Carroll Gardens','West Village',Nolita,'Forest Hills','Murray Hill','East Flatbush','Boerum Hill',Astoria,Sunnyside,'St. George',Gravesend,Kingsbridge,Gramercy,Allerton,'University Heights','Richmond Hill','East New York','Little Italy','Prospect-Lefferts Gardens',Arrochar,SoHo,'Stuyvesant Town',Elmhurst,'Theater District','Sheepshead Bay','Rego Park','Emerson Hill',Bayside,Bensonhurst,Woodside,'Shore Acres','Spuyten Duyvil',Briarwood,'Battery Park City',Maspeth,'Brighton Beach','Two Bridges','Fort Hamilton','Cobble Hill','Jackson Heights','New Springville',Longwood,Inwood,NoHo,Flushing,DUMBO,'Columbia St',Tottenville,'Cypress Hills','Mariners Harbor','East Elmhurst','Kew Gardens','Downtown Brooklyn',Concord,Melrose,'College Point','City Island','Bay Ridge','Red Hook','Vinegar Hill',Glendale,Concourse,'Port Morris',Flatlands,Arverne,Ca0rsie,'Queens Village',Williamsbridge,Soundview,Woodhaven,Parkchester,Bronxdale,'Ozone Park','Bay Terrace',Fordham,Norwood,Clifton,'Claremont Village','Concourse Village','Borough Park',Fieldston,Huguenot,'Mount Hope','Howard Beach',Wakefield,Midwood,'0vy Yard',Brownsville,'Civic Center','Lighthouse Hill','Roosevelt Island','South Ozone Park',Unionport,'Randall Manor','Jamaica Estates','Kew Gardens Hills',Bellerose,'Fresh Meadows','Morris Park','East Morrisania','Springfield Gardens',Tremont,'Far Rockaway','St. Albans',Coro0,'West Brighton','Manhattan Beach','Marble Hill','Dongan Hills',Belmont,'Castleton Corners',Laurelton,'Hunts Point','Great Kills','Pelham Bay','Silver Lake',Riverdale,Morrisania,'Grymes Hill',Holliswood,Tompkinsville,'Morris Heights',Edgemere,'New Brighton','Pelham Gardens',Baychester,'Mill Basin','Sea Gate','Bergen Beach',Stapleton,'Cambria Heights',Richmondtown,'Dyker Heights',Olinville,'Throgs Neck','Coney Island',Rosedale,'Howland Hook',Highbridge,'South Beach','Bath Beach','Midland Beach',Oakwood,Eltingville,Hollis,Schuylerville,Edenwald,'North Riverdale','Mount Eden',Neponsit,'Fort Wadsworth','Westchester Square','Van Nest',Rosebank,Woodlawn,'Grant City','New Dorp','Port Richmond','Country Club',Bayswater,Willowbrook,Douglaston,'New Dorp Beach','Todt Hill','West Farms','Little Neck',Whitestone,'Arden Heights','Co-op City','Jamaica Hills','Princes Bay','Bulls Head','Castle Hill','Belle Harbor',Westerleigh,'Chelsea, Staten Island','Gerritsen Beach','Breezy Point',Graniteville,Woodrow,'Hollis Hills','Port Ivory','Rockaway Park','Freshkills Park','Floral Park','Ellis Island',Bloomfield,'Ferry Point Park','Park Hill','Pelham Islands','Broad Channel','Pelham Bay Park','Van Cortlandt Park','LaGuardia Airport','Marine Park','Flushing Meadows Coro0 Park','Forest Park','Bronx Park','Croto0 Park','Green-Wood Cemetery','Prospect Park','Central Park'}
@attribute latitude numeric
@attribute longitude numeric
@attribute room_type {'Hotel room','Private room','Entire home/apt','Shared room'}
@attribute number_of_reviews numeric
@attribute days_since_last_review numeric
@attribute reviews_per_month numeric
@attribute calculated_host_listings_count numeric
@attribute availability_365 numeric
@attribute number_of_reviews_ltm numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
Manhattan,Harlem,40.80748,-73.94567,'Entire home/apt',0,44880,0,3,303,0,0.021183,4.503769,4.047915,450
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,351,0,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',1,44674,0.22,79,351,1,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,345,0,0.459366,6.973907,0.764905,649
Queens,Astoria,40.76689,-73.92659,'Entire home/apt',5,44796,0.17,1,344,3,0.279166,3.03262,3.274455,139
Manhattan,Midtown,40.76448,-73.98055,'Hotel room',9,44192,0.39,1,0,0,0.011451,5.959211,0.522458,0
Brooklyn,'Sheepshead Bay',40.58952,-73.9376,'Entire home/apt',0,44880,0,2,365,0,0.921711,9.303563,11.91568,3000
Queens,Woodside,40.7428,-73.90492,'Private room',2,44757,0.49,157,0,2,0.222045,2.957752,4.522948,41
Queens,Woodside,40.74455,-73.90445,'Private room',1,44501,0.1,157,21,1,0.109363,2.846006,4.521595,46
Queens,Woodside,40.74572,-73.89327,'Private room',0,44880,0,157,1,0,0.12159,2.44783,5.106546,30
Queens,Woodside,40.74419,-73.90302,'Private room',0,44880,0,157,10,0,0.099379,2.819006,4.603117,39
Queens,Elmhurst,40.73902,-73.87543,'Private room',0,44880,0,157,0,0,0.180949,2.638888,6.150859,38
Queens,Elmhurst,40.74015,-73.87727,'Private room',0,44880,0,157,13,0,0.23024,2.569082,6.036346,47
Manhattan,Inwood,40.86415,-73.92373,'Private room',0,44880,0,157,8,0,0.21434,6.617395,8.063549,100
Brooklyn,Greenpoint,40.73667,-73.95164,'Entire home/apt',0,44880,0,1,0,0,0.402626,5.142577,2.36305,75
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,353,0,0.459366,6.973907,0.764905,369
Manhattan,'Hells Kitchen',40.75741,-73.9937,'Private room',0,44880,0,2,365,0,0.216603,6.751736,0.449567,666
Queens,'Long Island City',40.75936,-73.93009,'Private room',0,44880,0,1,365,0,0.201726,3.371817,3.026841,100
Manhattan,Inwood,40.8664,-73.92227,'Private room',2,44681,0.27,157,0,2,0.173404,6.725931,8.237912,42
Manhattan,Inwood,40.86584,-73.92156,'Private room',0,44880,0,157,0,0,0.171912,6.674969,8.219236,33
Queens,'Long Island City',40.75293,-73.93522,'Entire home/apt',19,44702,0.72,7,126,6,0.129839,3.807255,2.767488,199
Manhattan,Inwood,40.86475,-73.92183,'Private room',1,44743,0.43,157,0,1,0.164668,6.612103,8.144907,45
Queens,Woodside,40.7425,-73.89279,'Private room',1,44488,0.09,157,5,1,0.290389,2.635893,5.173715,39
Queens,Woodside,40.74282,-73.89481,'Entire home/apt',6,44347,0.36,157,0,0,0.25701,2.664218,5.061241,99
Brooklyn,'South Slope',40.66543,-73.98581,'Entire home/apt',0,44880,0,1,0,0,0.308673,9.883621,6.387352,250
Queens,Astoria,40.76206,-73.91755,'Private room',1,44790,1,157,0,1,0.385901,2.667474,3.720631,55
Queens,Astoria,40.76196,-73.91701,'Private room',3,44518,0.12,157,31,1,0.393179,2.643107,3.749523,58
Queens,Astoria,40.76193,-73.91681,'Private room',2,44465,0.16,157,0,1,0.396845,2.633919,3.760264,33
Queens,Woodhaven,40.68843,-73.86437,'Entire home/apt',35,44784,1.22,1,158,18,0.253627,5.743603,8.172158,75
Bronx,'Hunts Point',40.81279,-73.8871,'Entire home/apt',0,44880,0,1,0,0,0.558635,2.58029,6.569438,60
Brooklyn,'Sheepshead Bay',40.59995,-73.95649,'Shared room',24,44807,1.63,8,0,19,0.057707,10.050206,11.019879,54
Brooklyn,'Sheepshead Bay',40.58955,-73.93769,'Entire home/apt',0,44880,0,2,365,0,0.917386,9.307362,11.912582,2000
Manhattan,'Hells Kitchen',40.76132,-73.99338,'Private room',0,44880,0,3,0,0,0.340942,6.685148,0.487433,39
Brooklyn,Bedford-Stuyvesant,40.69648,-73.95904,'Private room',60,44765,2.05,1,269,21,0.526341,7.300477,4.483995,80
Brooklyn,Bedford-Stuyvesant,40.68575,-73.92244,'Private room',2,44530,0.14,53,268,1,0.265,6.871829,6.058671,48
Brooklyn,Bedford-Stuyvesant,40.6856,-73.92247,'Private room',0,44880,0,53,310,0,0.27543,6.881982,6.06626,48
Brooklyn,Bedford-Stuyvesant,40.68597,-73.92258,'Private room',0,44880,0,53,190,0,0.250438,6.860929,6.041837,43
Brooklyn,Bedford-Stuyvesant,40.68599,-73.92359,'Private room',0,44880,0,53,68,0,0.260053,6.881789,6.00951,48
Brooklyn,Bedford-Stuyvesant,40.68597,-73.92282,'Private room',1,44712,0.3,53,280,1,0.251988,6.866152,6.034395,47
Brooklyn,Bedford-Stuyvesant,40.68013,-73.94734,'Entire home/apt',6,44773,0.24,3,241,2,0.169831,7.843105,5.762862,100
Bronx,'Pelham Gardens',40.86877,-73.84417,'Entire home/apt',0,44880,0,1,252,0,0.131659,6.506245,10.861106,75
Manhattan,Harlem,40.81074,-73.94241,'Private room',3,44620,0.25,111,364,3,0.256855,4.459356,4.333361,73
Manhattan,'Fi0ncial District',40.70595,-74.00564,'Private room',2,44785,0.12,4,50,1,0.198245,8.771356,3.756026,89
Manhattan,'Fi0ncial District',40.70603,-74.0062,'Private room',0,44880,0,4,9,0,0.167483,8.793611,3.759826,89
Manhattan,'Fi0ncial District',40.7061,-74.00571,'Private room',4,44409,0.2,4,67,0,0.191663,8.768726,3.747254,89
Brooklyn,Williamsburg,40.71314,-73.95667,'Entire home/apt',8,44713,0.28,4,292,5,0.278346,6.372493,3.472604,115
Manhattan,'Kips Bay',40.74151,-73.97813,'Entire home/apt',3,44773,0.18,116,360,2,0.351789,6.266253,1.206872,168
Queens,'Ditmars Steinway',40.77006,-73.91345,'Private room',89,44808,3,7,164,23,0.253622,2.284317,4.020978,148
Brooklyn,Bedford-Stuyvesant,40.6946,-73.95062,'Private room',5,44692,0.17,1,0,2,0.084804,7.115508,4.771168,70
Manhattan,Harlem,40.81486,-73.94696,'Private room',132,44801,4.47,3,300,60,0.212474,4.820597,4.452034,100
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,345,0,0.459366,6.973907,0.764905,649
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,335,0,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,359,0,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,359,0,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,335,0,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,357,0,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,335,0,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,359,0,0.459366,6.973907,0.764905,469
Manhattan,Harlem,40.81291,-73.94352,'Private room',3,44515,0.13,111,310,1,0.175579,4.589884,4.42817,67
Queens,Sunnyside,40.746,-73.91939,'Private room',2,44792,0.54,111,279,2,0.204646,3.340921,3.703355,70
Manhattan,Harlem,40.8277,-73.9477,'Entire home/apt',0,44880,0,1,0,0,0.165466,5.381202,5.233447,139
Brooklyn,Williamsburg,40.70697,-73.93683,'Entire home/apt',0,44880,0,1,0,0,0.16436,5.98178,4.411305,125
Brooklyn,'Fort Greene',40.68916,-73.97762,'Entire home/apt',18,44784,0.7,1,305,7,0.163057,8.353656,4.769406,200
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,354,0,0.459366,6.973907,0.764905,369
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,354,0,0.459366,6.973907,0.764905,369
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,354,0,0.459366,6.973907,0.764905,369
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,354,0,0.459366,6.973907,0.764905,369
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,7,0,0.459366,6.973907,0.764905,369
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,359,0,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,335,0,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,79,335,0,0.459366,6.973907,0.764905,469
Brooklyn,Gowanus,40.67152,-73.98884,'Private room',3,44361,0.11,53,249,0,0.054967,9.667152,5.969906,52
Queens,'Long Island City',40.749565,-73.94783,'Shared room',35,44708,1.48,5,352,6,0.157378,4.528693,2.137544,72
Queens,'Long Island City',40.749565,-73.94783,'Shared room',16,44792,1.05,5,353,10,0.157378,4.528693,2.137544,72
Queens,'Long Island City',40.749565,-73.94783,'Shared room',16,44801,0.69,5,355,6,0.157378,4.528693,2.137544,72
Queens,'Long Island City',40.749565,-73.94783,'Private room',85,44787,3.07,5,294,12,0.157378,4.528693,2.137544,179
Brooklyn,'Clinton Hill',40.68915,-73.96546,'Private room',1,44031,0.04,1,0,0,0.103103,7.913179,4.87503,120
Manhattan,Chelsea,40.74076,-74.00193,'Entire home/apt',0,44880,0,1,358,0,0.015998,7.495839,1.4899,700
Brooklyn,Bedford-Stuyvesant,40.67784,-73.91445,'Private room',8,44747,0.31,6,95,2,0.141004,7.226591,6.755857,48
Brooklyn,'Sunset Park',40.6604,-73.99152,'Private room',2,44651,0.27,4,341,2,0.353732,9.924412,6.742417,50
Manhattan,'Kips Bay',40.73976,-73.97973,'Entire home/apt',0,44880,0,1,0,0,0.336818,6.394497,1.297392,664
Brooklyn,'Clinton Hill',40.68746,-73.96388,'Entire home/apt',1,44006,0.04,1,0,0,0.165114,7.948681,5.008362,90
Manhattan,Harlem,40.82127,-73.95401,'Private room',46,44796,1.64,2,111,29,0.054089,5.385761,4.692004,85
Brooklyn,Bushwick,40.69666,-73.91435,'Entire home/apt',7,44579,0.28,1,1,3,0.226313,6.006619,5.745025,115
Manhattan,Midtown,40.765633,-73.982376,'Entire home/apt',0,44880,0,79,251,0,0.11621,6.046828,0.553609,449
Manhattan,Midtown,40.765633,-73.982376,'Entire home/apt',0,44880,0,79,251,0,0.11621,6.046828,0.553609,449
Manhattan,'Upper West Side',40.7945,-73.96468,'Private room',3,44326,0.11,3,263,0,0.198848,5.167511,2.763167,90
Manhattan,'East Village',40.72417,-73.97619,'Entire home/apt',29,44791,1.15,1,79,23,0.557093,6.736515,2.388977,175
Brooklyn,Williamsburg,40.70907,-73.96202,'Entire home/apt',21,44794,0.91,4,316,4,0.233527,6.777701,3.61138,115
Manhattan,'Theater District',40.75745,-73.98483,'Private room',0,44880,0,2,365,0,0.12681,6.277605,0.052711,894
Manhattan,'Little Italy',40.71887,-73.99584,'Entire home/apt',13,44788,0.47,53,44,7,0.121309,7.840827,2.758364,165
Manhattan,Nolita,40.72025,-73.99533,'Entire home/apt',13,44778,0.69,53,46,9,0.083161,7.768346,2.659472,175
Manhattan,'Lower East Side',40.71984,-73.99391,'Entire home/apt',14,44771,0.5,53,38,6,0.028633,7.716036,2.67278,180
Manhattan,'Lower East Side',40.71962,-73.99405,'Entire home/apt',28,44795,1.02,53,48,9,0.045245,7.73039,2.689052,200
Manhattan,'Lower East Side',40.71826,-73.99416,'Entire home/apt',11,44711,0.49,53,73,6,0.022227,7.784155,2.782529,190
Manhattan,'Little Italy',40.71967,-73.99595,'Entire home/apt',5,44771,0.29,53,72,3,0.123598,7.81781,2.705616,185
Brooklyn,Williamsburg,40.71677,-73.94347,'Entire home/apt',5,44743,0.48,2,130,5,0.153582,5.688575,3.655074,130
Manhattan,Chi0town,40.71864,-73.99561,'Entire home/apt',30,44781,1.12,53,44,14,0.104608,7.838222,2.771371,165
Manhattan,'Little Italy',40.71991,-73.99559,'Entire home/apt',19,44677,0.76,53,55,2,0.100093,7.792469,2.685329,156
Manhattan,'Lower East Side',40.71868,-73.99371,'Entire home/apt',7,44546,0.32,53,52,2,0.028594,7.748073,2.749863,180
Manhattan,'Little Italy',40.71991,-73.99591,'Entire home/apt',30,44743,1.07,53,47,9,0.117158,7.807531,2.688968,165
Manhattan,'Lower East Side',40.71883,-73.9937,'Entire home/apt',32,44791,1.14,53,59,5,0.038955,7.742218,2.739562,180
Manhattan,Chi0town,40.71881,-73.99605,'Entire home/apt',12,44774,0.43,53,52,3,0.130893,7.852793,2.764782,200
Manhattan,'Little Italy',40.71992,-73.99584,'Entire home/apt',9,44688,0.36,53,52,3,0.113275,7.803886,2.687488,180
Manhattan,'Little Italy',40.71988,-73.99556,'Entire home/apt',13,44779,0.48,53,47,9,0.09901,7.792108,2.68702,200
Manhattan,Chi0town,40.71805,-73.9946,'Entire home/apt',34,44712,1.23,53,59,6,0.04861,7.81221,2.800971,174
Manhattan,'Lower East Side',40.71962,-73.9939,'Entire home/apt',36,44792,1.36,53,67,11,0.043552,7.723365,2.687642,170
Manhattan,'Lower East Side',40.71882,-73.99373,'Entire home/apt',11,44724,0.4,53,0,3,0.038178,7.743976,2.740511,145
Manhattan,Nolita,40.72027,-73.99567,'Private room',11,44739,0.47,53,50,4,0.101737,7.783669,2.66193,185
Manhattan,Chi0town,40.71863,-73.99562,'Entire home/apt',26,44781,0.96,53,43,8,0.10497,7.839045,2.772156,160
Manhattan,'Little Italy',40.7189,-73.99588,'Entire home/apt',32,44734,1.2,53,55,7,0.124076,7.84164,2.756786,165
Manhattan,'Little Italy',40.71988,-73.99547,'Entire home/apt',6,44736,0.33,53,13,5,0.094267,7.787875,2.68602,160
Manhattan,Chi0town,40.7184,-73.99603,'Entire home/apt',9,44740,0.37,53,70,5,0.124662,7.866409,2.792233,180
Brooklyn,Bedford-Stuyvesant,40.68417,-73.92396,'Private room',1,44547,0.11,53,310,1,0.386333,7.00488,6.102602,48
Brooklyn,Bedford-Stuyvesant,40.68114,-73.94529,'Private room',1,44046,0.04,8,342,0,0.256182,7.72558,5.739816,63
Brooklyn,Bedford-Stuyvesant,40.68172,-73.94465,'Private room',6,44716,0.22,8,68,3,0.241427,7.673299,5.716403,63
Brooklyn,Bushwick,40.69112,-73.91356,'Private room',6,44800,0.25,111,278,4,0.365571,6.346603,6.060052,66
Brooklyn,'Clinton Hill',40.68557,-73.9609,'Entire home/apt',8,44795,1.53,1,252,8,0.234339,7.950982,5.175015,165
Brooklyn,Williamsburg,40.71691,-73.94083,'Entire home/apt',0,44880,0,1,0,0,0.234188,5.584319,3.739926,999
Manhattan,'Little Italy',40.71977,-73.99607,'Entire home/apt',23,44758,0.86,53,39,9,0.127871,7.819957,2.700264,200
Brooklyn,Williamsburg,40.71809,-73.95836,'Entire home/apt',2,44409,0.12,1,283,0,0.11207,6.209802,3.127175,150
Queens,Astoria,40.76411,-73.91996,'Private room',0,44880,0,1,0,0,0.201954,2.73919,3.603233,38
Manhattan,Harlem,40.83057,-73.94701,'Entire home/apt',11,44787,0.44,8,189,5,0.266004,5.48353,5.430459,99
Manhattan,Harlem,40.81305,-73.94369,'Private room',5,44712,0.24,111,337,4,0.178988,4.602902,4.431649,71
Brooklyn,'East New York',40.67191,-73.89151,'Entire home/apt',3,44530,0.11,2,0,1,0.083686,6.522425,7.849969,85
Brooklyn,Bushwick,40.69589,-73.91444,'Entire home/apt',11,44651,0.46,1,242,2,0.275163,6.057658,5.780979,100
Manhattan,'East Village',40.72402,-73.97872,'Entire home/apt',0,44880,0,1,0,0,0.506392,6.858442,2.373664,80
Manhattan,'Little Italy',40.71998,-73.99579,'Entire home/apt',8,44692,0.41,53,32,3,0.109831,7.799436,2.682868,180
Manhattan,SoHo,40.72612,-74.00002,'Entire home/apt',7,44178,0.27,1,0,0,0.176905,7.799085,2.338223,169
Brooklyn,'East New York',40.6718,-73.89153,'Entire home/apt',3,44415,0.11,2,0,0,0.089652,6.520848,7.855001,80
Brooklyn,Bushwick,40.68968,-73.91919,'Private room',0,44880,0,1,0,0,0.162079,6.55279,5.943968,120
Queens,Astoria,40.7613,-73.91449,'Private room',54,44801,2.01,4,122,31,0.347871,2.536825,3.883827,111
Manhattan,'Greenwich Village',40.72846,-74.00102,'Entire home/apt',0,44880,0,1,0,0,0.213961,7.776657,2.207391,87
Manhattan,'Upper West Side',40.77257,-73.98657,'Entire home/apt',0,44880,0,1,0,0,0.245561,6.231117,1.007026,500
Brooklyn,Williamsburg,40.709547,-73.950954,'Entire home/apt',0,44880,0,1,287,0,0.224151,6.331988,3.838651,180
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,95,358,0,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',0,44880,0,95,361,0,0.459366,6.973907,0.764905,469
Manhattan,'Hells Kitchen',40.76153,-73.99878,'Entire home/apt',2,44499,0.07,95,354,1,0.459366,6.973907,0.764905,369
Manhattan,Harlem,40.817008,-73.943429,'Entire home/apt',6,44795,2.69,1,0,6,0.232596,4.743604,4.674827,150
Brooklyn,'Crown Heights',40.67329,-73.95669,'Entire home/apt',0,44880,0,1,0,0,0.114248,8.513904,6.05296,225
Manhattan,Harlem,40.80763,-73.95038,'Private room',0,44880,0,2,365,0,0.258451,4.737669,3.924793,250
Brooklyn,'Clinton Hill',40.68261,-73.96517,'Entire home/apt',4,44607,0.16,3,196,2,0.057969,8.254991,5.319023,108
Manhattan,Midtown,40.75659,-73.9647,'Private room',0,44880,0,1,359,0,0.246304,5.226013,1.13984,350
Queens,Astoria,40.76033,-73.9122,'Private room',70,44801,2.63,4,158,37,0.28615,2.455697,4.005408,151
Brooklyn,Gowanus,40.67842,-73.99311,'Entire home/apt',1,44086,0.04,1,0,0,0.162522,9.4737,5.506718,425
Brooklyn,Williamsburg,40.71383,-73.96182,'Private room',1,44044,0.04,2,123,0,0.363951,6.546042,3.310638,93
Manhattan,'Theater District',40.760189,-73.984353,'Entire home/apt',0,44880,0,453,158,0,0.02783,6.213731,0.16351,416
Brooklyn,Bushwick,40.70809,-73.92036,'Entire home/apt',4,44007,0.14,1,0,0,0.172934,5.435046,4.950698,100
Manhattan,'Lower East Side',40.71748,-73.98439,'Private room',0,44880,0,2,18,0,0.174434,7.364578,2.796537,103
Brooklyn,Flatlands,40.62257,-73.93511,'Entire home/apt',4,44788,0.88,2,333,4,0.981369,8.585639,9.741277,115
Manhattan,'Hells Kitchen',40.76756,-73.98312,'Hotel room',19,44787,1.24,1,0,8,0.080472,6.071096,0.672318,0
Manhattan,Midtown,40.75171,-73.97303,'Entire home/apt',1,44066,0.04,2,0,0,0.165524,5.758776,0.807427,599
Manhattan,Midtown,40.76085,-73.96938,'Hotel room',42,44792,1.39,1,0,18,0.139017,5.403419,0.901853,0
Manhattan,'Hells Kitchen',40.76064,-73.98805,'Private room',0,44880,0,1,0,0,0.168599,6.406444,0.229276,136
Manhattan,Midtown,40.76474,-73.97667,'Entire home/apt',1,43935,0.03,1,0,0,0.059119,5.747046,0.669865,500
Manhattan,Inwood,40.87069,-73.92046,'Entire home/apt',4,44804,0.32,1,302,3,0.183221,6.960121,8.548159,70
Manhattan,Harlem,40.82275,-73.94824,'Private room',6,44651,0.39,5,0,4,0.265991,5.190025,4.90913,64
Queens,Arverne,40.58843,-73.79175,'Entire home/apt',85,44773,3.09,1,0,26,0.324225,3.585031,15.773639,471
Manhattan,'Hells Kitchen',40.76175,-73.9882,'Hotel room',0,44880,0,1,0,0,0.130432,6.401304,0.297799,0
Brooklyn,Gowanus,40.67272,-73.98905,'Private room',0,44880,0,53,78,0,0.135558,9.612431,5.887512,52
Brooklyn,Gowanus,40.67265,-73.98734,'Private room',0,44880,0,53,327,0,0.135062,9.554575,5.890007,52
Brooklyn,Gowanus,40.67157,-73.98904,'Private room',1,44434,0.08,53,241,0,0.064146,9.671725,5.966801,52
Brooklyn,'Park Slope',40.67147,-73.98701,'Private room',1,44383,0.07,53,159,0,0.082621,9.604468,5.971139,52
Brooklyn,Gowanus,40.673,-73.98757,'Private room',3,44777,0.41,53,98,3,0.153861,9.544609,5.866089,53
Brooklyn,Gowanus,40.67152,-73.98916,'Private room',1,44530,0.11,53,37,1,0.065978,9.678632,5.970465,50
Brooklyn,'Park Slope',40.67069,-73.98821,'Private room',3,44626,0.14,53,98,1,0.01192,9.687975,6.026207,51
Brooklyn,Gowanus,40.67281,-73.98721,'Private room',0,44880,0,53,98,0,0.14801,9.541585,5.878851,52
Queens,'Long Island City',40.7349,-73.92227,'Private room',6,44788,0.48,111,351,5,0.605374,3.984237,3.802538,67
Manhattan,'Upper West Side',40.77543,-73.97667,'Entire home/apt',31,44758,2.28,5,300,19,0.019221,5.683697,1.295706,427
Queens,Astoria,40.76838,-73.91351,'Private room',96,44787,3.5,7,158,33,0.275214,2.315247,3.995374,148
Manhattan,Harlem,40.80211,-73.9554,'Entire home/apt',0,44880,0,1,0,0,0.179784,4.836767,3.45896,250
Manhattan,'Kips Bay',40.74332,-73.98078,'Entire home/apt',4,44794,0.15,1,329,2,0.191007,6.352543,1.04519,188
Manhattan,'East Village',40.72641,-73.98801,'Entire home/apt',0,44880,0,1,0,0,0.232742,7.210453,2.184014,125
Manhattan,Harlem,40.82045,-73.94401,'Entire home/apt',42,44808,4.86,1,154,42,0.260504,4.910146,4.868238,321
Brooklyn,Williamsburg,40.718,-73.96345,'Entire home/apt',1,43983,0.04,1,0,0,0.37482,6.42591,3.011154,100
Manhattan,'Upper West Side',40.80067,-73.95884,'Entire home/apt',0,44880,0,1,0,0,0.04266,4.97958,3.284413,130
Queens,Sunnyside,40.73994,-73.92735,'Private room',0,44880,0,158,4,0,0.321524,3.942914,3.410781,41
Queens,Sunnyside,40.73938,-73.92585,'Private room',0,44880,0,158,9,0,0.319753,3.906887,3.501142,41
Queens,Sunnyside,40.74006,-73.92764,'Private room',0,44880,0,175,0,0,0.324149,3.949555,3.393017,48
Brooklyn,Bedford-Stuyvesant,40.69404,-73.94418,'Entire home/apt',9,44777,0.34,1,257,2,0.269804,6.942633,4.956465,145
Queens,Sunnyside,40.74009,-73.92694,'Private room',1,44521,0.1,175,0,1,0.300582,3.919198,3.427884,38
Queens,Sunnyside,40.73969,-73.92783,'Private room',4,44774,0.18,157,0,3,0.350781,3.974034,3.392784,43
Manhattan,Gramercy,40.73315,-73.98662,'Entire home/apt',9,44500,0.32,2,165,2,0.057092,6.92796,1.71574,170
Manhattan,Midtown,40.75705,-73.97909,'Private room',360,44795,12.89,4,93,144,0.164387,5.978419,0.356072,159
Manhattan,Midtown,40.75632,-73.98113,'Private room',141,44796,5.35,4,109,49,0.160525,6.098507,0.26527,187
Manhattan,Midtown,40.75574,-73.97929,'Private room',11,44766,0.61,4,56,3,0.197061,6.010667,0.373206,235
Manhattan,Midtown,40.75694,-73.98117,'Private room',2,44562,0.17,4,30,2,0.117698,6.090669,0.247473,159
Manhattan,Nolita,40.72022,-73.99428,'Entire home/apt',20,44797,0.86,53,263,9,0.025897,7.719999,2.650533,187
Manhattan,Nolita,40.72032,-73.99548,'Entire home/apt',16,44779,0.78,53,32,9,0.09149,7.772972,2.656409,160
