@relation 'dc_listings - full-weka.filters.unsupervised.attribute.Remove-R36-weka.filters.unsupervised.attribute.Remove-R6-8-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute host_is_superhost {FALSE,TRUE}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {TRUE,FALSE}
@attribute host_identity_verified {TRUE,FALSE}
@attribute room_type {'Private room','Entire home/apt','Hotel room','Shared room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {TRUE,FALSE}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {FALSE,TRUE}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
TRUE,1,2,TRUE,FALSE,'Entire home/apt',4,3,3,2,60,TRUE,6,22,49,319,48,33,3,4.74,4.77,4.82,4.74,4.79,4.64,4.82,TRUE,1,1,0,0,0.53,0.34436,4.349345,1.580314,238
FALSE,3,5,TRUE,TRUE,'Entire home/apt',5,2,2,3,30,TRUE,8,31,58,147,47,3,0,4.43,4.76,4.78,4.83,4.61,4.57,4.52,FALSE,3,3,0,0,0.53,0.315222,4.534571,1.219967,179
FALSE,1,2,TRUE,TRUE,'Entire home/apt',2,1,1,31,365,TRUE,0,0,0,0,39,0,0,4.97,4.95,4.97,4.95,5,4.95,4.89,TRUE,1,1,0,0,0.53,1.052146,7.279766,4.269652,60
FALSE,1,2,TRUE,TRUE,'Entire home/apt',4,2,2,31,1125,TRUE,0,0,0,0,39,0,0,5,5,5,5,5,4.82,4.95,FALSE,1,1,0,0,0.53,0.461725,4.311018,1.27932,200
TRUE,1,1,TRUE,TRUE,'Entire home/apt',16,6,10,2,1125,TRUE,27,55,82,172,35,6,0,4.85,4.91,4.91,4.91,4.91,4.88,4.7,TRUE,1,1,0,0,0.53,0.563973,8.879417,5.086305,1895
FALSE,33,45,TRUE,TRUE,'Shared room',1,1,1,1,90,TRUE,14,39,69,344,27,22,3,4.52,4.59,4.3,4.52,4.52,4.52,4.7,FALSE,33,0,2,16,0.53,0.278954,3.144759,3.205946,25
FALSE,7,8,TRUE,TRUE,'Private room',1,1,1,32,60,TRUE,0,0,0,0,21,0,0,4.62,4.9,4.67,4.81,4.81,4.86,4.71,FALSE,7,0,7,0,0.53,0.441461,5.496,1.769382,55
TRUE,1,3,TRUE,TRUE,'Private room',2,1,2,2,5,TRUE,19,48,77,77,20,15,1,4.95,5,4.9,5,5,5,4.9,TRUE,1,0,1,0,0.53,0.144054,2.741986,2.199174,194
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,?,1,31,1125,TRUE,0,0,0,240,6,6,0,4.83,4.83,4.83,5,5,4.5,4.83,FALSE,1,1,0,0,0.53,0.869961,4.26221,4.307021,66
FALSE,1,1,TRUE,FALSE,'Private room',2,1,1,2,70,TRUE,0,0,0,71,18,0,0,5,5,5,5,5,4.94,4.94,FALSE,1,0,1,0,0.53,1.005807,6.9408,3.186425,70
TRUE,2,2,TRUE,TRUE,'Entire home/apt',4,1,2,4,1125,TRUE,2,2,16,282,10,7,0,4.8,4.8,4.7,5,5,4.9,4.9,TRUE,2,2,0,0,0.53,0.657061,6.591152,2.839809,79
FALSE,39,41,TRUE,TRUE,'Private room',4,?,1,1,29,TRUE,15,27,27,27,10,2,0,3.9,4.6,4,4.6,4.2,4.5,4.2,TRUE,39,0,39,0,0.53,0.12465,3.937463,0.73792,115
FALSE,1,4,TRUE,FALSE,'Entire home/apt',2,1,1,31,1125,TRUE,0,0,0,0,7,5,0,5,5,5,5,5,5,4.86,FALSE,1,1,0,0,0.53,0.178302,3.222914,2.842384,120
FALSE,6,8,TRUE,TRUE,'Entire home/apt',2,1,1,31,360,TRUE,12,12,38,218,34,6,0,4.79,4.91,4.94,4.85,4.76,4.79,4.79,FALSE,6,6,0,0,0.53,0.693623,4.282458,2.79547,93
TRUE,2,2,TRUE,TRUE,'Private room',6,3,3,3,30,TRUE,0,15,28,201,92,10,1,4.88,4.91,4.78,4.96,4.97,4.91,4.84,FALSE,1,0,1,0,0.8,0.463977,6.520344,3.078786,150
FALSE,1,2,TRUE,FALSE,'Entire home/apt',4,2,3,31,90,TRUE,0,0,12,287,63,0,0,4.67,4.75,4.81,4.92,4.86,4.95,4.56,FALSE,1,1,0,0,0.8,0.282654,6.358761,2.702489,165
TRUE,2,2,TRUE,TRUE,'Entire home/apt',12,5,7,2,1125,TRUE,5,7,9,10,57,19,1,4.91,4.89,4.98,4.96,5,5,4.71,FALSE,2,2,0,0,0.8,0.250173,3.147089,2.420291,950
FALSE,2,10,TRUE,FALSE,'Private room',2,1,1,31,1125,TRUE,0,0,0,0,49,0,0,4.75,4.88,4.81,4.74,4.81,4.89,4.81,TRUE,2,0,2,0,0.8,1.208944,4.640954,1.85177,69
TRUE,1,1,TRUE,TRUE,'Entire home/apt',4,1,1,2,6,TRUE,0,0,0,0,50,8,1,4.94,4.94,4.9,4.98,4.94,4.9,4.86,FALSE,1,1,0,0,0.8,0.285801,3.809337,1.820995,82
FALSE,44,45,TRUE,TRUE,'Shared room',4,1,4,1,365,TRUE,16,16,28,118,48,20,0,4.67,4.73,4.5,4.94,4.92,4.92,4.63,TRUE,15,2,5,8,0.8,0.254159,4.054767,0.724476,54
FALSE,1,1,TRUE,FALSE,'Entire home/apt',3,?,2,31,1125,TRUE,0,0,0,0,40,0,0,4.98,4.98,4.95,4.95,4.98,4.9,4.9,TRUE,1,1,0,0,0.8,0.603161,3.73993,2.69332,99
FALSE,2,3,TRUE,TRUE,'Entire home/apt',6,2,3,2,1125,TRUE,0,0,2,277,43,0,0,4.98,4.98,4.93,4.95,5,4.98,4.9,FALSE,1,1,0,0,0.8,0.542355,8.44201,4.737866,175
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,1,1,2,1125,TRUE,0,11,35,263,57,17,1,4.82,4.84,4.84,4.78,4.96,4.96,4.84,TRUE,1,1,0,0,0.8,0.462175,8.260562,4.879542,120
TRUE,1,1,TRUE,FALSE,'Entire home/apt',4,1,2,3,29,TRUE,10,21,50,50,236,54,4,4.74,4.81,4.75,4.96,4.96,4.98,4.72,FALSE,1,1,0,0,3.47,0.556385,3.993129,0.305645,168
TRUE,2,5,TRUE,TRUE,'Entire home/apt',4,1,2,2,1125,TRUE,0,7,31,234,324,50,7,4.95,4.97,4.93,4.97,4.98,4.97,4.89,FALSE,1,1,0,0,3.47,0.254259,3.662908,1.928216,161
TRUE,2,2,TRUE,TRUE,'Entire home/apt',4,1,2,3,1124,TRUE,2,17,31,305,221,26,2,4.82,4.9,4.9,4.9,4.92,4.89,4.81,FALSE,2,2,0,0,3.47,0.649985,4.603275,1.537259,130
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,1,1,1,1125,TRUE,0,0,3,186,88,21,0,4.35,4.05,4.66,4.72,4.76,4.93,4.58,FALSE,1,1,0,0,3.47,0.256078,3.892432,0.578091,200
TRUE,82,250,TRUE,TRUE,'Entire home/apt',4,1,2,2,105,TRUE,7,26,49,122,11,11,2,4.91,5,4.91,5,5,5,4.55,FALSE,79,79,0,0,3.47,0.147141,3.142366,2.522338,103
TRUE,1,1,TRUE,TRUE,'Entire home/apt',4,1,2,2,30,TRUE,9,25,55,116,263,43,2,4.95,4.95,4.97,4.98,5,4.9,4.88,TRUE,1,1,0,0,2.97,0.377025,5.635108,1.867462,114
FALSE,2,2,TRUE,FALSE,'Entire home/apt',3,1,1,3,365,TRUE,0,0,0,0,230,0,0,4.83,4.9,4.95,4.95,4.96,4.63,4.82,FALSE,2,1,1,0,2.97,0.810583,6.741512,2.983463,50
FALSE,2,2,TRUE,TRUE,'Entire home/apt',6,1,2,31,1125,TRUE,30,60,90,90,205,22,0,4.63,4.68,4.68,4.88,4.82,4.72,4.67,TRUE,2,2,0,0,2.97,0.228351,2.240009,2.588961,190
FALSE,2,4,TRUE,TRUE,'Private room',3,1,1,31,90,TRUE,0,0,0,0,205,0,0,4.58,4.86,4.7,4.84,4.77,4.21,4.65,TRUE,2,0,2,0,2.97,0.519905,2.884923,3.932607,37
FALSE,4,4,TRUE,TRUE,'Private room',3,1,1,2,1125,TRUE,15,36,66,156,268,26,0,4.47,4.72,4.53,4.9,4.79,4.29,4.46,FALSE,4,1,3,0,2.59,0.484779,3.973452,1.280051,89
FALSE,3,3,TRUE,TRUE,'Entire home/apt',4,?,1,31,365,TRUE,27,57,87,266,189,29,0,4.84,4.97,4.95,4.77,4.53,4.92,4.82,TRUE,2,2,0,0,2.59,0.549716,4.954205,1.173979,69
TRUE,8,12,TRUE,TRUE,'Entire home/apt',2,1,1,1,29,TRUE,4,18,40,129,161,31,1,4.8,4.87,4.81,4.96,4.94,4.93,4.8,TRUE,8,7,1,0,2.59,0.594548,3.529232,2.282972,135
FALSE,4,5,TRUE,TRUE,'Private room',2,1,1,1,1125,TRUE,12,31,55,330,123,34,4,4.47,4.63,4.5,4.8,4.87,4.62,4.55,TRUE,4,0,4,0,2.59,0.439771,5.782656,1.992226,77
TRUE,47,138,TRUE,TRUE,'Entire home/apt',3,1,2,1,1125,TRUE,14,44,74,91,97,36,1,4.7,4.82,4.79,4.93,4.88,4.97,4.63,FALSE,31,31,0,0,2.59,0.973816,4.211282,1.478382,138
TRUE,3,3,TRUE,FALSE,'Entire home/apt',2,1,2,5,1125,TRUE,6,19,34,309,34,31,2,4.94,5,5,4.97,4.94,5,4.88,FALSE,2,2,0,0,2.59,0.375079,4.139158,0.51489,147
FALSE,1,4,TRUE,TRUE,'Entire home/apt',5,2,2,31,365,TRUE,30,60,90,365,27,27,0,4.78,4.85,4.85,4.7,4.52,4.96,4.67,TRUE,1,1,0,0,2.59,0.423254,3.429664,2.402908,120
FALSE,1,1,TRUE,TRUE,'Entire home/apt',8,4,4,2,1125,TRUE,26,56,86,266,7,7,2,4.43,5,4.43,4.43,5,4.57,4.71,TRUE,1,1,0,0,2.59,0.858293,5.862521,6.083052,350
FALSE,1,1,TRUE,TRUE,'Entire home/apt',2,?,1,1,27,TRUE,0,12,42,317,5,5,1,4.8,5,5,5,5,4.4,5,FALSE,1,1,0,0,2.59,0.357973,6.096354,5.167559,77
FALSE,6,11,TRUE,TRUE,'Private room',1,1,1,31,365,TRUE,14,44,74,349,168,15,0,4.55,4.78,4.56,4.72,4.8,4.87,4.66,TRUE,6,0,6,0,1.77,0.337025,3.587532,0.589445,59
TRUE,1,2,TRUE,TRUE,'Entire home/apt',8,4,5,3,28,TRUE,4,28,44,45,141,17,0,4.96,4.96,4.93,4.99,4.94,5,4.83,FALSE,1,1,0,0,1.77,0.200636,3.564642,0.937828,665
FALSE,17,18,TRUE,FALSE,'Private room',2,1,2,31,1125,TRUE,0,0,0,255,128,5,0,4.37,4.48,4.59,4.91,4.84,4.46,4.33,TRUE,10,1,9,0,1.77,0.581292,5.356797,1.692421,48
FALSE,1,1,TRUE,TRUE,'Entire home/apt',5,2,3,2,150,TRUE,13,39,68,158,95,26,2,4.68,4.82,4.86,4.88,4.92,4.31,4.66,TRUE,1,1,0,0,1.77,0.622575,6.12586,5.921307,120
TRUE,3,3,TRUE,TRUE,'Entire home/apt',2,1,1,2,2,TRUE,10,28,58,333,95,49,3,4.96,4.92,4.98,4.96,4.97,4.88,4.85,TRUE,3,1,2,0,1.77,0.299391,5.530388,1.735159,99
TRUE,2,2,TRUE,TRUE,'Entire home/apt',4,2,2,2,7,TRUE,10,23,42,312,84,18,0,4.93,4.93,4.94,4.93,4.93,4.82,4.88,FALSE,2,2,0,0,1.77,1.634888,6.282637,3.969229,110
TRUE,1,2,TRUE,TRUE,'Entire home/apt',3,1,2,31,1125,TRUE,0,0,0,0,40,7,0,5,5,4.95,5,5,5,4.95,FALSE,1,1,0,0,1.77,0.265009,3.978035,0.193516,200
FALSE,2,5,TRUE,TRUE,'Entire home/apt',5,2,3,31,1125,TRUE,0,0,29,304,27,20,0,4.67,4.81,4.93,4.63,4.74,4.78,4.67,TRUE,2,2,0,0,1.77,0.541984,7.199508,3.525923,88
FALSE,1,1,TRUE,FALSE,'Entire home/apt',2,1,1,2,365,TRUE,1,14,44,289,74,5,5,4.82,4.86,4.85,4.95,4.99,4.88,4.77,FALSE,1,1,0,0,1.77,0.606471,9.720982,5.942274,82
TRUE,1,1,TRUE,TRUE,'Entire home/apt',5,2,2,14,31,TRUE,0,0,0,0,24,22,1,4.63,4.71,4.54,4.5,4.75,4.79,4.63,FALSE,1,1,0,0,1.77,0.274181,3.33325,2.158284,130
FALSE,4,4,TRUE,TRUE,'Private room',2,1,1,2,1125,TRUE,13,33,63,338,276,31,1,4.48,4.61,4.47,4.84,4.81,4.36,4.44,FALSE,4,1,3,0,2.66,0.447305,3.965231,1.358267,88
FALSE,1,2,TRUE,TRUE,'Entire home/apt',2,1,1,2,29,TRUE,4,12,12,12,233,38,5,4.82,4.92,4.96,4.96,4.97,4.39,4.79,FALSE,1,1,0,0,2.66,0.495676,5.444257,1.739433,91
TRUE,82,250,TRUE,TRUE,'Entire home/apt',6,2,4,2,100,TRUE,10,28,58,136,216,24,4,4.8,4.9,4.89,4.91,4.96,4.99,4.77,FALSE,79,79,0,0,2.66,0.48222,3.395649,2.138894,166
TRUE,2,2,TRUE,TRUE,'Entire home/apt',6,3,3,1,1125,TRUE,16,46,76,351,147,55,2,4.95,4.94,4.94,4.97,4.96,4.56,4.86,FALSE,2,2,0,0,2.66,0.789492,2.278154,5.203932,226
TRUE,1,1,TRUE,TRUE,'Entire home/apt',4,1,2,2,1125,TRUE,6,32,52,52,89,50,2,4.99,4.99,5,4.98,4.99,4.97,4.93,FALSE,1,1,0,0,2.66,0.679554,3.751447,2.366297,168
TRUE,1,1,TRUE,TRUE,'Entire home/apt',2,?,1,3,1125,TRUE,1,11,26,109,45,30,3,4.8,4.84,4.98,5,5,5,4.82,TRUE,1,1,0,0,2.66,1.180448,5.033852,2.123725,108
FALSE,2,8,TRUE,TRUE,'Entire home/apt',5,2,2,1,1125,TRUE,12,34,55,320,24,24,1,4.83,4.83,4.75,4.88,4.88,4.92,4.79,TRUE,2,2,0,0,2.66,0.60124,4.542502,0.756805,457
FALSE,1,2,TRUE,TRUE,'Entire home/apt',2,1,1,2,1125,TRUE,2,13,43,318,328,30,1,4.6,4.8,4.62,4.87,4.88,4.49,4.67,FALSE,1,1,0,0,3.26,0.719602,4.34995,2.486439,87
FALSE,1,3,TRUE,FALSE,'Entire home/apt',2,1,1,31,1125,TRUE,0,11,41,41,255,12,0,4.81,4.91,4.78,4.98,4.98,4.57,4.88,TRUE,1,1,0,0,3.26,0.801791,2.324675,5.256763,80
FALSE,10,16,TRUE,TRUE,'Entire home/apt',14,5,5,2,1125,TRUE,4,23,47,292,203,44,3,4.78,4.8,4.72,4.97,4.95,4.77,4.75,TRUE,8,8,0,0,3.26,0.642535,4.691584,1.544175,450
FALSE,4,4,TRUE,TRUE,'Entire home/apt',7,2,4,1,1125,TRUE,18,40,65,337,202,35,5,4.74,4.77,4.69,4.93,4.93,4.94,4.65,TRUE,4,4,0,0,3.26,0.236003,3.813882,0.496842,215
FALSE,3,4,TRUE,TRUE,'Entire home/apt',6,2,4,3,365,TRUE,8,22,51,322,21,21,4,4.48,4.62,4.52,4.86,4.71,4,4.33,TRUE,3,3,0,0,3.26,1.214406,4.872741,3.009872,95
TRUE,1,1,TRUE,TRUE,'Entire home/apt',2,1,1,2,365,TRUE,17,33,49,133,21,21,1,4.81,4.9,4.95,5,4.86,5,4.95,FALSE,1,1,0,0,3.26,0.574449,3.717822,2.725578,137
TRUE,11,12,TRUE,TRUE,'Private room',2,1,1,2,365,TRUE,22,52,82,357,21,21,3,4.95,4.95,4.95,4.9,5,4.52,4.9,TRUE,11,0,11,0,3.26,0.354447,7.014235,5.63561,59
TRUE,1,3,TRUE,TRUE,'Private room',1,1,1,2,1125,TRUE,4,6,24,299,122,20,2,4.84,4.9,4.84,4.98,4.94,4.69,4.84,FALSE,1,0,1,0,1.28,0.76264,6.354584,2.553176,60
TRUE,1,3,TRUE,FALSE,'Entire home/apt',4,2,3,3,1125,TRUE,7,25,45,45,132,32,1,4.94,4.95,4.92,4.96,4.96,4.9,4.89,FALSE,1,1,0,0,1.28,0.563288,4.856472,1.069693,330
FALSE,5,5,TRUE,TRUE,'Entire home/apt',4,1,1,31,1125,TRUE,0,0,0,257,64,0,0,4.55,4.8,4.7,4.95,4.95,4.78,4.72,TRUE,5,5,0,0,1.28,0.735084,4.456921,3.210221,120
FALSE,2,3,TRUE,TRUE,'Entire home/apt',16,4,11,3,29,TRUE,13,38,62,333,53,11,0,4.83,4.91,4.74,4.85,4.94,4.55,4.79,TRUE,1,1,0,0,1.28,0.85071,3.744063,4.107585,305
FALSE,2,3,TRUE,FALSE,'Private room',1,1,1,3,1125,TRUE,15,18,19,276,2,2,1,5,5,5,5,5,5,5,TRUE,2,0,2,0,1.28,0.140926,4.479861,0.889104,125
FALSE,778,1341,TRUE,TRUE,'Entire home/apt',7,3,3,31,1125,TRUE,19,45,75,344,13,13,1,4.77,4.92,4.54,4.85,4.92,4.69,4.69,TRUE,20,20,0,0,1.28,0.751728,7.882716,4.110131,173
FALSE,1,2,TRUE,TRUE,'Private room',1,?,1,1,3,TRUE,0,0,0,13,109,4,0,4.84,4.89,4.87,4.93,4.94,4.55,4.88,FALSE,1,0,1,0,1.28,0.782824,7.867487,4.367092,32
FALSE,43,52,TRUE,FALSE,'Private room',1,1,1,31,365,TRUE,30,60,90,365,2,2,1,5,5,5,5,5,5,5,FALSE,11,0,11,0,1.28,1.358752,4.031561,6.818363,35
TRUE,5,5,TRUE,TRUE,'Private room',2,1,1,1,365,TRUE,6,36,66,341,7,7,2,5,5,5,5,5,5,5,FALSE,5,1,4,0,1.28,0.459965,10.096688,6.305483,76
FALSE,1,2,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,30,60,90,365,5,0,0,4.4,4.8,4.8,4.6,4.8,4.8,4.6,FALSE,1,0,1,0,0.05,0.463607,4.329708,0.837719,275
FALSE,3,4,TRUE,TRUE,'Private room',2,1,1,90,1125,FALSE,0,0,0,0,2,0,0,5,5,4.5,4.5,5,5,5,FALSE,2,0,1,1,0.05,0.215969,6.14119,6.630549,45
FALSE,438,682,TRUE,TRUE,'Entire home/apt',3,1,2,1,1125,TRUE,22,51,81,356,3,2,0,3.33,3.67,3.67,3.33,3.67,3.67,3.67,TRUE,29,29,0,0,0.05,0.102028,3.308033,0.540986,294
FALSE,1,1,TRUE,FALSE,'Private room',1,1,1,31,1125,FALSE,0,0,0,0,4,0,0,4.67,5,5,5,5,4.33,5,FALSE,1,0,1,0,0.05,0.665694,2.903551,4.633777,75
FALSE,1,1,TRUE,FALSE,'Private room',2,1,1,31,1125,TRUE,0,0,0,0,4,0,0,4.33,4.67,4.33,4.33,4.67,4.33,4.33,TRUE,1,0,1,0,0.05,0.807575,5.021846,1.690528,33
FALSE,1,1,TRUE,FALSE,'Entire home/apt',3,1,1,31,1125,FALSE,0,0,0,0,3,0,0,5,5,5,4,5,5,5,FALSE,1,1,0,0,0.05,0.3741,3.641802,1.097668,175
FALSE,1,2,TRUE,TRUE,'Entire home/apt',7,3,5,7,1125,TRUE,0,0,0,43,3,1,0,5,5,5,5,5,4.67,4.67,FALSE,1,1,0,0,0.05,0.252269,3.623984,3.476748,210
FALSE,1,1,TRUE,TRUE,'Private room',2,1,1,31,65,TRUE,0,0,0,0,3,0,0,5,4.67,5,5,5,5,4.67,FALSE,1,0,1,0,0.05,0.624699,4.757987,0.987343,55
FALSE,1,5,TRUE,TRUE,'Private room',1,1,1,31,1125,TRUE,29,59,89,179,3,0,0,5,4.5,5,5,5,4.5,5,FALSE,1,0,1,0,0.05,0.621831,6.344605,5.955517,55
FALSE,1,3,TRUE,TRUE,'Entire home/apt',4,1,2,31,1125,TRUE,0,0,0,0,3,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.05,0.426914,4.397155,0.653772,105
FALSE,2,2,TRUE,TRUE,'Private room',2,1,1,31,1125,FALSE,0,0,0,0,3,0,0,5,4.67,5,5,5,5,4.33,FALSE,2,1,1,0,0.05,0.287375,4.051778,0.259536,85
FALSE,1,2,TRUE,TRUE,'Private room',2,1,1,31,1125,FALSE,0,0,0,0,3,0,0,4.67,4.67,4.67,4.67,4.67,4.67,4.33,FALSE,1,0,1,0,0.05,0.458241,4.290376,1.4293,33
FALSE,2,3,TRUE,TRUE,'Entire home/apt',4,2,2,31,1125,FALSE,0,0,0,0,3,0,0,3.67,4.67,4,5,5,5,4,FALSE,1,1,0,0,0.05,0.202611,4.312314,0.697811,72
FALSE,778,1341,TRUE,TRUE,'Entire home/apt',4,1,2,31,1125,TRUE,0,0,0,0,2,1,0,4.5,5,3.5,5,5,5,4,TRUE,20,20,0,0,0.05,0.107197,4.434706,0.816384,86
FALSE,2,2,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,0,0,0,0,3,0,0,5,5,5,5,5,5,5,FALSE,2,1,1,0,0.05,0.39334,3.47019,2.071485,57
FALSE,4,5,TRUE,TRUE,'Entire home/apt',3,1,1,31,1125,FALSE,0,0,0,0,3,0,0,5,5,4.67,5,5,5,5,FALSE,4,4,0,0,0.05,0.239131,3.7558,0.415209,175
FALSE,5,8,TRUE,TRUE,'Private room',2,1,1,1,1125,TRUE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,FALSE,5,1,4,0,0.05,0.898053,7.187815,3.453528,40
FALSE,1,2,TRUE,FALSE,'Private room',2,1,1,31,65,FALSE,0,0,0,0,2,0,0,4.5,5,5,5,4,4.5,5,FALSE,1,0,1,0,0.05,0.378748,7.494603,3.966276,45
FALSE,3,4,TRUE,TRUE,'Entire home/apt',3,1,1,31,1125,TRUE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,TRUE,1,1,0,0,0.05,0.155451,3.282366,3.277538,125
FALSE,2,2,TRUE,TRUE,'Private room',2,1,1,31,90,TRUE,0,0,0,0,2,0,0,5,5,4,4.5,5,5,4.5,TRUE,2,1,1,0,0.05,0.816823,4.287385,2.556258,29
FALSE,4057,4369,TRUE,TRUE,'Entire home/apt',2,1,1,32,1125,TRUE,0,0,0,13,1,0,0,3,5,2,5,2,5,1,TRUE,235,235,0,0,0.05,0.431467,4.042653,0.473953,214
FALSE,1,2,TRUE,TRUE,'Entire home/apt',3,1,1,31,1125,FALSE,0,0,0,0,2,0,0,4.5,4.5,3.5,5,5,5,3.5,FALSE,1,1,0,0,0.05,0.641291,4.576433,0.786044,248
FALSE,1,1,TRUE,TRUE,'Private room',1,1,1,2,1125,TRUE,30,60,90,180,2,0,0,5,5,5,5,5,5,4.5,FALSE,1,0,1,0,0.05,0.643951,6.49904,3.010766,100
FALSE,8,10,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,30,60,90,326,1,0,0,5,5,5,5,5,5,5,TRUE,8,0,8,0,0.05,0.154665,2.959049,2.382557,405
FALSE,1,4,TRUE,TRUE,'Private room',2,1,1,60,1125,TRUE,0,0,0,0,2,0,0,5,5,5,5,5,5,5,FALSE,1,0,1,0,0.05,0.906027,6.842595,3.094958,50
FALSE,35,158,TRUE,TRUE,'Entire home/apt',7,4,6,31,365,TRUE,0,0,0,96,2,0,0,0,?,?,?,?,?,?,FALSE,32,32,0,0,0.05,1.14361,4.635582,2.527953,197
TRUE,3,5,TRUE,TRUE,'Entire home/apt',4,2,2,31,100,TRUE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,FALSE,2,2,0,0,0.05,0.864643,3.97322,2.641454,349
FALSE,?,?,?,?,'Entire home/apt',4,2,2,31,731,TRUE,15,45,75,350,1,0,0,5,3,5,5,5,5,5,TRUE,157,157,0,0,0.05,0.34536,4.253889,0.505546,193
FALSE,14,17,TRUE,TRUE,'Entire home/apt',4,1,3,4,1125,TRUE,0,0,0,4,1,0,0,5,5,5,5,5,5,5,FALSE,12,5,7,0,0.05,0.288289,5.65747,1.916919,125
FALSE,?,?,?,?,'Entire home/apt',2,?,?,31,731,TRUE,0,0,0,272,1,0,0,5,5,5,5,5,5,5,TRUE,157,157,0,0,0.05,0.250787,3.373916,1.087516,88
FALSE,14,17,TRUE,TRUE,'Private room',3,1,2,4,1125,TRUE,0,0,0,226,1,0,0,5,5,5,5,5,5,5,FALSE,12,5,7,0,0.05,0.286526,5.656204,1.918376,146
FALSE,4057,4369,TRUE,TRUE,'Entire home/apt',2,1,1,32,1125,TRUE,0,2,32,307,1,0,0,4,4,5,3,5,4,5,TRUE,235,235,0,0,0.05,0.285094,3.514321,1.217264,164
FALSE,?,?,?,?,'Entire home/apt',2,?,?,31,731,TRUE,9,39,69,344,1,0,0,5,5,5,5,5,5,5,TRUE,157,157,0,0,0.05,0.175128,3.297925,3.332955,75
FALSE,201,253,TRUE,TRUE,'Entire home/apt',4,1,2,31,1125,TRUE,0,0,17,292,1,0,0,5,5,5,5,5,5,5,FALSE,156,150,5,0,0.05,0.217816,3.020596,2.822426,142
FALSE,1,4,TRUE,TRUE,'Entire home/apt',2,1,1,31,32,FALSE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.05,0.259212,5.949227,5.210622,90
FALSE,99,387,TRUE,TRUE,'Private room',1,1,1,91,365,TRUE,16,29,54,328,1,0,0,4,4,4,5,5,5,4,TRUE,63,4,59,0,0.05,0.127876,5.223939,1.604633,55
FALSE,100,200,TRUE,TRUE,'Entire home/apt',2,?,1,31,1125,TRUE,0,0,0,0,1,0,0,3,5,4,2,4,5,3,FALSE,96,96,0,0,0.05,0.720952,4.074508,1.162394,103
FALSE,201,253,TRUE,TRUE,'Entire home/apt',2,1,1,31,365,TRUE,1,5,35,310,1,0,0,5,5,4,5,5,5,4,FALSE,156,150,5,0,0.05,0.34767,4.322251,0.599093,87
FALSE,1,1,TRUE,FALSE,'Entire home/apt',1,?,1,31,180,TRUE,0,0,0,0,1,0,0,1,5,5,1,1,5,2,TRUE,1,1,0,0,0.05,0.18157,3.551985,0.925321,110
FALSE,?,?,?,?,'Entire home/apt',4,2,2,31,731,TRUE,30,60,90,365,1,0,0,5,5,5,5,5,5,5,TRUE,157,157,0,0,0.05,0.165814,3.357028,3.379023,147
FALSE,201,253,TRUE,TRUE,'Entire home/apt',2,1,1,31,45,TRUE,0,0,0,267,1,0,0,5,5,5,5,5,5,5,TRUE,156,150,5,0,0.05,0.187712,3.947609,0.538905,96
FALSE,2,7,TRUE,TRUE,'Private room',2,1,?,31,1125,TRUE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,TRUE,1,0,1,0,0.05,0.733169,6.865996,3.137194,188
FALSE,2,5,TRUE,TRUE,'Private room',2,1,1,31,1125,TRUE,0,0,0,0,1,0,0,5,5,5,5,5,5,5,FALSE,2,1,1,0,0.05,0.347527,4.533895,1.252099,135
FALSE,1,3,TRUE,TRUE,'Entire home/apt',8,3,4,3,30,TRUE,26,53,83,351,3,0,0,4.33,4.67,5,5,5,5,4,FALSE,1,1,0,0,0.05,0.195515,3.816275,3.102375,550
