@relation 'nyc_listings - full-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V-weka.filters.unsupervised.attribute.Remove-R6-8'

@attribute host_is_superhost {f,t}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {t,f}
@attribute host_identity_verified {t,f}
@attribute room_type {'Private room','Entire home/apt','Hotel room','Shared room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {t,f}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {f,t}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
t,1,1,t,t,'Entire home/apt',7,3,4,3,30,t,4,11,11,11,49,27,3,4.98,4.96,4.98,5,5,4.8,4.82,f,1,1,0,0,2.51,0.158923,6.450361,5.510717,501
f,4,4,t,t,'Private room',1,1,1,3,29,t,19,49,79,169,29,18,2,4.69,4.79,4.72,4.72,4.66,4.79,4.62,t,4,0,4,0,0.68,0.197094,5.246086,5.038848,75
f,15,20,t,t,'Private room',2,1,1,30,1125,t,6,36,66,341,13,1,0,4.54,4.62,4.62,4.92,5,4.85,4.62,t,6,0,6,0,0.39,0.997568,3.140933,8.356295,78
f,1,1,t,f,'Private room',2,?,?,30,90,t,30,60,90,90,8,0,0,4.75,4.75,4.75,4.5,4.88,4.75,4.5,t,1,0,1,0,0.18,0.087779,4.70114,6.462914,99
f,4,4,t,t,'Private room',2,1,1,3,29,t,18,48,78,168,10,8,0,4.88,4.88,5,4.88,4.75,4.75,4.75,t,4,0,4,0,0.27,0.173063,5.170689,4.995047,110
f,1,1,t,f,'Entire home/apt',6,?,1,1,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.223461,7.541961,2.954936,600
f,2,2,t,t,'Private room',1,1,1,30,1125,t,0,0,0,0,6,0,0,5,5,5,5,5,5,5,f,2,0,2,0,0.13,0.302485,6.313533,5.525943,38
f,1,1,t,f,'Entire home/apt',6,1,5,30,1125,f,0,0,0,0,22,0,0,4.18,4.18,4.32,4.36,4.36,4.77,4.14,f,1,1,0,0,0.48,0.145454,5.676454,1.439092,350
f,4,4,t,t,'Private room',1,1,1,3,31,t,8,38,68,158,15,6,0,4.73,4.73,4.87,4.73,4.6,4.93,4.87,t,4,0,4,0,0.33,0.197094,5.246086,5.038848,75
f,1,2,t,f,'Entire home/apt',4,2,3,30,1125,f,0,0,0,0,1,0,0,5,5,3,5,5,5,5,f,1,1,0,0,0.02,0.075162,5.719338,5.776606,170
t,1,3,t,f,'Entire home/apt',2,1,2,30,92,t,2,2,5,40,11,2,0,4.45,4.45,3.73,4.36,4.82,5,4.09,t,1,1,0,0,0.26,0.213683,6.233885,0.660705,237
f,2,2,t,f,'Private room',4,1,1,3,3,t,0,0,0,4,1,0,0,5,5,5,5,5,5,5,t,1,0,1,0,0.03,0.049163,5.939662,0.571666,495
f,2,5,t,f,'Entire home/apt',2,1,1,133,149,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,2,0,0,?,0.323996,8.02354,6.32232,60
f,2,3,t,t,'Entire home/apt',2,?,?,30,1125,f,0,0,0,0,3,0,0,4.33,5,5,5,4.67,5,4,f,1,1,0,0,0.07,0.101611,5.459385,0.915186,79
f,1,2,t,t,'Shared room',1,1,1,62,100,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,t,1,0,0,1,?,0.06645,2.096489,5.551024,35
f,2,4,t,t,'Private room',2,1,1,30,1125,f,0,0,0,0,1,0,0,5,4,4,5,5,5,4,f,2,0,2,0,0.02,0.345916,6.883371,0.580528,115
t,4,4,t,t,'Entire home/apt',2,?,1,2,1125,t,0,0,0,0,4,2,0,5,4.75,5,5,5,5,5,f,2,2,0,0,0.09,0.27943,6.736251,3.528946,190
t,4,5,t,t,'Private room',2,1,1,1,1125,t,13,38,68,343,164,47,3,4.85,4.9,4.88,4.93,4.94,4.68,4.84,f,4,1,3,0,3.78,0.230127,4.676222,4.884584,104
f,15,20,t,t,'Private room',2,1,1,1,1125,t,17,39,69,344,76,29,3,4.46,4.55,4.32,4.83,4.7,4.59,4.37,t,6,0,6,0,1.69,1.003531,3.147009,8.364509,72
f,15,20,t,t,'Private room',2,1,1,1,1125,t,13,43,73,348,63,29,5,4.65,4.62,4.68,4.87,4.79,4.67,4.63,t,6,0,6,0,1.4,0.971874,3.113825,8.310399,69
f,1,1,t,t,'Private room',1,1,1,30,90,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.522292,6.776669,2.369363,49
f,1,3,t,t,'Private room',1,1,1,30,35,f,0,0,0,0,1,0,0,5,5,5,4,5,5,3,f,1,0,1,0,0.02,0.438579,6.772432,0.594639,130
f,1,1,t,f,'Private room',1,1,1,30,1125,f,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,0,1,0,0.02,0.282295,9.291565,8.145523,30
f,2,6,t,t,'Entire home/apt',3,2,2,30,1125,t,0,0,0,0,1,0,0,5,5,4,5,5,5,5,f,2,1,1,0,0.02,0.153858,7.572526,2.635713,135
f,2,3,t,t,'Entire home/apt',4,1,1,30,75,t,0,0,0,0,23,0,0,4.91,4.96,4.83,4.96,4.96,4.87,4.87,f,2,1,1,0,0.51,0.217599,5.260603,4.553579,71
f,3,6,t,f,'Private room',1,1,1,14,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,0,2,0,?,0.098892,5.943677,0.614475,55
f,2,4,t,t,'Entire home/apt',2,1,1,3,15,t,0,1,13,13,11,4,3,5,5,5,4.91,5,4.91,4.73,f,2,2,0,0,0.24,0.323164,7.086725,2.278525,200
f,1,1,t,f,'Private room',2,1,1,30,1125,f,0,0,0,0,2,0,0,5,5,4,5,5,5,5,f,1,0,1,0,0.04,0.341618,7.961738,6.237399,49
t,1,1,t,f,'Entire home/apt',2,?,1,4,1125,t,2,2,5,142,140,46,4,4.99,4.99,4.86,4.99,4.97,4.98,4.97,t,1,1,0,0,3.08,0.298887,9.121514,6.041152,150
t,1,4,t,t,'Private room',2,1,1,1,90,t,0,0,0,15,120,51,3,4.96,4.92,4.97,4.98,4.98,4.97,4.87,t,1,0,1,0,2.67,0.183434,4.636767,1.817683,99
f,1,2,t,t,'Entire home/apt',6,2,2,30,120,f,0,0,0,0,4,0,0,5,5,5,4.75,5,5,5,f,1,1,0,0,0.09,0.130431,8.718664,5.466978,197
t,3,3,t,f,'Private room',2,2,2,30,1125,t,0,0,5,5,3,1,0,4.67,5,5,5,5,5,4.67,t,2,0,2,0,0.07,0.719903,5.161154,9.739059,59
f,3,6,t,f,'Private room',1,1,1,7,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,0,2,0,?,0.103007,5.94314,0.618193,60
f,1,1,t,f,'Entire home/apt',4,2,2,2,1125,t,19,49,79,259,6,4,2,4.67,4.83,4.83,5,5,4.67,4.67,t,1,1,0,0,0.13,1.851301,7.21417,10.362654,130
t,119,280,t,t,'Private room',1,1,1,30,1125,t,7,37,67,342,12,5,0,5,5,4.83,4.92,4.75,5,4.83,f,111,5,106,0,0.29,0.209298,2.796865,4.381301,84
f,1,2,t,t,'Entire home/apt',5,1,2,4,365,f,0,0,0,0,14,0,0,4.93,4.93,4.86,4.93,5,4.86,4.93,f,1,1,0,0,0.31,0.240501,6.662718,3.523861,150
f,1,1,t,f,'Private room',1,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.317636,6.499721,3.327547,80
f,1,1,t,t,'Private room',1,1,1,1,1125,t,3,31,61,61,29,13,0,4.83,4.9,4.79,4.79,4.93,4.83,4.86,f,1,0,1,0,0.68,0.118031,4.981886,5.103384,80
f,1,1,t,t,'Entire home/apt',5,2,2,30,30,f,0,0,0,0,2,0,0,4,4.5,4.5,5,4.5,4,4.5,f,1,1,0,0,0.05,0.16051,6.343926,0.428099,152
f,10,10,t,t,'Private room',2,1,1,30,30,t,30,60,90,365,56,0,0,4.33,4.62,4.62,4.62,4.56,4.73,4.38,f,10,0,10,0,1.23,0.308162,6.919393,0.614193,199
f,1,1,t,t,'Entire home/apt',2,?,1,30,30,t,0,0,0,0,15,0,0,5,5,4.93,5,5,5,4.8,t,1,1,0,0,0.33,0.181479,8.625313,6.317934,100
f,3,4,t,t,'Entire home/apt',4,1,2,30,1125,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,1,0,1,?,0.074007,6.002802,6.639718,150
f,2,2,t,t,'Private room',2,1,1,30,1125,t,0,0,0,0,10,0,0,4.9,5,4.6,4.9,5,4.7,4.9,f,2,0,2,0,0.27,0.131647,7.177537,4.918895,46
f,1,2,t,t,'Entire home/apt',4,1,2,30,1125,t,0,0,0,0,31,0,0,4.84,4.9,4.84,4.9,4.97,4.74,4.74,t,1,1,0,0,0.71,0.256665,7.668386,5.595785,140
f,11,12,t,f,'Entire home/apt',1,1,2,30,1125,t,30,60,90,365,7,4,0,5,5,4.71,5,5,5,4.86,f,5,1,4,0,0.27,0.42568,4.740761,8.452038,233
f,215,222,t,t,'Private room',1,1,1,30,1125,t,1,24,24,24,2,0,0,5,5,4.5,5,5,5,5,f,158,5,153,0,0.05,0.248377,2.648072,5.068165,39
f,2,2,t,t,'Entire home/apt',3,1,2,30,1125,f,0,0,0,0,122,0,0,4.93,4.95,5,4.96,4.93,4.91,4.93,f,2,2,0,0,2.66,0.393959,2.495198,3.909881,115
f,2,6,t,t,'Private room',2,1,1,30,1125,t,0,0,0,0,2,0,0,5,5,4.5,5,5,5,5,f,2,0,2,0,0.04,0.063485,7.97346,5.702836,32
f,1,2,t,f,'Entire home/apt',4,2,2,60,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.246664,3.967583,3.014786,195
f,1,1,t,t,'Entire home/apt',3,?,1,30,1125,t,0,0,0,0,3,0,0,4,3,3,5,5,5,3,t,1,1,0,0,0.07,0.369765,6.277253,5.801654,130
f,12,14,t,t,'Entire home/apt',4,2,3,30,365,t,13,43,73,348,7,2,1,4.71,5,4.43,5,4.86,4.71,4.43,f,12,11,1,0,0.19,0.219825,4.058054,2.64685,99
f,1,1,t,f,'Entire home/apt',2,1,1,30,1125,f,0,0,0,0,7,0,0,4.43,4.71,4.14,4.43,4.43,4.86,4.71,f,1,1,0,0,0.16,0.12216,6.605208,4.256575,99
f,1,2,t,f,'Private room',2,1,1,2,30,t,0,1,22,22,35,0,0,4.94,4.97,4.97,5,5,4.91,4.97,t,1,0,1,0,0.77,1.548229,4.7942,9.854313,80
t,1,1,t,t,'Entire home/apt',4,1,2,5,1125,t,0,3,3,8,92,26,2,4.95,4.96,4.87,4.95,4.97,4.91,4.93,f,1,1,0,0,2.11,0.261304,8.933944,5.086319,159
t,4,4,t,t,'Entire home/apt',2,?,2,2,21,t,21,51,81,81,124,20,1,4.69,4.77,4.65,4.9,4.91,4.72,4.67,f,4,4,0,0,2.75,1.487476,1.628275,7.918773,126
t,3,3,t,t,'Entire home/apt',2,1,1,30,1125,t,0,16,39,39,18,6,1,4.61,4.67,4.5,4.83,4.5,4.72,4.61,f,3,3,0,0,0.41,0.153371,6.340794,3.964102,172
f,1,1,t,f,'Entire home/apt',2,1,1,30,1125,f,0,0,0,0,19,0,0,4.74,4.63,4.37,4.72,4.79,5,4.56,f,1,1,0,0,0.42,0.323061,6.97467,2.183122,125
f,16,20,t,t,'Entire home/apt',3,?,3,2,21,t,5,14,39,293,92,33,2,4.45,4.65,4.45,4.75,4.67,4.8,4.34,f,16,16,0,0,2.06,0.123587,6.651169,0.714724,281
t,2,2,t,f,'Private room',2,1,1,2,365,t,2,16,36,298,48,24,4,4.81,4.9,4.81,4.85,4.92,4.73,4.83,f,2,0,2,0,1.28,0.103985,7.739045,5.882823,59
t,1,4,t,t,'Private room',3,1,3,3,14,t,1,6,11,251,45,20,3,5,5,4.98,5,5,4.86,4.98,t,1,0,1,0,1,0.271384,2.2638,4.616387,98
t,2,2,t,f,'Private room',2,1,3,1,30,t,0,1,4,177,43,13,1,4.95,4.95,5,4.98,5,4.88,4.95,t,2,0,2,0,1.01,0.229565,7.34814,2.83441,170
f,1,1,t,t,'Entire home/apt',4,1,1,30,30,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.264503,8.221739,3.245435,160
f,6,7,t,t,'Entire home/apt',10,4,5,30,1125,f,0,0,0,0,4,0,0,4.5,4.25,3.5,4.75,5,4.5,4.75,f,6,1,5,0,0.09,0.085051,5.457487,4.820629,340
f,2,6,t,t,'Private room',2,1,1,30,30,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,0,2,0,?,0.097591,6.1224,4.245028,60
f,1,3,t,t,'Entire home/apt',3,?,1,30,1125,f,0,0,0,0,6,0,0,4.8,5,4.8,5,5,4.8,5,f,1,1,0,0,0.13,0.352246,5.758297,3.388744,200
t,1,3,t,f,'Entire home/apt',2,2,3,1,1125,t,2,22,52,232,61,32,3,4.88,4.95,4.88,4.91,5,4.93,4.84,f,1,1,0,0,1.34,0.043636,6.038308,4.325782,293
f,1,3,t,t,'Entire home/apt',3,1,1,30,1125,f,0,0,0,0,7,0,0,4.71,4.71,3.86,4.86,5,4.43,4.86,f,1,1,0,0,0.15,0.149464,7.225189,6.95564,104
f,2,3,t,f,'Entire home/apt',16,?,1,1,365,t,29,58,88,363,1,1,0,5,5,5,5,5,5,5,t,2,2,0,0,0.23,0.154713,10.888128,8.008065,500
t,1,1,t,t,'Entire home/apt',4,1,2,2,360,t,26,56,86,361,95,22,1,4.78,4.79,4.78,4.84,4.86,4.8,4.72,f,1,1,0,0,2.19,1.193627,7.041106,9.800593,199
f,1,1,t,f,'Entire home/apt',2,1,1,30,1125,t,0,0,0,0,21,0,0,4.95,4.9,4.81,5,5,4.81,4.86,f,1,1,0,0,0.47,0.215033,4.565788,3.826598,125
t,6,6,t,t,'Private room',3,1,2,2,10,t,0,0,0,0,9,4,0,4.89,5,4.78,5,5,4.78,4.78,f,6,0,6,0,0.21,0.232237,5.549497,5.474466,125
f,1,1,t,t,'Entire home/apt',4,1,2,6,33,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.02,0.469021,3.865721,2.625449,90
f,1,1,t,f,'Entire home/apt',3,1,1,30,1125,f,0,0,0,0,3,0,0,5,5,4.5,5,5,5,5,f,1,1,0,0,0.07,0.219734,6.137884,3.82653,200
f,3,6,t,t,'Entire home/apt',2,1,2,30,1125,t,0,22,52,327,12,0,0,4.91,5,5,4.82,5,5,5,f,1,1,0,0,0.29,0.376253,1.624355,6.027879,110
f,1,2,t,f,'Private room',2,1,1,30,1125,f,0,0,0,0,2,0,0,3.5,3.5,1,5,3.5,5,3.5,f,1,0,1,0,0.04,0.276492,6.006501,6.3897,50
f,4022,4338,t,t,'Entire home/apt',2,1,1,31,1125,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,t,453,453,0,0,?,0.170632,6.617669,0.437838,383
t,3,3,t,t,'Entire home/apt',3,1,2,1,28,t,14,31,57,324,375,88,7,4.78,4.88,4.83,4.89,4.9,4.49,4.76,t,3,3,0,0,8.33,3.237562,1.787175,13.581815,89
f,1,1,t,t,'Entire home/apt',4,2,2,1,1125,t,1,2,8,32,162,41,3,4.36,4.58,4.46,4.77,4.85,4.51,4.38,f,1,1,0,0,3.59,0.274067,3.830191,3.560543,183
f,1,2,t,f,'Entire home/apt',2,1,1,30,1125,f,0,0,0,0,1,0,0,0,?,?,?,?,?,?,f,1,1,0,0,0.02,0.246921,3.036941,6.194486,190
t,2,2,t,t,'Entire home/apt',4,2,3,3,90,t,3,3,13,60,139,50,5,4.91,4.97,4.97,4.99,4.94,4.76,4.84,t,1,1,0,0,3.07,0.029386,7.457853,5.023195,215
f,1,2,t,f,'Private room',2,1,1,30,1125,f,0,0,0,0,1,0,0,5,5,5,5,5,5,4,f,1,0,1,0,0.02,0.101545,4.082792,7.997345,50
f,1,2,t,t,'Entire home/apt',3,1,1,30,1125,f,0,0,0,0,2,0,0,4,4,4.5,3.5,5,4.5,4.5,f,1,1,0,0,0.04,0.221427,7.58208,4.750141,300
f,1,1,t,t,'Private room',1,1,1,30,31,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,0,1,0,0.02,0.287067,5.508009,3.235597,50
f,3,3,t,t,'Entire home/apt',3,1,1,30,1125,f,0,0,0,0,2,0,0,5,5,5,5,5,5,5,f,2,2,0,0,0.04,0.095683,6.528887,0.939269,130
f,2,4,t,f,'Shared room',3,1,2,30,160,f,0,0,0,0,1,0,0,1,1,1,1,1,3,1,f,2,0,0,2,0.03,0.06291,4.155433,3.035515,68
f,1,2,t,f,'Entire home/apt',6,3,3,30,1125,t,0,0,0,0,2,0,0,4,4,3.5,5,5,4.5,4,f,1,1,0,0,0.04,0.093581,6.445658,0.985409,339
t,8,8,t,t,'Entire home/apt',4,1,5,1,1125,t,2,2,2,35,165,7,1,4.86,4.87,4.91,4.89,4.91,4.71,4.77,f,1,1,0,0,3.65,0.202223,3.904191,10.184085,115
f,5,6,t,t,'Entire home/apt',2,1,1,3,1125,t,0,0,0,0,14,11,3,4.71,4.86,4.93,4.86,5,4.93,4.79,t,2,1,1,0,0.34,0.23042,2.376877,3.986092,254
f,2,3,t,t,'Entire home/apt',2,?,2,30,1125,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,2,0,0,?,0.204118,8.463488,6.181742,85
f,6,7,t,t,'Private room',2,1,1,30,1125,f,0,0,0,0,9,0,0,4.78,4.89,4.56,5,5,5,4.78,f,6,1,5,0,0.2,0.046371,5.354768,4.724742,58
t,3,3,t,f,'Private room',1,1,1,30,1125,t,5,35,65,155,15,2,1,5,4.93,5,4.93,5,5,4.8,t,2,0,2,0,0.33,0.73382,5.175929,9.763301,59
f,8,11,t,t,'Entire home/apt',4,1,2,30,120,t,0,0,0,101,27,5,0,4.48,4.52,4.41,4.85,4.81,4.93,4.56,f,8,1,7,0,0.66,0.094113,7.115396,1.184695,218
f,6,7,t,t,'Private room',2,1,1,30,1125,f,0,0,0,0,11,0,0,4.55,4.64,4.27,4.73,4.91,4.45,4.36,f,6,1,5,0,0.26,0.051858,5.360495,4.704138,80
f,3,6,t,t,'Shared room',1,1,2,30,1125,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,3,0,1,2,0.03,0.323107,5.988382,4.940744,19
f,1,1,t,t,'Private room',2,1,1,30,1125,f,0,0,0,0,1,0,0,5,5,4,5,5,5,3,f,1,0,1,0,0.02,0.353386,6.886802,0.587177,159
f,1,1,t,t,'Entire home/apt',3,1,1,30,1125,t,0,0,0,0,4,0,0,5,5,5,4.75,5,5,5,t,1,1,0,0,0.09,0.11237,4.430586,2.232164,150
f,1,2,t,t,'Private room',1,1,1,30,60,f,0,0,0,0,1,0,0,0,?,?,?,?,?,?,f,1,0,1,0,0.02,0.113212,4.104978,2.716652,45
f,3,6,t,t,'Shared room',1,1,2,30,1125,t,0,0,0,0,2,0,0,5,5,4.5,5,5,5,5,t,3,0,1,2,0.05,0.328498,5.991455,4.906555,19
f,6,7,t,t,'Private room',3,1,1,30,1125,f,0,0,0,0,18,1,0,4,4.11,3.83,4.22,4.5,4.33,4.28,f,6,1,5,0,0.41,0.106322,5.502123,4.798835,68
f,8,13,t,t,'Entire home/apt',6,1,4,30,96,t,3,33,48,295,4,0,0,4.5,4.25,4.75,5,5,3.5,4.25,t,3,3,0,0,0.1,0.107614,4.619689,4.614176,300
f,1,1,t,f,'Entire home/apt',3,1,1,3,1125,t,5,13,34,196,49,15,1,4.59,4.67,4.78,4.73,4.73,4.69,4.67,f,1,1,0,0,1.08,0.366756,5.252155,9.60112,70
f,3,4,t,t,'Private room',2,1,1,30,90,f,0,0,0,0,12,0,0,4.92,4.67,4.75,4.92,4.67,4.5,4.42,f,2,0,2,0,0.27,1.995142,4.757845,13.442579,61
f,1,3,t,t,'Private room',7,1,4,30,1125,f,0,0,0,0,1,0,0,2,4,3,5,4,4,2,f,1,0,1,0,0.02,0.148291,7.808443,6.048018,200
f,1,1,t,t,'Private room',1,1,1,7,28,t,6,35,64,339,26,0,0,4.67,4.79,4.54,4.75,4.83,4.38,4.71,f,1,0,1,0,0.58,0.236785,7.285811,7.946453,35
f,2,5,t,t,'Private room',2,1,1,30,1125,f,0,0,0,0,3,0,0,5,5,5,5,5,5,5,f,2,0,2,0,0.07,0.141131,6.617655,4.634099,32
f,1,1,t,f,'Entire home/apt',2,?,1,30,190,t,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.043523,8.692618,3.57859,150
f,3,3,t,t,'Private room',2,1,1,30,270,t,30,60,90,365,27,0,0,5,4.85,4.96,4.96,5,4.96,4.96,t,3,1,2,0,0.63,0.152681,6.133977,4.190937,999
f,1,1,t,t,'Entire home/apt',1,?,1,14,1125,t,0,0,0,0,3,0,0,4.67,5,5,5,5,4.67,5,f,1,1,0,0,0.07,0.341133,9.197934,5.497123,130
f,2,3,t,f,'Private room',1,1,1,30,1125,f,0,0,0,0,2,0,0,5,5,5,5,5,5,5,f,2,0,2,0,0.05,0.096449,7.343042,1.354525,78
f,1,3,t,t,'Private room',1,1,1,30,300,f,0,0,0,0,4,0,0,3.75,4.25,3.25,4.75,5,4.5,4.5,f,1,0,1,0,0.09,0.571497,1.599548,5.530095,80
f,1,2,t,t,'Private room',2,1,1,30,90,f,0,0,0,0,3,0,0,4.33,5,4,5,5,5,5,f,1,0,1,0,0.08,0.169277,8.378413,4.494614,60
f,3,3,t,t,'Entire home/apt',5,2,2,90,270,t,30,60,90,364,8,0,0,5,5,5,5,5,5,4.88,t,3,1,2,0,0.19,0.152681,6.133977,4.190937,1899
f,1,1,t,t,'Shared room',1,1,1,30,1125,f,0,0,0,0,1,0,0,4,5,3,5,5,5,3,f,1,0,0,1,0.02,0.183645,2.12815,6.117645,40
t,2,2,t,t,'Entire home/apt',2,1,1,4,28,t,1,1,1,1,11,3,2,5,5,5,5,5,5,5,f,2,2,0,0,0.78,0.04553,6.196948,3.188238,210
f,2,2,t,t,'Private room',2,1,1,30,1125,t,0,0,0,0,57,0,0,4.58,4.72,4.65,4.77,4.79,4.75,4.6,f,2,0,2,0,1.28,0.054768,6.526739,5.394241,48
f,1,2,t,f,'Entire home/apt',3,2,2,30,1125,t,0,0,0,0,1,0,0,0,?,?,?,?,?,?,t,1,1,0,0,0.02,0.336393,6.508405,1.408878,225
f,1,2,t,f,'Private room',1,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.215722,5.262228,2.533735,70
f,1,1,t,t,'Private room',1,1,1,30,60,t,0,0,0,0,2,0,0,5,5,5,5,5,5,5,f,1,0,1,0,0.05,0.054158,8.789737,5.992912,48
f,1,1,t,t,'Private room',2,1,1,30,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.140024,6.77203,0.776489,50
t,119,280,t,t,'Private room',1,1,1,30,1125,t,0,12,42,317,11,2,1,4.64,4.91,4.55,5,4.82,4.55,4.64,f,111,5,106,0,0.26,0.333406,2.685304,5.135859,69
f,2,2,t,t,'Entire home/apt',2,?,1,30,1125,f,0,0,0,0,2,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.05,0.518592,6.106747,1.295018,150
f,10,10,t,t,'Private room',3,1,2,30,30,t,30,60,90,365,29,0,0,4.45,4.79,4.62,4.93,4.9,4.9,4.28,f,10,0,10,0,0.65,0.210984,7.02276,0.717597,249
f,1,1,t,f,'Private room',1,1,1,30,1125,f,0,0,0,0,2,0,0,5,5,5,5,5,5,5,f,1,0,1,0,0.05,0.20513,8.32009,5.966563,22
f,1,1,t,t,'Private room',6,1,3,3,1125,t,0,0,0,0,42,0,0,4.98,4.98,4.83,5,5,4.86,4.93,f,1,0,1,0,0.94,0.51708,2.989569,4.929713,122
t,119,280,t,t,'Private room',1,1,1,30,1125,t,3,3,3,221,4,4,0,5,4.75,5,5,5,4.5,4,f,111,5,106,0,0.45,0.360375,2.673233,5.282773,73
f,2,3,t,t,'Entire home/apt',4,2,3,30,1125,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,2,1,1,0,0.02,0.107445,6.481318,5.488035,150
f,1,1,t,t,'Entire home/apt',3,1,2,7,240,t,0,0,3,18,154,57,4,4.72,4.85,4.69,4.97,4.97,4.95,4.69,f,1,1,0,0,3.44,0.18519,6.222941,3.466652,153
f,1,3,t,t,'Private room',2,1,1,30,1125,t,0,0,0,0,1,0,0,3,5,2,4,4,4,4,f,1,0,1,0,0.02,0.312408,9.010746,6.524921,48
t,1,1,t,t,'Entire home/apt',4,1,2,30,1125,t,29,59,89,364,11,3,0,4.82,4.82,4.55,4.73,4.91,4.64,4.45,f,1,1,0,0,0.26,0.310767,4.296812,4.811161,160
f,1,1,t,f,'Entire home/apt',4,2,2,30,45,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.091191,7.0471,4.717937,64
f,1,2,t,t,'Entire home/apt',4,1,2,5,65,t,0,0,0,0,1,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.02,0.059574,4.43603,2.30994,300
t,1,2,t,t,'Entire home/apt',3,2,2,30,60,t,0,5,24,24,5,5,1,4.8,4.8,4.6,5,5,4.6,5,t,1,1,0,0,0.68,0.561422,8.998349,5.607056,102
f,1,1,t,t,'Private room',2,1,2,3,7,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,0,1,0,?,0.071068,5.361813,5.847486,95
f,2,2,t,t,'Entire home/apt',4,1,1,30,1125,t,0,0,0,0,14,0,0,4.57,4.71,4.5,4.79,5,4.71,4.64,f,1,1,0,0,0.31,0.166934,6.358836,4.868564,100
f,29,30,t,t,'Hotel room',4,1,2,1,50,t,26,55,85,220,4,0,0,2.67,3.67,4.67,4.67,5,4.33,3,t,29,0,1,0,0.09,0.218616,7.034334,0.732097,307
f,4,5,t,t,'Entire home/apt',6,3,3,4,30,t,0,27,57,147,7,3,0,3.57,4.29,3.14,4.43,4.29,4.29,3.86,t,2,2,0,0,0.18,0.118395,10.709684,10.213831,335
f,150,201,t,t,'Entire home/apt',3,1,2,30,1125,t,26,56,86,360,0,0,0,?,?,?,?,?,?,?,t,30,30,0,0,?,0.459515,6.973832,0.764897,545
f,1,4,t,t,'Entire home/apt',2,1,1,30,1125,f,0,0,0,0,4,0,0,5,5,5,5,5,5,5,f,1,1,0,0,0.09,0.234806,8.8995,4.623542,75
f,1,10,t,t,'Entire home/apt',6,3,4,5,7,t,0,0,0,54,65,0,0,4.95,4.91,4.89,4.98,5,4.75,4.91,t,1,1,0,0,1.44,0.253918,4.212144,3.828607,399
t,2,2,t,f,'Entire home/apt',2,1,2,2,1125,t,2,18,37,66,172,64,6,4.87,4.88,4.89,4.97,4.95,4.77,4.87,t,2,2,0,0,3.85,1.710721,2.708508,11.739229,79
