neighbourhood_group,latitude,longitude,room_type,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,days_since_last_review,dist_from_airport_in_miles,dist_from_subway_in_miles,dist_from_city_center,price
NA,41.89053,-87.68084,Entire home/apt,73,0.8,3,340,0,588,8.203015644,0.404689157,2.915778265,179
NA,41.90168,-87.693,Entire home/apt,194,2.15,1,293,34,43,8.615788798,0.895964605,3.815057352,170
NA,41.85751,-87.66817,Entire home/apt,53,0.7,1,20,17,60,6.745282293,0.058097279,2.531294192,129
NA,41.85707,-87.67082,Private room,155,1.68,3,12,0,1575,6.624967024,0.106128115,2.668674652,25
NA,41.79857,-87.59814,Private room,208,2.28,3,174,25,40,8.467305573,0.618738968,5.753399597,74
NA,41.86971,-87.65939,Entire home/apt,33,0.38,1,279,0,642,7.691171521,0.442947548,1.716200858,104
NA,41.9086,-87.67684,Private room,52,0.57,3,55,4,80,9.411925662,0.096473834,3.320469338,159
NA,41.89558,-87.66585,Entire home/apt,101,1.12,1,61,19,52,8.916456354,0.559417066,2.308473184,216
NA,41.92723,-87.70807,Entire home/apt,194,2.15,1,348,45,38,10.04106829,0.132591816,5.454819688,178
NA,41.76477,-87.57182,Private room,102,1.12,7,364,0,443,9.968045199,0.270047597,8.436261612,60
NA,41.92032,-87.66153,Entire home/apt,207,2.35,2,124,45,52,10.51269297,0.406643754,3.389399421,279
NA,41.92061,-87.66324,Entire home/apt,197,2.16,2,124,35,51,10.48666966,0.342548917,3.455030659,240
NA,41.89738,-87.67208,Entire home/apt,97,1.07,1,230,23,50,8.848585671,0.501460997,2.664370122,246
NA,41.76302,-87.57186,Private room,59,0.66,7,365,3,144,9.984347356,0.331039897,8.547499165,26
NA,41.76257,-87.57225,Private room,35,0.42,7,268,3,206,9.968312539,0.337352855,8.568520154,23
NA,41.92693,-87.71266,Entire home/apt,38,0.42,1,0,0,976,9.963412286,0.292715752,5.64091906,500
NA,41.9693,-87.65918,Private room,173,1.94,1,337,28,45,13.42619567,0.043395287,6.494045168,92
NA,41.92229,-87.64234,Entire home/apt,18,0.21,9,292,7,66,11.1602002,0.590049879,3.125038235,165
NA,41.85253,-87.69803,Private room,21,0.25,8,79,3,48,5.466949497,0.177008089,4.122032578,50
NA,41.8544,-87.69845,Private room,20,0.24,8,56,2,129,5.563561112,0.151008197,4.089484566,55
NA,41.85436,-87.69681,Private room,19,0.25,8,69,5,45,5.609166507,0.061441808,4.008698399,50
NA,41.85276,-87.69828,Private room,13,0.17,8,67,2,142,5.472900014,0.177142585,4.127625612,75
NA,41.85442,-87.69695,Private room,15,0.18,8,75,2,53,5.608518131,0.069430738,4.013989312,96
NA,41.97078,-87.67714,Entire home/apt,116,1.29,1,53,9,41,12.44194171,0.289758984,6.897536281,99
NA,41.89942,-87.67528,Entire home/apt,84,0.93,2,14,17,48,8.887004829,0.518622736,2.886242945,225
NA,41.91775,-87.65508,Private room,179,1.99,1,51,15,43,10.52994971,0.132277184,3.064322141,54
NA,41.81436,-87.61289,Private room,28,0.32,1,342,4,134,7.864758413,0.353175363,4.493927992,153
NA,41.87669,-87.72146,Entire home/apt,457,5.04,1,326,64,40,6.481737074,0.293541651,5.005581568,92
NA,41.8867,-87.70783,Entire home/apt,161,1.82,2,292,32,54,7.362245468,0.129895429,4.30156431,73
NA,41.88987,-87.68237,Entire home/apt,31,0.39,3,6,0,1095,8.123347111,0.313239021,2.983002434,214
NA,41.93955,-87.65904,Private room,267,2.96,1,331,45,38,11.75755737,0.309607063,4.530656578,95
NA,41.88668,-87.64266,Entire home/apt,0,NA,68,365,0,-1,9.17411218,0.084230345,0.918428402,185
NA,41.93483,-87.74135,Private room,54,0.6,2,317,1,110,9.421547915,0.921177557,7.240032203,35
NA,41.90835,-87.67605,Private room,27,0.3,3,331,2,59,9.415443187,0.134688137,3.276202089,159
NA,41.82983,-87.67544,Entire home/apt,127,1.65,1,326,33,39,5.177348883,0.286067337,4.159673196,52
NA,41.83674,-87.62086,Private room,277,3.08,1,325,16,94,7.990155677,0.380994438,2.895283714,86
NA,41.87132,-87.63146,Entire home/apt,3,0.03,68,365,0,2648,8.846726766,0.207957427,0.476519083,200
NA,42.01653,-87.68788,Shared room,166,1.86,17,157,8,66,12.12954802,0.802669805,10.06432841,27
NA,41.94614,-87.68242,Entire home/apt,25,0.29,22,336,14,79,11.69175353,0.421766739,5.504107489,272
NA,41.97183,-87.66786,Private room,6,0.07,11,193,1,57,12.94535488,0.47789321,6.793031325,313
NA,41.97106,-87.66777,Private room,20,0.22,11,211,0,444,12.95229097,0.447413372,6.740955085,408
NA,41.93886,-87.65391,Entire home/apt,314,3.54,1,309,64,44,11.83924344,0.032466535,4.394255103,129
NA,41.94815,-87.68459,Private room,409,4.56,1,253,40,39,11.78515553,0.539448865,5.684321822,62
NA,41.95993,-87.74773,Entire home/apt,12,0.13,9,347,3,61,8.672236729,0.078110441,8.563924486,127
NA,41.88796,-87.6445,Entire home/apt,46,0.51,1,90,2,360,9.176349478,0.217799839,1.052169844,279
NA,41.94078,-87.68115,Entire home/apt,32,0.41,22,358,6,80,11.36641318,0.544012373,5.154194677,301
NA,41.99491,-87.66146,Private room,59,0.69,1,0,0,1093,13.33394057,0.128528499,8.243179558,90
NA,41.94165,-87.71665,Private room,153,1.72,1,0,0,1095,10.58463645,0.296112497,6.458672104,85
NA,41.89364,-87.66483,Entire home/apt,75,0.96,1,0,0,947,8.833251784,0.5324334,2.192698253,298
NA,41.90937,-87.71079,Entire home/apt,279,3.13,2,344,48,44,8.810598329,1.154882471,4.920358604,67
NA,41.91487,-87.70154,Private room,18,0.21,1,0,0,1312,9.315675982,0.557964286,4.666899289,129
NA,41.94296,-87.79582,Private room,21,0.28,3,264,4,59,6.438449596,1.474883325,10.10926848,125
NA,41.96857,-87.69577,Entire home/apt,189,2.19,1,313,8,44,11.4340018,0.190607898,7.207084192,88
NA,41.65064,-87.54074,Entire home/apt,42,0.47,9,163,5,172,7.376281829,0.322624277,16.43077848,99
NA,41.94812,-87.68333,Private room,143,1.64,1,245,29,37,11.80498856,0.470661792,5.646647689,79
NA,41.89972,-87.69722,Entire home/apt,59,0.67,1,284,5,141,8.405331014,0.871606856,3.971918978,90
NA,41.95185,-87.70459,Entire home/apt,64,1.82,1,82,24,46,11.08619601,0.836704566,6.524616961,118
NA,41.86156,-87.64676,Entire home/apt,25,0.28,1,0,0,1886,7.775206051,0.078682508,1.469687048,150
NA,41.95533,-87.73082,Entire home/apt,8,0.12,1,0,0,1831,9.634049002,0.109387167,7.669401131,69
NA,41.92254,-87.65146,Entire home/apt,46,1.51,1,0,8,126,10.91503266,0.146902269,3.28651663,113
NA,41.8948,-87.65661,Entire home/apt,293,3.3,19,330,35,52,9.149595779,0.109779143,1.862949771,275
NA,41.95965,-87.74889,Entire home/apt,13,0.15,9,306,0,1767,8.612520533,0.142076308,8.598991433,106
NA,41.8972,-87.63442,Entire home/apt,192,2.17,2,0,1,126,10.01851441,0.07324547,1.341823938,149
NA,42.00651,-87.68432,Entire home/apt,28,0.32,1,0,0,1025,12.19127225,0.506303283,9.346979699,82
NA,41.84998,-87.67714,Private room,47,0.53,2,353,7,44,6.031278217,0.316915387,3.231979489,100
NA,41.93395,-87.71078,Entire home/apt,214,2.79,1,312,55,50,10.4585221,0.210729742,5.865181269,141
NA,41.88581,-87.61744,Entire home/apt,12,0.14,68,349,2,341,10.08623158,0.405705521,0.859327633,181
NA,41.84883,-87.63256,Entire home/apt,207,2.34,3,82,15,55,7.849306442,0.282946811,2.025244336,156
NA,41.89867,-87.67012,Entire home/apt,552,6.22,2,25,24,71,8.979067053,0.37275822,2.619346601,201
NA,41.91268,-87.63895,Entire home/apt,67,0.78,22,353,10,53,10.71340925,0.15626408,2.437761598,292
NA,41.96141,-87.71253,Private room,77,0.91,1,340,10,57,10.56473583,0.336642925,7.310800269,93
NA,41.94342,-87.68121,Entire home/apt,54,0.68,22,349,13,59,11.53663507,0.423852295,5.30970249,286
NA,41.91285,-87.63864,Entire home/apt,59,0.76,22,337,8,82,10.73276864,0.168708534,2.445847419,303
NA,41.91285,-87.63864,Entire home/apt,48,0.62,22,341,18,59,10.73276864,0.168708534,2.445847419,308
NA,41.94078,-87.68115,Entire home/apt,38,0.5,22,356,10,71,11.36641318,0.544012373,5.154194677,283
NA,41.84827,-87.676,Private room,25,0.28,2,351,3,44,5.98864764,0.4361525,3.255700008,96
NA,41.90223,-87.67265,Entire home/apt,162,1.85,1,68,50,39,9.125854042,0.295420546,2.871567525,344
NA,41.77555,-87.59546,Private room,110,1.26,1,326,7,45,8.599365054,0.33644996,7.32014743,61
NA,41.9302,-87.70842,Entire home/apt,4,0.05,1,0,0,738,10.23557326,0.050891355,5.599122003,175
NA,41.9305,-87.70307,Entire home/apt,410,4.62,1,317,64,42,10.32800218,0.259632332,5.392300034,65
NA,41.97104,-87.69654,Entire home/apt,287,3.23,1,321,48,38,11.38295473,0.361738209,7.375875442,95
NA,41.97186,-87.69521,Private room,152,1.79,2,64,29,53,11.45305995,0.39538623,7.389753167,88
NA,41.94331,-87.6486,Entire home/apt,45,0.52,2,52,8,44,12.24505886,0.345039325,4.615091706,398
NA,41.90409,-87.63316,Entire home/apt,68,0.78,2,286,5,48,10.4299207,0.020232251,1.802669371,83
NA,41.92445,-87.70271,Entire home/apt,366,4.18,2,283,55,52,9.930948695,0.339793641,5.106428964,177
NA,41.93969,-87.64367,Entire home/apt,11,0.13,1,0,0,1095,12.15339746,0.530106311,4.316658592,199
NA,41.94099,-87.68047,Entire home/apt,27,0.34,22,353,2,218,11.3927752,0.509399458,5.146304996,245
NA,41.94072,-87.68115,Entire home/apt,44,0.51,22,361,7,67,11.36252332,0.547189393,5.150721267,287
NA,41.94072,-87.68115,Entire home/apt,45,0.53,22,353,6,87,11.36252332,0.547189393,5.150721267,290
NA,41.78355,-87.61363,Private room,122,1.4,4,322,2,126,7.578889857,0.229029268,6.583418886,85
NA,41.97044,-87.65735,Private room,147,1.67,2,287,0,949,13.52249681,0.120369943,6.546618243,65
NA,41.8555,-87.64535,Entire home/apt,118,1.35,1,154,24,44,7.56059545,0.341614867,1.775550704,197
NA,41.81754,-87.61305,Private room,3,0.04,4,365,0,1093,7.913805969,0.318419008,4.277549994,118
NA,41.91306,-87.66797,Entire home/apt,236,2.7,5,217,9,45,9.905374251,0.257874509,3.187836194,210
NA,41.8933,-87.67641,Entire home/apt,230,2.63,5,180,10,48,8.487155222,0.697978876,2.752549362,204
NA,41.78475,-87.621,Private room,30,0.34,2,0,0,1094,7.175121382,0.40597429,6.459045932,40
NA,41.78591,-87.62264,Private room,58,0.66,2,0,0,1101,7.085062461,0.525945066,6.373111594,63
NA,41.81844,-87.61503,Private room,11,0.13,4,361,0,1234,7.827454996,0.241463617,4.194788466,113
NA,41.9435,-87.67674,Entire home/apt,43,0.53,22,353,11,52,11.62630069,0.253581017,5.189618309,254
NA,41.97654,-87.66111,Private room,315,5.38,1,113,67,38,13.30623321,0.168490019,7.004186856,149
NA,41.92902,-87.72025,Private room,18,0.2,1,0,3,142,10.0233854,0.508576547,6.060859292,52
NA,41.9435,-87.67674,Entire home/apt,38,0.45,22,333,7,73,11.62630069,0.253581017,5.189618309,319
NA,41.90921,-87.67849,Entire home/apt,0,NA,1,0,0,-1,9.410790335,0.064839568,3.416918588,200
NA,41.93723,-87.6828,Entire home/apt,36,0.47,22,344,12,38,11.10542268,0.756382432,5.002022955,239
NA,41.93723,-87.6828,Entire home/apt,44,0.54,22,349,13,59,11.10542268,0.756382432,5.002022955,281
NA,41.92751,-87.65011,Entire home/apt,66,0.82,22,357,13,59,11.24878608,0.203987007,3.585104626,277
NA,41.94062,-87.75709,Private room,60,0.69,18,362,10,100,8.480054585,1.062806883,8.180008145,139
NA,41.92751,-87.65011,Entire home/apt,46,0.54,22,355,10,54,11.24878608,0.203987007,3.585104626,265
NA,41.92751,-87.65011,Entire home/apt,67,0.85,22,331,11,52,11.24878608,0.203987007,3.585104626,356
NA,41.90229,-87.67217,Entire home/apt,193,2.25,2,269,29,37,9.142022057,0.269817048,2.852675412,149
NA,41.88302,-87.7096,Private room,480,5.85,10,353,39,59,7.090657313,0.170406685,4.370285208,121
NA,41.93465,-87.73009,Private room,10,0.11,4,263,0,1038,10.00959777,0.703366223,6.723836092,35
NA,41.962921,-87.735283,Entire home/apt,92,1.07,10,160,39,38,9.318640189,0.431361565,8.211203557,126
NA,41.90089,-87.66546,Entire home/apt,589,9.37,2,28,79,43,9.2401172,0.213275298,2.502745869,100
NA,41.90358,-87.63414,Entire home/apt,115,1.31,1,275,5,69,10.36904652,0.073933677,1.774017438,135
NA,41.9182,-87.69768,Entire home/apt,77,0.91,1,349,0,1034,9.598744493,0.276295429,4.625149711,186
NA,41.89834,-87.69155,Private room,242,2.88,2,37,26,52,8.433605308,0.652573158,3.649346412,81
NA,41.89425,-87.66837,Private room,28,0.32,1,132,0,1130,8.76597525,0.602460348,2.382579147,110
NA,41.93846,-87.788,Private room,61,0.72,1,171,3,60,6.95274886,1.354431293,9.589374277,69
NA,41.93595,-87.65148,Private room,395,4.51,1,298,48,43,11.72249916,0.101891971,4.163469911,83
NA,41.97146,-87.66882,Hotel room,43,0.49,11,193,5,296,12.89392339,0.422422327,6.785005435,313
NA,41.8932,-87.65892,Entire home/apt,180,2.05,1,342,21,67,8.987003993,0.273578097,1.900921611,357
NA,41.78747,-87.71754,Entire home/apt,39,0.45,1,174,6,44,1.906223931,0.945255226,7.877548713,112
NA,41.94137,-87.7956,Private room,16,0.2,3,252,3,52,6.492176281,1.371887366,10.05036022,125
NA,41.90634,-87.64218,Private room,14,0.16,4,0,1,342,10.25509794,0.310152646,2.062472248,195
NA,41.9236,-87.69717,Entire home/apt,222,2.97,1,315,66,36,9.961903411,0.097637992,4.836021249,127
NA,41.90409,-87.68723,Private room,81,1.65,1,63,4,79,8.891399618,0.650651114,3.612262072,43
NA,41.82154,-87.61403,Entire home/apt,85,0.97,3,257,27,37,7.943201356,0.400548736,3.996497503,156
NA,41.89302,-87.66988,Entire home/apt,225,2.83,1,323,34,39,8.650544628,0.535265117,2.418425846,83
NA,42.00414,-87.67272,Private room,128,1.47,1,345,25,38,12.79352164,0.370812201,9.006958867,65
NA,41.94664,-87.70783,Entire home/apt,88,1.21,7,236,2,320,10.97832807,0.573122967,6.365314768,104
NA,41.97147,-87.66861,Hotel room,33,0.38,11,0,1,395,12.9053547,0.431074818,6.7820693,408
NA,41.95675,-87.66715,Entire home/apt,165,1.95,3,61,34,45,12.66801289,0.45583024,5.797368903,140
NA,41.89013,-87.68045,Entire home/apt,2,0.03,3,264,0,1451,8.188952861,0.419590364,2.887377901,429
NA,41.93066,-87.69724,Entire home/apt,95,1.11,1,333,23,44,10.42612385,0.575926821,5.168296748,231
NA,41.9182,-87.69582,Entire home/apt,326,3.9,1,0,53,52,9.630840197,0.28487223,4.544176496,115
NA,41.90536,-87.6629,Entire home/apt,301,3.52,1,322,44,52,9.576619177,0.270785602,2.608471581,162
NA,41.99424,-87.66066,Entire home/apt,5,0.06,1,0,0,1557,13.37365542,0.082806845,8.188884131,90
NA,41.92484,-87.72377,Entire home/apt,128,1.48,1,169,13,59,9.706753101,0.216218197,6.060175798,204
NA,41.94358,-87.66005,Entire home/apt,102,1.18,2,325,24,52,11.98543309,0.203510932,4.810546337,314
NA,41.96565,-87.75422,Private room,63,0.73,2,348,17,43,8.270082001,0.512641501,9.090788556,85
NA,41.96512,-87.75233,Private room,33,0.38,2,1,4,111,8.376661061,0.441288289,8.989467484,69
NA,41.95931,-87.69237,Entire home/apt,351,4.11,1,267,46,41,11.67479846,0.484337813,6.562800941,100
NA,41.92904,-87.66201,Private room,30,0.35,1,195,10,56,11.03504727,0.54133241,3.930285857,64
NA,41.94019,-87.65235,Entire home/apt,367,4.29,4,291,2,50,11.95973823,0.057236171,4.457620737,134
NA,41.97075,-87.66812,Private room,3,0.04,11,0,0,1791,12.93407452,0.419278703,6.726524604,299
NA,41.95873,-87.66981,Entire home/apt,40,3.06,1,70,37,44,12.74305615,0.344282629,5.976992527,182
NA,41.97065,-87.66821,Private room,3,0.04,11,0,0,2318,12.92945574,0.411226876,6.72149883,119
NA,41.96814,-87.69043,Entire home/apt,16,0.19,2,225,0,1150,11.72683319,0.161712348,7.039681934,115
NA,41.99172,-87.66746,Entire home/apt,179,2.08,1,32,33,37,12.99034627,0.410469853,8.104952618,131
NA,41.93882,-87.75542,Private room,20,0.24,18,195,0,1522,8.605625313,1.055052468,8.03724264,231
NA,41.87988,-87.66982,Entire home/apt,3,0.74,1,141,3,39,7.892598945,0.332753514,2.188541021,120
NA,41.94891,-87.6588,Entire home/apt,270,3.63,8,154,10,59,12.34813382,0.29625685,5.136056527,317
NA,41.99439,-87.67069,Entire home/apt,324,3.82,1,1,25,87,12.82875423,0.333134432,8.32881819,430
NA,41.90518,-87.68902,Private room,67,0.78,1,176,13,49,8.922011965,0.681374714,3.734477226,91
NA,41.93423,-87.73024,Private room,10,0.12,4,264,2,67,10.01061784,0.676343418,6.713748272,35
NA,41.97183,-87.66786,Entire home/apt,6,0.08,11,0,0,1634,12.94535488,0.47789321,6.793031325,359
NA,41.96433,-87.78258,Entire home/apt,232,2.7,1,0,18,51,6.745461781,1.083733636,10.24628616,68
NA,41.90941,-87.67287,Entire home/apt,13,0.15,1,0,1,71,9.558695559,0.261362001,3.193338532,499
NA,41.88791,-87.65098,Entire home/apt,162,1.9,5,331,2,44,8.95059304,0.154597877,1.339964847,818
NA,41.84767315,-87.63434347,Private room,254,2.96,1,154,27,55,7.724052328,0.395330718,2.114058152,95
NA,41.97037,-87.65723,Entire home/apt,94,1.11,2,0,0,976,13.529245,0.119997791,6.540414127,149
NA,41.8978,-87.68158,Entire home/apt,453,5.81,4,217,62,53,8.629202668,0.696110396,3.136987166,97
NA,41.95965,-87.7314,Private room,80,0.95,3,161,0,1046,9.5575046,0.409144203,7.901630798,56
NA,41.9582,-87.73148,Shared room,60,0.7,3,355,0,1090,9.567384946,0.310456446,7.833792657,50
NA,41.9039,-87.67118,Entire home/apt,25,0.29,10,20,2,80,9.26543097,0.190680292,2.876415378,515
NA,41.743,-87.6935,Entire home/apt,144,1.72,1,33,9,45,4.37561461,0.685075107,9.949595104,136
NA,42.0075,-87.66893,Shared room,7,0.09,3,362,0,1539,13.03197025,0.166261678,9.180660198,63
NA,41.94662,-87.65188,Entire home/apt,152,1.98,6,279,30,42,12.36744867,0.105703167,4.879164221,88
NA,41.84595,-87.68326,Entire home/apt,105,1.23,1,350,7,80,5.600340229,0.596009427,3.666217034,165
NA,41.9495,-87.65535,Entire home/apt,3,0.04,1,0,0,1256,12.46411626,0.171664553,5.12030236,125
NA,41.8964,-87.65773,Entire home/apt,261,3.04,1,144,33,51,9.205919253,0.115868875,1.979891207,473
NA,41.90348,-87.69594,Private room,114,1.33,2,155,11,51,8.672626359,0.97961166,4.013459196,71
NA,41.82453,-87.61734,Entire home/apt,214,2.61,1,259,24,38,7.839051199,0.288618805,3.758415268,113
NA,41.89596,-87.62714,Entire home/apt,8,0.24,1,179,3,113,10.214896,0.057894749,1.240868797,78
NA,41.9447,-87.65032,Entire home/apt,181,2.13,4,357,16,80,12.28727258,0.250210327,4.730008393,320
NA,41.89817,-87.67279,Entire home/apt,133,1.56,1,256,6,339,8.876923207,0.478773451,2.725317499,184
NA,41.76997,-87.617233,Private room,18,0.54,3,79,4,102,7.462693925,0.4732969,7.4924553,60
NA,41.769978,-87.617157,Private room,34,1.03,3,87,16,110,7.466715981,0.477483046,7.492286807,83
NA,41.86108,-87.70467,Entire home/apt,170,1.99,1,134,11,49,5.799214986,0.477008211,4.25324713,237
NA,41.96397,-87.68472,Private room,175,2.1,2,54,35,52,12.05869519,0.246653572,6.640615512,65
NA,41.90324,-87.69563,Private room,155,1.81,2,156,36,37,8.663191869,0.98655728,3.991010799,71
NA,41.93457,-87.69168,Entire home/apt,190,2.41,3,79,19,59,10.77420815,0.90586569,5.157269535,199
NA,41.97338,-87.67077,Entire home/apt,30,0.35,2,0,7,79,12.78311327,0.472297833,6.944471359,71
NA,41.94222,-87.65111,Entire home/apt,120,1.41,1,11,18,44,12.1152681,0.194939306,4.574718163,399
NA,41.90172,-87.64301,Private room,109,1.41,2,354,17,37,9.971521794,0.523276598,1.782247876,122
NA,42.00809,-87.67159,Shared room,4,0.05,3,180,0,1492,12.89482512,0.22150298,9.254989569,69
NA,41.95682,-87.66715,Private room,100,1.19,3,60,16,38,12.67250513,0.457596876,5.801890459,144
NA,41.89585,-87.6258,Entire home/apt,13,0.18,1,352,3,55,10.2584173,0.122417711,1.244070385,179
NA,41.80584,-87.61531,Private room,139,1.67,2,290,2,74,7.60944309,0.298572776,5.048318763,44
NA,41.80614,-87.61538,Private room,100,1.2,2,318,0,806,7.609436745,0.279929059,5.027275598,46
NA,41.89765,-87.62176,Entire home/apt,4,0.12,68,340,1,172,10.49912353,0.339671929,1.418581353,204
NA,41.962921,-87.735283,Entire home/apt,18,0.21,10,0,0,1263,9.318640189,0.431361565,8.211203557,175
NA,41.93406,-87.64784,Entire home/apt,117,1.41,1,333,29,64,11.70321339,0.304263138,3.984892447,137
NA,41.94174,-87.6463,Entire home/apt,2,0.03,1,0,0,2249,12.20822389,0.404025154,4.482622776,200
NA,41.95679,-87.66731,Private room,108,1.28,3,64,19,42,12.6673731,0.448717346,5.803029999,144
NA,42.00772,-87.65823,Private room,17,0.2,1,0,0,1218,13.61183638,0.422073145,9.077486859,60
NA,41.93321,-87.70383,Entire home/apt,25,0.3,1,0,0,976,10.4980743,0.321455321,5.549573128,86
NA,41.89303,-87.64885,Entire home/apt,149,2.94,1,320,39,58,9.300963603,0.119874121,1.46394011,412
NA,41.89577,-87.63182,Entire home/apt,2,0.02,68,365,0,2270,10.03570285,0.192528113,1.224208364,150
NA,41.89947,-87.62217,Entire home/apt,6,0.11,68,348,0,521,10.57655044,0.365029781,1.532250833,155
NA,41.92107,-87.70271,Private room,55,0.72,3,363,1,191,9.706810842,0.311373909,4.963694516,76
NA,41.85799,-87.64757,Private room,308,3.65,12,352,10,143,7.578764872,0.16426613,1.6931555,78
NA,41.8555,-87.65398,Private room,138,1.74,1,347,17,59,7.202516095,0.510761322,2.043215684,93
NA,41.87186,-87.66469,Entire home/apt,646,7.81,1,106,93,44,7.618030339,0.268216265,1.953044816,130
NA,41.89853,-87.66152,Private room,61,0.72,1,250,9,63,9.214833951,0.360186875,2.233089493,91
NA,41.89457,-87.66537,Entire home/apt,270,3.2,4,326,29,80,8.871447463,0.543649214,2.250180217,79
NA,41.944622,-87.661789,Entire home/apt,43,0.51,1,71,5,332,12.01127546,0.120922857,4.911097098,249
NA,41.9961,-87.69081,Private room,199,2.36,2,139,44,38,11.74608448,0.926330853,8.797084612,91
NA,41.94034,-87.75603,Entire home/apt,17,0.21,18,360,1,220,8.541068163,1.02273914,8.12065807,256
NA,41.91071,-87.63307,Entire home/apt,1,0.01,1,0,0,2551,10.79350947,0.305938683,2.257162434,99
NA,41.89809,-87.68957,Private room,324,3.84,1,348,28,52,8.46100758,0.614813255,3.54295777,214
NA,41.8546,-87.65318,Private room,242,2.87,12,365,21,136,7.194154316,0.523319916,2.063694998,72
NA,41.78432,-87.5974,Private room,537,6.37,1,34,48,45,8.463956696,0.459462569,6.708279511,83
NA,41.87728,-87.66383,Entire home/apt,291,3.61,2,327,34,37,7.94087085,0.152469673,1.858899273,235
NA,41.90938,-87.64649,Entire home/apt,31,0.37,2,41,0,821,10.29161996,0.164261052,2.342811458,189
NA,41.93701,-87.64096,Private room,64,0.89,1,256,0,956,12.06631759,0.675442352,4.110207793,72
NA,41.98033,-87.7979,Entire home/apt,97,1.18,1,194,12,43,5.837960519,0.522343418,11.57573059,107
