@relation 'dc_listings - full'

@attribute host_is_superhost {f,t}
@attribute host_listings_count numeric
@attribute host_total_listings_count numeric
@attribute host_has_profile_pic {t,f}
@attribute host_identity_verified {t,f}
@attribute neighbourhood_cleansed {'Historic Anacostia','Brightwood Park, Crestwood, Petworth','Edgewood, Bloomingdale, Truxton Circle, Eckington','Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street','Dupont Circle, Connecticut Avenue/K Street','Howard University, Le Droit Park, Cardozo/Shaw','Douglas, Shipley Terrace','Capitol Hill, Lincoln Park','Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill','Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View','Friendship Heights, American University Park, Tenleytown','Kalorama Heights, Adams Morgan, Lanier Heights','Ivy City, Arboretum, Trinidad, Carver Langston','Shaw, Logan Circle','West End, Foggy Bottom, GWU','Brookland, Brentwood, Langdon','Cathedral Heights, McLean Gardens, Glover Park','Takoma, Brightwood, Manor Park','Union Station, Stanton Park, Kingman Park','Congress Heights, Bellevue, Washington Highlands','Colonial Village, Shepherd Park, North Portal Estates','Georgetown, Burleith/Hillandale','Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point','Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir','Hawthorne, Barnaby Woods, Chevy Chase','Capitol View, Marshall Heights, Benning Heights','North Michigan Park, Michigan Park, University Heights','North Cleveland Park, Forest Hills, Van Ness','Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace','Mayfair, Hillbrook, Mahaning Heights','Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights','Fairfax Village, Naylor Gardens, Hillcrest, Summit Park','Eastland Gardens, Kenilworth','River Terrace, Benning, Greenway, Dupont Park','Near Southeast, Navy Yard','Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont','Sheridan, Barry Farm, Buena Vista','Woodland/Fort Stanton, Garfield Heights, Knox Hill','Woodridge, Fort Lincoln, Gateway'}
@attribute latitude numeric
@attribute longitude numeric
@attribute room_type {'Private room','Entire home/apt','Shared room','Hotel room'}
@attribute accommodates numeric
@attribute bedrooms numeric
@attribute beds numeric
@attribute minimum_nights numeric
@attribute maximum_nights numeric
@attribute has_availability {t,f}
@attribute availability_30 numeric
@attribute availability_60 numeric
@attribute availability_90 numeric
@attribute availability_365 numeric
@attribute number_of_reviews numeric
@attribute number_of_reviews_ltm numeric
@attribute number_of_reviews_l30d numeric
@attribute review_scores_rating numeric
@attribute review_scores_accuracy numeric
@attribute review_scores_cleanliness numeric
@attribute review_scores_checkin numeric
@attribute review_scores_communication numeric
@attribute review_scores_location numeric
@attribute review_scores_value numeric
@attribute instant_bookable {f,t}
@attribute calculated_host_listings_count numeric
@attribute calculated_host_listings_count_entire_homes numeric
@attribute calculated_host_listings_count_private_rooms numeric
@attribute calculated_host_listings_count_shared_rooms numeric
@attribute reviews_per_month numeric
@attribute dist_from_subway_in_miles numeric
@attribute dist_from_airport_in_miles numeric
@attribute dist_from_city_center numeric
@attribute price numeric

@data
f,1,6,t,t,'Takoma, Brightwood, Manor Park',38.96923,-77.02041,'Entire home/apt',3,?,2,31,1125,t,24,54,84,359,7,1,0,4.2,4.4,4.2,5,5,4.6,4.2,f,1,1,0,0,0.06,0.148621,7.86342,4.436422,125
t,4,6,t,t,'Dupont Circle, Connecticut Avenue/K Street',38.9135,-77.04356,'Entire home/apt',4,3,3,31,1124,t,2,2,23,298,93,15,0,4.84,4.84,4.9,4.91,4.97,4.95,4.71,t,4,4,0,0,0.81,0.13488,8.517334,4.751052,595
f,7,10,t,t,'Union Station, Stanton Park, Kingman Park',38.89455,-76.9911,'Entire home/apt',9,4,5,31,120,t,25,55,85,174,56,1,0,4.44,4.36,4.68,4.74,4.9,4.86,4.52,f,4,4,0,0,0.7,0.26881,4.248677,0.566741,500
t,2,2,t,t,'Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill',38.9665,-77.00645,'Entire home/apt',1,1,1,120,360,t,0,0,0,260,11,1,0,5,4.6,4.8,5,5,4.2,4.4,f,2,1,1,0,0.07,0.779978,4.192368,2.530329,65
t,1,1,t,t,'Shaw, Logan Circle',38.91007,-77.03316,'Entire home/apt',4,?,1,2,1125,t,11,40,70,340,389,59,8,4.94,4.92,4.93,4.97,4.99,4.97,4.8,f,1,1,0,0,3.43,0.734973,3.879725,2.648635,160
f,1,5,t,t,'Edgewood, Bloomingdale, Truxton Circle, Eckington',38.93395,-77.01625,'Private room',2,1,1,31,365,t,0,0,0,138,153,20,0,4.73,4.8,4.54,4.78,4.83,4.46,4.68,f,1,0,1,0,1.14,0.920674,8.075868,4.416576,47
f,1,1,t,t,'Takoma, Brightwood, Manor Park',38.97474,-77.01997,'Entire home/apt',2,1,2,31,730,t,28,58,88,358,220,30,0,4.49,4.58,4.4,4.75,4.81,4.84,4.55,f,1,1,0,0,1.64,1.310731,2.821848,5.918987,90
t,9,18,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.91766,-77.04598,'Private room',2,1,1,1,365,t,10,33,63,314,15,0,0,4.85,4.83,4.92,5,5,4.83,4.83,t,4,0,4,0,0.11,0.560928,4.007593,0.284456,209
f,3,3,t,t,'Congress Heights, Bellevue, Washington Highlands',38.82768,-76.99624,'Private room',2,1,1,31,180,t,0,0,0,155,116,2,0,4.59,4.69,4.66,4.67,4.66,3.75,4.62,f,2,0,2,0,0.87,0.993448,6.865338,3.080197,33
f,1,1,t,t,'Brightwood Park, Crestwood, Petworth',38.95777,-77.02146,'Entire home/apt',6,3,4,31,300,t,0,16,46,321,31,17,0,4.67,4.74,4.71,4.87,4.9,4.65,4.84,f,1,1,0,0,0.23,1.127758,7.344929,3.589723,103
f,1,1,t,t,'Brightwood Park, Crestwood, Petworth',38.95132,-77.02831,'Entire home/apt',2,1,1,31,120,t,0,15,45,134,50,0,0,4.74,4.76,4.83,4.94,4.98,4.67,4.85,f,1,1,0,0,0.55,0.573089,4.546191,0.875611,70
t,3,3,t,t,'Brightwood Park, Crestwood, Petworth',38.95152,-77.021,'Entire home/apt',11,4,5,31,1000,t,0,0,0,0,324,4,0,4.84,4.88,4.8,4.93,4.92,4.45,4.77,t,2,2,0,0,2.9,0.980619,6.920292,3.178918,229
f,4,8,t,t,'Dupont Circle, Connecticut Avenue/K Street',38.909468,-77.045126,'Entire home/apt',6,1,3,1,30,t,4,22,50,139,402,41,5,4.58,4.72,4.64,4.86,4.88,4.94,4.55,f,4,1,3,0,3.54,0.156779,3.90541,0.688279,143
f,1,1,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.92275,-77.04161,'Entire home/apt',2,2,2,180,180,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.821414,9.420803,5.626731,120
f,2,4,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.91843,-77.04338,'Entire home/apt',2,1,1,31,1125,t,1,24,54,103,185,3,0,4.8,4.92,4.82,4.93,4.92,4.93,4.77,f,2,2,0,0,2.08,0.093827,3.979103,0.475626,118
f,4,5,t,f,'Colonial Village, Shepherd Park, North Portal Estates',38.98853,-77.04441,'Private room',2,1,1,31,3365,t,25,55,85,360,11,5,0,4.7,4.5,4.5,4.8,4.9,4.9,4.6,t,4,0,4,0,0.08,1.007635,4.213098,2.747979,90
f,7,8,t,t,'Shaw, Logan Circle',38.9077,-77.02431,'Entire home/apt',4,2,3,31,183,t,0,0,0,272,196,10,0,4.35,4.45,4.51,4.71,4.55,4.57,4.47,f,3,3,0,0,1.34,0.681649,8.199706,4.506003,85
t,6,6,t,t,'Brightwood Park, Crestwood, Petworth',38.94482,-77.04437,'Entire home/apt',3,1,2,1,1125,t,9,19,19,120,165,30,0,4.71,4.7,4.72,4.93,4.88,4.73,4.7,t,5,3,2,0,1.24,0.606707,4.87953,1.103339,118
f,4,5,t,f,'Colonial Village, Shepherd Park, North Portal Estates',38.98853,-77.04441,'Private room',3,1,2,31,3365,t,30,60,90,365,1,0,0,5,5,4,5,5,5,5,f,4,0,4,0,0.02,0.711841,8.276244,4.594081,90
f,4,5,t,f,'Colonial Village, Shepherd Park, North Portal Estates',38.98853,-77.04441,'Private room',2,1,1,31,1825,t,30,60,90,365,6,1,1,4.83,5,4.83,5,5,4.83,4.67,t,4,0,4,0,0.12,1.018964,6.408046,2.627627,90
f,4,5,t,f,'Colonial Village, Shepherd Park, North Portal Estates',38.98853,-77.04441,'Private room',2,1,1,31,1000,t,30,60,90,365,9,1,0,4.22,4.44,4.22,4.89,4.67,4.67,4.22,t,4,0,4,0,0.08,0.821414,9.420803,5.626731,90
t,2,2,t,t,'Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill',38.96691,-77.0044,'Private room',1,1,1,7,400,t,0,0,0,256,39,4,0,4.87,4.73,4.68,4.95,5,4.55,4.79,f,2,1,1,0,0.3,0.60887,4.587276,0.851824,58
t,1,1,t,t,'Union Station, Stanton Park, Kingman Park',38.89864,-76.987747,'Private room',3,2,2,2,1125,t,22,50,80,169,94,36,2,4.88,4.89,4.93,4.95,4.93,4.84,4.85,f,1,0,1,0,0.88,0.646603,6.424298,2.783234,145
f,1,3,t,t,'Howard University, Le Droit Park, Cardozo/Shaw',38.91491,-77.02544,'Entire home/apt',2,2,1,120,600,t,30,60,90,179,61,0,0,4.93,4.93,4.91,4.98,4.93,4.96,4.86,f,1,1,0,0,0.54,0.102244,3.308576,0.543242,160
f,1,1,t,t,'Georgetown, Burleith/Hillandale',38.90381,-77.06288,'Entire home/apt',6,3,5,3,8,t,0,0,0,86,18,1,0,4.73,4.56,4.94,4.88,4.73,5,4.47,f,1,1,0,0,0.17,0.18338,4.385256,0.8213,999
t,2,2,t,t,'Union Station, Stanton Park, Kingman Park',38.90419,-77.0022,'Entire home/apt',8,2,5,2,89,t,8,29,59,59,255,38,0,4.76,4.71,4.69,4.92,4.94,4.79,4.72,t,2,2,0,0,2.27,0.821414,9.420803,5.626731,210
f,14,17,t,f,'Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point',38.87164,-77.01247,'Private room',1,1,1,1,1125,t,9,39,69,159,350,40,4,4.48,4.66,4.47,4.86,4.85,4.22,4.46,t,14,1,13,0,3.09,0.695452,3.823762,1.437664,70
t,1,1,t,t,'Shaw, Logan Circle',38.91001,-77.02563,'Entire home/apt',2,1,1,2,14,t,7,22,44,119,147,10,0,4.83,4.87,4.85,4.99,4.98,4.9,4.82,f,1,1,0,0,1.15,0.821414,9.420803,5.626731,180
f,2,4,t,t,'Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill',38.96885,-77.00968,'Private room',2,1,1,31,1125,t,0,0,0,206,13,5,0,4.92,4.85,4.85,5,5,4.85,4.92,f,2,0,2,0,0.24,0.721419,5.780994,1.989233,22
f,1,1,t,f,'Dupont Circle, Connecticut Avenue/K Street',38.9146,-77.03602,'Entire home/apt',4,1,1,3,1125,t,1,11,41,299,60,1,1,4.93,4.93,4.86,4.96,4.97,4.97,4.95,t,1,1,0,0,0.47,0.200639,4.083469,1.90597,149
f,1,4,t,t,'Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir',38.92306,-77.10052,'Entire home/apt',4,1,3,3,90,t,0,0,0,0,13,7,0,4.92,4.92,4.92,5,4.92,4.92,4.83,t,1,1,0,0,0.19,0.102244,3.308576,0.543242,115
t,2,3,t,f,'Colonial Village, Shepherd Park, North Portal Estates',38.9806,-77.03084,'Private room',2,1,1,1,90,t,26,56,86,361,26,7,0,4.86,4.96,4.84,4.96,5,4.76,4.88,f,2,0,2,0,0.21,0.249076,3.832055,3.433336,95
f,1,2,t,t,'Howard University, Le Droit Park, Cardozo/Shaw',38.91611,-77.02662,'Entire home/apt',2,1,1,2,180,t,0,0,0,0,173,0,0,4.78,4.89,4.81,4.96,4.98,4.95,4.76,t,1,1,0,0,1.87,0.884484,9.506012,5.71559,155
t,2,3,t,f,'Colonial Village, Shepherd Park, North Portal Estates',38.9793,-77.0283,'Private room',2,1,1,1,90,t,14,44,74,349,14,7,1,4.69,4.86,4.86,4.93,4.93,4.62,4.69,f,2,0,2,0,0.11,0.983313,8.127824,4.485885,90
f,2,6,t,f,'Union Station, Stanton Park, Kingman Park',38.90094,-76.99943,'Entire home/apt',4,2,2,31,1125,f,0,0,0,0,0,0,0,?,?,?,?,?,?,?,f,2,2,0,0,?,0.432092,1.927439,2.792773,125
f,2,6,t,f,'Union Station, Stanton Park, Kingman Park',38.89966,-76.99946,'Entire home/apt',3,2,2,90,240,f,0,0,0,0,1,0,0,0,?,?,?,?,?,?,f,2,2,0,0,0.03,0.3686,3.978069,1.992099,129
f,1,1,t,t,'Cathedral Heights, McLean Gardens, Glover Park',38.93152,-77.08399,'Entire home/apt',2,1,1,31,365,t,30,60,90,365,15,0,0,4.43,4.62,4.15,4.69,4.92,4.62,4.54,f,1,1,0,0,0.14,1.220293,6.03481,3.070274,325
t,4,4,t,t,'Hawthorne, Barnaby Woods, Chevy Chase',38.96594,-77.078,'Private room',2,1,1,31,1125,t,10,40,70,345,348,25,1,4.91,4.95,4.9,4.97,4.98,4.95,4.88,f,4,1,3,0,3.56,0.586485,8.157376,4.632829,72
t,8,12,t,t,'Union Station, Stanton Park, Kingman Park',38.89259,-76.99799,'Entire home/apt',4,2,2,2,10,t,20,46,76,255,24,0,0,4.87,4.91,4.78,4.96,4.95,4.91,4.83,f,8,7,1,0,0.23,0.314081,4.049745,0.645166,3500
f,1,2,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.9326,-77.0465,'Entire home/apt',3,3,3,31,1125,t,0,14,43,43,13,0,0,4.82,5,4.67,4.92,4.92,4.92,4.92,f,1,1,0,0,0.12,0.559845,3.536327,2.351528,182
t,1,2,t,t,'Brightwood Park, Crestwood, Petworth',38.94091,-77.0195,'Entire home/apt',4,1,2,2,1125,t,19,44,70,159,117,24,4,4.76,4.85,4.86,4.97,4.96,4.88,4.72,t,1,1,0,0,2.12,0.494118,4.313472,0.512856,120
t,2,3,t,f,'Brightwood Park, Crestwood, Petworth',38.93671,-77.02897,'Entire home/apt',4,1,3,31,1125,t,0,0,0,257,38,6,0,4.63,4.79,4.63,4.79,4.89,4.68,4.68,f,2,2,0,0,0.52,0.581375,7.298582,3.76872,100
f,1,1,t,t,'Edgewood, Bloomingdale, Truxton Circle, Eckington',38.91935,-77.01181,'Entire home/apt',4,2,2,31,1125,t,29,59,88,88,69,0,0,4.9,4.93,4.9,4.97,5,4.81,4.9,f,1,1,0,0,1.24,0.610575,5.575257,1.829303,116
t,4,8,t,t,'Georgetown, Burleith/Hillandale',38.91642,-77.0706,'Private room',2,1,1,31,300,t,30,60,90,365,25,2,0,4.8,4.63,4.83,4.92,4.96,4.92,4.58,f,4,2,2,0,0.2,0.391292,4.742689,1.106606,139
t,1,4,t,f,'Capitol View, Marshall Heights, Benning Heights',38.89094,-76.93638,'Entire home/apt',6,2,3,4,365,t,9,21,44,308,137,14,3,4.72,4.76,4.62,4.92,4.94,4.15,4.79,t,1,1,0,0,1.07,0.360208,8.671875,4.886868,75
t,1,4,t,t,'Capitol Hill, Lincoln Park',38.88408,-77.0035,'Entire home/apt',3,1,1,2,30,t,2,11,32,168,149,15,2,4.78,4.8,4.85,4.88,4.8,4.91,4.69,f,1,1,0,0,1.16,2.115398,5.97821,3.641955,175
f,2,4,t,t,'Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill',38.96971,-77.00793,'Private room',2,1,1,31,1125,t,0,0,0,43,18,2,0,4.78,4.67,4.61,4.78,4.78,4.56,4.89,f,2,0,2,0,0.18,0.758209,8.874401,5.075397,26
t,3,3,t,t,'Capitol Hill, Lincoln Park',38.89099,-76.99458,'Entire home/apt',4,1,2,3,29,t,0,0,0,0,260,10,0,4.8,4.89,4.91,4.97,4.98,4.95,4.76,t,1,1,0,0,2.05,0.322601,6.207913,2.51253,175
f,1,2,t,t,'Brightwood Park, Crestwood, Petworth',38.94334,-77.01426,'Entire home/apt',2,?,2,2,7,t,7,37,66,66,165,19,1,4.92,4.93,4.97,4.96,4.92,4.76,4.84,f,1,1,0,0,2.22,0.078467,4.457907,0.832473,90
t,6,6,t,t,'Capitol Hill, Lincoln Park',38.88306,-76.99497,'Entire home/apt',2,?,1,2,1125,t,7,37,58,121,551,24,1,4.87,4.88,4.8,4.99,4.99,4.97,4.83,f,1,1,0,0,4.34,0.466117,3.346708,2.246692,126
f,2,2,t,f,'Historic Anacostia',38.86256,-76.98689,'Private room',2,1,1,31,120,t,29,59,89,364,105,1,0,4.85,4.87,4.89,4.89,4.92,4.21,4.78,f,2,0,2,0,0.83,0.304889,5.857503,2.081716,396
t,2,7,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.92489,-77.02806,'Private room',2,1,2,31,180,t,0,0,0,0,30,1,0,4.43,4.67,4.43,4.6,4.47,4.5,4.3,f,2,0,2,0,0.39,0.559346,5.396676,2.887048,45
t,3,4,t,t,'Shaw, Logan Circle',38.91341,-77.02253,'Private room',2,1,1,1,1125,t,4,20,37,37,267,73,6,4.77,4.86,4.75,4.82,4.76,4.88,4.77,f,3,1,2,0,2.44,0.595437,8.791784,4.997011,71
f,327,383,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.899914,-77.03313,'Entire home/apt',3,1,2,31,1125,t,23,52,82,356,15,5,0,4.93,4.73,5,4.87,4.4,5,4.67,t,13,13,0,0,0.14,0.684206,4.850743,1.606081,294
t,1,2,t,t,'Capitol Hill, Lincoln Park',38.87772,-76.985,'Entire home/apt',5,2,3,3,1125,t,2,11,33,282,331,36,4,4.91,4.92,4.95,4.92,4.95,4.79,4.87,f,1,1,0,0,2.67,0.463367,3.965114,2.090962,133
f,2,2,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.93584,-77.04107,'Entire home/apt',4,2,2,3,15,t,0,3,7,13,14,4,0,4.91,4.91,4.82,5,5,5,4.91,f,2,2,0,0,0.17,0.453504,3.88945,2.109389,150
f,7,13,t,f,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.92806,-77.03796,'Entire home/apt',2,?,1,31,900,t,0,0,0,270,21,2,0,4.7,4.7,4.7,4.65,4.6,4.8,4.65,f,6,6,0,0,0.19,1.15905,4.787899,1.946895,85
f,327,383,t,t,'Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street',38.899914,-77.03313,'Entire home/apt',5,2,2,31,1125,t,28,58,88,362,26,0,0,4.76,4.72,4.72,4.96,4.48,5,4.72,t,13,13,0,0,0.25,0.433914,3.313842,2.241573,364
f,1,1,t,t,'Union Station, Stanton Park, Kingman Park',38.8942,-76.97563,'Entire home/apt',2,1,1,2,1125,t,0,0,0,0,25,0,0,4.23,4.55,3.91,4.59,4.73,4.41,4.09,t,1,1,0,0,0.3,0.234778,3.862255,0.546152,67
t,3,4,t,f,'North Michigan Park, Michigan Park, University Heights',38.94858,-76.99163,'Private room',2,1,1,3,1111,t,25,55,85,360,78,17,0,4.88,4.83,4.9,4.9,4.87,4.65,4.79,t,3,0,3,0,1.08,0.319082,5.049997,1.312575,70
f,2,3,t,f,'Capitol Hill, Lincoln Park',38.88466,-76.98084,'Private room',2,1,1,2,180,t,29,59,89,364,137,0,0,4.35,4.42,4.33,4.73,4.77,4.53,4.4,t,2,0,2,0,1.31,0.922429,4.444141,2.443013,69
f,1,1,t,f,'Colonial Village, Shepherd Park, North Portal Estates',38.9897,-77.0463,'Private room',4,2,3,31,1125,t,0,0,0,256,127,2,0,4.84,4.83,4.8,4.94,4.96,4.72,4.82,t,1,0,1,0,1.24,0.199031,4.082005,1.901552,90
f,1,5,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.9316,-77.02438,'Private room',2,1,1,31,90,t,30,60,90,365,16,0,0,4.69,4.44,4.81,4.69,4.88,4.13,4.44,f,1,0,1,0,0.15,0.108539,6.146885,5.601892,120
t,4,4,t,t,'Union Station, Stanton Park, Kingman Park',38.90192,-77.00103,'Entire home/apt',4,2,2,2,1125,t,8,28,55,176,182,4,1,4.91,4.85,4.94,4.99,4.97,4.85,4.81,f,3,3,0,0,1.76,0.034026,4.310682,0.893982,128
t,2,2,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.93441,-77.02773,'Entire home/apt',8,2,3,2,1125,t,11,31,31,172,463,57,3,4.74,4.8,4.72,4.87,4.89,4.77,4.74,f,2,2,0,0,4.21,0.11271,2.890579,2.422928,151
t,1,1,t,t,'North Cleveland Park, Forest Hills, Van Ness',38.95442,-77.07159,'Entire home/apt',3,1,2,3,15,t,7,29,49,299,230,33,1,4.93,4.96,4.96,4.98,4.99,4.94,4.89,f,1,1,0,0,2.33,0.70088,7.977907,4.198312,139
f,2,4,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.92029,-77.04861,'Entire home/apt',3,2,2,180,1000,t,24,54,83,83,0,0,0,?,?,?,?,?,?,?,f,1,1,0,0,?,0.269718,3.750378,0.051796,105
f,1,1,t,t,'Takoma, Brightwood, Manor Park',38.97735,-77.02458,'Entire home/apt',2,1,1,5,90,t,4,28,28,28,139,15,2,4.94,4.97,4.92,4.99,4.99,4.86,4.93,f,1,1,0,0,1.62,0.295515,5.24126,1.440503,84
t,23,30,t,t,'Capitol Hill, Lincoln Park',38.89105,-77.00117,'Entire home/apt',4,2,2,31,500,t,30,60,90,365,26,6,0,4.85,4.88,4.96,5,5,4.96,4.85,f,19,19,0,0,0.33,0.567917,3.978574,2.213466,247
t,4,8,t,t,'Brookland, Brentwood, Langdon',38.91881,-76.9861,'Private room',2,1,1,90,1100,t,0,0,0,76,80,2,0,4.7,4.8,4.58,4.89,4.89,4.16,4.63,f,3,2,1,0,0.88,0.445665,3.569719,2.567143,90
t,23,30,t,t,'Capitol Hill, Lincoln Park',38.89068,-77.00155,'Entire home/apt',4,1,2,31,500,t,30,60,90,365,25,1,0,4.88,5,4.76,5,4.96,5,4.84,f,19,19,0,0,0.3,0.522462,4.463497,3.463513,166
f,1,1,t,t,'West End, Foggy Bottom, GWU',38.9076,-77.04689,'Entire home/apt',4,?,2,31,1125,t,0,0,0,0,35,2,0,4.18,4.33,4.09,4.09,4.45,4.91,4.3,f,1,1,0,0,0.33,0.122146,3.163213,2.831197,93
f,2,3,t,t,'Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir',38.90632,-77.08163,'Entire home/apt',6,3,4,3,60,t,0,0,20,20,96,10,0,4.77,4.92,4.89,4.88,4.89,4.76,4.77,f,2,2,0,0,0.93,0.464039,2.866414,4.11622,330
t,2,2,t,t,'Union Station, Stanton Park, Kingman Park',38.9042,-77.00228,'Entire home/apt',5,2,2,7,1124,t,30,60,89,89,131,0,0,4.85,4.87,4.82,4.98,4.96,4.87,4.82,t,2,2,0,0,1.25,0.299115,5.302969,2.261506,186
t,5,5,t,t,'Takoma, Brightwood, Manor Park',38.96725,-77.02451,'Private room',1,1,1,1,1125,t,6,36,66,341,15,1,0,4.87,4.87,4.67,4.93,5,4.6,4.93,f,5,0,5,0,0.16,1.169155,7.013115,3.220504,75
f,71,79,t,t,'Dupont Circle, Connecticut Avenue/K Street',38.90645,-77.03694,'Private room',1,1,1,31,365,t,0,0,0,270,9,7,0,4.67,4.44,4.56,4.67,4.78,5,4.67,f,46,0,46,0,0.7,0.620048,7.116444,3.776478,55
f,1,1,t,t,'Union Station, Stanton Park, Kingman Park',38.90012,-76.99736,'Private room',2,1,1,31,180,f,0,0,0,0,9,0,0,4.78,5,4.22,5,5,4.89,4.78,f,1,0,1,0,0.15,0.626251,4.044567,0.990066,60
f,1,1,t,t,'Edgewood, Bloomingdale, Truxton Circle, Eckington',38.92317,-77.00073,'Entire home/apt',2,?,1,2,28,t,13,43,73,73,369,58,3,4.7,4.78,4.8,4.94,4.96,4.56,4.7,f,1,1,0,0,3.5,0.246525,3.376929,3.488227,91
t,1,1,t,t,'Brightwood Park, Crestwood, Petworth',38.95356,-77.03007,'Entire home/apt',4,1,2,7,365,t,7,28,58,333,138,15,2,4.99,4.98,4.99,4.99,5,4.77,4.98,t,1,1,0,0,1.37,0.406223,5.53348,1.817087,69
t,1,2,t,t,'Georgetown, Burleith/Hillandale',38.90912,-77.05487,'Entire home/apt',4,2,2,31,1125,t,0,0,0,0,97,5,0,4.9,4.95,4.91,4.98,4.94,4.95,4.83,f,1,1,0,0,1.29,0.240179,4.273883,0.641416,195
f,1,1,t,t,'Shaw, Logan Circle',38.9136,-77.02838,'Entire home/apt',2,?,1,10,120,t,2,2,19,163,64,2,0,4.85,4.9,4.92,4.9,4.98,4.81,4.77,t,1,1,0,0,0.61,0.313136,5.705403,1.943103,125
t,1,1,t,t,'Union Station, Stanton Park, Kingman Park',38.89538,-76.98648,'Entire home/apt',2,1,1,2,30,t,6,25,55,329,875,41,3,4.88,4.94,4.92,4.97,4.95,4.8,4.86,f,1,1,0,0,6.95,0.295233,4.989821,1.188431,104
f,7,13,t,f,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.9244,-77.03576,'Entire home/apt',2,1,1,31,374,t,8,8,8,88,58,9,0,4.6,4.53,4.78,4.81,4.5,4.82,4.54,f,6,6,0,0,0.57,0.241274,5.007398,1.210592,149
t,4,5,t,t,'Howard University, Le Droit Park, Cardozo/Shaw',38.91454,-77.01814,'Private room',2,1,1,31,365,t,14,44,74,349,32,1,0,4.91,4.97,4.78,4.97,5,4.88,4.81,f,4,0,4,0,0.29,0.787465,4.091238,2.871203,80
f,1,2,t,t,'Capitol Hill, Lincoln Park',38.88745,-76.99293,'Entire home/apt',2,1,1,31,1125,t,0,0,0,257,30,1,1,4.9,4.97,4.79,4.93,5,4.97,4.79,f,1,1,0,0,0.28,0.736345,4.263937,2.519208,145
t,6,6,t,t,'Brightwood Park, Crestwood, Petworth',38.94306,-77.04405,'Private room',2,1,1,30,10000,t,0,0,0,105,22,0,0,4.72,4.7,4.42,5,4.85,4.25,4.5,f,5,3,2,0,0.18,0.218548,4.438715,1.142665,59
f,1,4,t,t,'Union Station, Stanton Park, Kingman Park',38.90179,-76.99127,'Entire home/apt',8,4,5,2,1125,t,8,27,50,195,48,19,3,4.77,4.88,4.88,4.94,4.83,4.15,4.74,f,1,1,0,0,0.44,0.256942,3.453107,2.76057,284
t,1,2,t,t,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.93362,-77.02555,'Entire home/apt',3,1,2,2,10,t,7,33,37,37,138,46,2,4.88,4.92,4.85,4.96,4.94,4.81,4.85,t,1,1,0,0,3.32,0.27373,5.044485,1.242446,112
t,2,3,t,t,'Kalorama Heights, Adams Morgan, Lanier Heights',38.92261,-77.04194,'Private room',1,1,1,31,1125,t,16,38,68,343,65,8,0,4.8,4.8,4.94,4.87,4.86,4.84,4.75,f,2,1,1,0,0.87,0.548662,3.739153,2.955576,85
f,7,13,t,f,'Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View',38.92462,-77.03426,'Entire home/apt',5,2,2,31,730,t,2,2,2,267,143,16,0,4.4,4.5,4.68,4.64,4.43,4.63,4.43,f,6,6,0,0,1.47,0.287306,5.663845,1.925434,197
t,1,2,t,t,'Dupont Circle, Connecticut Avenue/K Street',38.91564,-77.03796,'Entire home/apt',2,?,1,1,1125,t,11,20,49,49,70,64,7,4.8,4.84,4.76,4.9,4.91,4.96,4.79,t,1,1,0,0,0.93,0.372811,4.345261,0.616592,130
