id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,days_since_last_review,
48679661,"Convenient, Hip Launching Pad w Easy Free Parking!",5228189,Matthew,,West Town,41.89012,-87.67764,Entire home/apt,213,2,34,8/28/2022,2.07,19,345,25,R22000081262,52,
48680437,1 BR River North Chicago 44th floor great views,345799363,Mary Ann,,Near North Side,41.89518,-87.62997,Entire home/apt,1500,30,0,,,1,0,0,City registration pending,-1,
48687841,"River N. Studio w/ Gym, Pool, nr L stop",107434423,Blueground,,Near North Side,41.89679,-87.63173,Entire home/apt,132,32,0,,,525,322,0,32+days Listing,-1,
48698760,"Private Unit001, McCormick,Chinatown,SOX,GrantPark",157424458,Zen Garden,,Douglas,41.83466,-87.61152,Private room,144,1,70,9/4/2022,3.87,5,255,33,R20000060213,45,
48703151,Charming Small Apartment Along Shore Chi-Evanston,222074493,John,,Rogers Park,42.01908,-87.66468,Entire home/apt,159,2,30,7/30/2022,1.68,1,106,14,City registration pending,81,
48703423,Cozy 2Bd Apartment in Pilsen,107791437,Angie,,Lower West Side,41.84863,-87.67969,Entire home/apt,100,3,20,9/5/2022,2.54,1,345,20,R22000077889,44,
48712064,Stunning Studio in West Loop Incredible Amenities!,391945218,Matt,,Near West Side,41.87839,-87.64755,Entire home/apt,130,32,0,,,23,86,0,,-1,
48714778,One Bedroom with Great Balcony in the West Loop,391945218,Matt,,Near West Side,41.87973,-87.64584,Entire home/apt,148,32,0,,,23,89,0,,-1,
48715053,Exceptional One bedroom. Amazing spot River North,391945218,Matt,,Near North Side,41.88863,-87.63729,Entire home/apt,276,32,0,,,23,63,0,,-1,
48723347,Spacious studio walking distance to Lake&Boystown,170551048,Lyn,,Uptown,41.95514,-87.65136,Entire home/apt,138,1,56,8/28/2022,3.11,12,99,39,R20000058504,52,
48733733,West Loop Long-Term Stay/Family Friendly Condo,65258681,Jeannine,,Near West Side,41.88063,-87.65257,Entire home/apt,200,14,1,1/3/2022,0.12,1,0,1,R21000071531,289,
48739477,Chicago's One & Only: Urban Beach House,1131437,Brian,,Avondale,41.94054,-87.70438,Entire home/apt,349,6,1,1/2/2022,0.12,1,159,1,R21000071492,290,
48741597,Exquisite Rogers Park 1bd/1bath Apt. Near Evanston,393214451,Gregory,,West Ridge,42.012478,-87.688599,Entire home/apt,138,2,32,8/14/2022,2.18,2,162,19,R21000068406,66,
48770960,The Waveland Room  4 Bed/4bath  Private Roof-Deck!,393130295,Hymie,,Lake View,41.9494,-87.65936,Entire home/apt,1011,2,22,8/16/2022,1.46,1,341,19,R21000062168,64,
48773897,Cozy Chicago Hideaway,302604700,Jason,,Montclare,41.93476,-87.79554,Entire home/apt,79,2,83,9/10/2022,5.03,1,170,54,R21000063305,39,
48804545,Great Studio in Extraordinary Building Downtown!,391945218,Matt,,Near North Side,41.89206,-87.62096,Entire home/apt,133,32,0,,,23,78,0,,-1,
48806018,Ultra Modern 2bed/1bath  Luxury Downtown Building!,391945218,Matt,,Near North Side,41.8903,-87.62261,Entire home/apt,533,32,0,,,23,67,0,,-1,
48807195,Modern One Bedroom in the thriving West Loop!,391945218,Matt,,Near West Side,41.88023,-87.64745,Entire home/apt,166,32,0,,,23,65,0,,-1,
48808001,Fantastic 1Br in the Fun West Loop Neighborhood,391945218,Matt,,Near West Side,41.87867,-87.64772,Entire home/apt,147,32,0,,,23,69,0,,-1,
48810880,Beautiful Silverton Yacht with Amaziing Views!!,393751432,Mike,,Douglas,41.84036,-87.60836,Entire home/apt,400,32,0,,,2,270,0,City registration pending,-1,
48812691,✨💫Luxury Gold Coast Home w/ Rooftop Pool & Gym 💫✨,235678953,Patricia,,Near North Side,41.89736,-87.62662,Entire home/apt,279,1,58,8/14/2022,3.32,11,244,48,R21000061108,66,
48813245,🔸⭐️Gold Coast Luxury Home w/Rooftop Pool & Gym ⭐️🔸,235678953,Patricia,,Near North Side,41.89907,-87.62648,Entire home/apt,272,1,58,8/29/2022,3.35,11,221,34,R21000063380,51,
48813925,Uptown Apartment | 🏖 Steps from Beach | WFH Ready,59249105,Maleek,,Uptown,41.9763692,-87.65272687,Entire home/apt,151,1,8,9/13/2022,3.33,1,337,8,R22000084212,36,
48823592,DESIGNER CONDO Whole Foods | IDEAL LONG STAY | BBQ,3965428,Rob,,Lake View,41.93866,-87.66465,Entire home/apt,140,32,4,8/1/2022,0.3,68,364,3,,79,
48825439,"Quiet, Private room in great Chicago neighborhood",219339897,Kim,,Rogers Park,41.99828,-87.66902,Private room,65,1,30,9/7/2022,1.86,1,93,25,R21000062388,42,
48826574,Stunning Condo #2 - Downtown River North!!!,170785489,Dmd,,Near North Side,41.89722,-87.639,Entire home/apt,426,1,48,9/2/2022,2.79,36,327,34,2665020,47,
48826787,Central Chicago Suite (#1): Access to Patio!!!,170785489,Dmd,,West Town,41.9011,-87.65803,Entire home/apt,225,2,46,9/11/2022,2.65,36,347,34,2637364,38,
48828253,Kasa 🛍 Balcony Studio + Walk to Shopping & Dining 🛍 River North,88566861,Kasa,,Near North Side,41.89659,-87.62804,Entire home/apt,205,3,121,9/11/2022,6.79,19,286,85,2694638,38,
48828310,The Mini Wrigley Retreat - New Unit Sleeps 1-2,65767899,Tara,,Uptown,41.96021,-87.65756,Entire home/apt,112,4,38,9/6/2022,2.69,6,156,30,R22000080011,43,
48828799,LAKEVIEW HighSpeed Internet WHOLE FOODS Location,3965428,Rob,,Lake View,41.93884,-87.66637,Entire home/apt,110,32,0,,,68,276,0,,-1,
48849566,Level Brand New Two Bedroom Corner Suite,177188450,Level,,Near North Side,41.89074,-87.63876,Entire home/apt,200,32,2,4/28/2022,0.15,21,344,1,City registration pending,174,
48850054,"Bright, Comfy 1br Suite On Quiet Tree-Lined Street",393031777,Haris,,West Town,41.9054,-87.68876,Entire home/apt,192,1,41,9/5/2022,2.43,1,158,23,R22000077891,44,
48851043,2 Twin beds with Private Bathroom,8803468,Ashley,,Lake View,41.94431,-87.64789,Private room,50,1,185,9/4/2022,10.63,10,3,126,2738085,45,
48851587,Whole house in Boystown near Wrigley Field,8803468,Ashley,,Lake View,41.94605,-87.64942,Private room,1079,2,2,7/17/2022,0.14,10,292,1,2738085,94,
48862362,Brand new rehabbed 2br with in unit laundry,274360612,Henry,,Rogers Park,41.9984,-87.67436,Entire home/apt,128,2,20,7/10/2022,1.48,1,79,18,R22000087312,101,
48864066,MICHIGAN AVE & CHESTNUT - 24/7 GYM - DOWNTOWN+WiFi,3965428,Rob,,Near North Side,41.89953,-87.62248,Entire home/apt,120,32,7,3/30/2022,0.43,68,332,3,R19000050295,203,
48878171,"Pets OK | Walk Score 95 | Desk | 1,750ft² |W/D",268408488,Dan,,Lincoln Park,41.92276,-87.63928,Entire home/apt,362,2,89,9/12/2022,5.35,3,85,65,R20000059991,37,
48881428,"Cute, Airy & Walkable East Village Apartment",327535362,Hannah,,West Town,41.90147,-87.67569,Entire home/apt,150,3,58,9/5/2022,3.29,1,320,37,R21000062363,44,
48884762,Lakeview  | 2 bed + office | Great neighborhood,66237201,Lauren,,Lake View,41.94999,-87.67332,Entire home/apt,169,32,6,12/30/2021,0.44,2,16,4,R21000073158,293,
48885893,Cozy Private Room In Wicker Park,66116171,Kristen,,West Town,41.90603,-87.6867,Private room,65,32,0,,,1,0,0,R21000062404,-1,
48890562,⭐️Cozy Garden Unit by Downtown & Blue Line Stop⭐️,25668821,Kam,,West Town,41.89728,-87.65601,Entire home/apt,100,2,77,9/9/2022,5.12,11,38,67,R22000079927,40,
48902083,Pac-Man Place steps from Wrigley Field!,40319547,Josh,,Lake View,41.948772,-87.658844,Entire home/apt,115,32,22,9/2/2022,1.48,8,42,11,City registration pending,47,
48906645,* STAY HERE * Charming Modern Vintage Home Share,2758525,Saychay,,Uptown,41.95532,-87.65588,Private room,97,2,43,9/5/2022,2.67,1,74,28,R21000063954,44,
48924381,Hoyne Penthouse #3 4 bed 2 bath Best Neighborhood,683529,Joe,,North Center,41.94186,-87.68001,Entire home/apt,230,32,1,12/29/2021,0.12,22,358,1,City registration pending,294,
48925715,Hoyne Corp #2  Wonderful neighborhood 3bed/2bath,683529,Joe,,North Center,41.94161,-87.67977,Entire home/apt,184,32,2,9/27/2021,0.13,22,365,1,City registration pending,387,
48932073,Queen Bed with Private Bathroom in Boystown,8803468,Ashley,,Lake View,41.945072,-87.648926,Private room,159,1,156,9/6/2022,8.97,10,54,113,2738085,43,
48937681,La 18 en Pilsen,85326270,Arturo,,Lower West Side,41.85656,-87.66483,Entire home/apt,127,2,60,9/1/2022,4.01,1,125,47,R22000085889,48,
48943314,"Stylish Chicago Apt2, fast wifi, 2R/4 beds/1 bath",384562983,Jorge,,North Lawndale,41.85556,-87.72131,Entire home/apt,122,2,63,9/4/2022,3.67,1,6,36,R22000082727,45,
48945171,HoyneCorp #1 2b/1 bath Amazing family neighborhood,683529,Joe,,North Center,41.94026,-87.68128,Entire home/apt,165,32,3,6/18/2022,0.24,22,365,2,City registration pending,123,
48951655,Serene and Stylish Space - Close To Everything!,8670834,Dan,,East Garfield Park,41.87626,-87.69622,Entire home/apt,114,2,69,9/6/2022,5.51,3,309,65,R21000062408,43,
48955382,The Guild #2 | Gold Coast Mag Mile 2bd/2ba,98193524,Mary And JW,,Near North Side,41.89729,-87.62242,Entire home/apt,368,4,63,8/31/2022,3.73,24,63,43,R21000068168,49,
48956468,Beautiful 2Bed2Bath Downtown Luxury Amazing Views,391945218,Matt,,Loop,41.8857,-87.63257,Entire home/apt,228,32,0,,,23,72,0,,-1,
48979936,Gold Stone,290190456,Ayomide,,Grand Boulevard,41.80668,-87.61553,Entire home/apt,295,32,4,7/11/2021,0.23,1,364,0,R21000061636,465,
48980048,LARGE 2BR 2BA Chicago Hidden Gem,318578074,Jennifer,,Albany Park,41.96143,-87.71974,Entire home/apt,210,5,9,8/16/2022,2.33,2,158,9,R17000014762,64,
48983084,Basic accomodation equipped for short terms stays.,361361898,Emy,,Lincoln Square,41.97455,-87.67811,Private room,57,1,72,8/24/2022,4.13,1,153,48,R21000062695,56,
48983864,Cozy Kitties in the City 1BR by Park/Sox/Transit,51220896,Kate,,Mckinley Park,41.8252,-87.67025,Entire home/apt,83,2,21,7/23/2022,1.3,2,7,18,R19000049482,88,
48985577,MICHIGAN AVE 1 BEDROOM Modern ROOF TOP SUNDECK BBQ,49626033,Roma,,Near North Side,41.8995,-87.62238,Entire home/apt,120,32,1,8/7/2021,0.07,31,348,0,,438,
48996714,home sweet home chicago | downtown in 20m & Garage,332329168,Spencer,,Irving Park,41.94888,-87.70593,Entire home/apt,154,2,90,9/11/2022,5.58,1,24,62,R21000063873,38,
48997777,Stylish 2-Level Designer Home by DePaul | FREE Parking,48317587,Anca,,Lincoln Park,41.93099,-87.6531,Entire home/apt,508,3,43,9/11/2022,3.04,1,89,36,R20000058864,38,
49001576,Home Sweet Home,346497820,Emilia,,Dunning,41.94776,-87.81846,Entire home/apt,134,2,38,8/28/2022,2.18,1,357,22,R21000062692,52,
49015878,New Spot in West Town,395285372,Julia,,West Town,41.89413,-87.66503,Entire home/apt,88,1,74,8/28/2022,4.61,2,182,59,City registration pending,52,
49016514,"Modern, Spacious 3BR Apt Minutes to Downtown!",272785474,Mario,,Lower West Side,41.85231,-87.68414,Entire home/apt,178,2,57,9/6/2022,3.46,1,157,35,R21000062679,43,
49018636,Updated Humboldt Park 2B/2B,44371772,Nora,,Humboldt Park,41.9125,-87.70413,Entire home/apt,133,28,1,4/25/2021,0.06,1,256,0,R21000062698,542,
49047616,"S. Loop Studio w/ Gym, 1 block from CTA Train",107434423,Blueground,,Near South Side,41.8670646,-87.6231114,Entire home/apt,150,32,0,,,525,333,0,32+days Listing,-1,
49054417,"Strictly Commercial Storefront: Humboldt, Bucktown",30073391,Brad,,West Town,41.90756,-87.68714,Entire home/apt,129,2,43,8/27/2022,2.88,4,96,30,R21000063945,53,
49059834,Bridgeport Art District - Bedroom # 2,3571119,David,,Bridgeport,41.83284,-87.64926,Private room,59,2,33,9/4/2022,1.94,4,81,24,R22000076919,45,
49060603,Bridgeport Art District - Bedroom # 4,3571119,David,,Bridgeport,41.83259,-87.64961,Private room,56,2,29,9/5/2022,1.77,4,71,20,R22000076919,44,
49062732,Charming One-Bedroom Apartment,209611929,Seun,,Uptown,41.95632,-87.64836,Entire home/apt,66,32,10,8/7/2022,0.57,2,241,3,City registration pending,73,
49072839,⭐️ Cute & Cozy Chicago Condo⭐️,107367717,Chandni,,West Town,41.89394,-87.6677,Entire home/apt,195,1,71,8/13/2022,4.06,1,247,50,R22000082888,67,
49072979,The Wrigley Escape Southport Corridor - Sleeps 1-4,65767899,Tara,,Lake View,41.94636,-87.662,Entire home/apt,103,3,30,8/17/2022,2.52,6,209,30,R21000062670,63,
49075078,Spacious 2 BR near DT 25min walk to United Center!,174811062,Sharlyn,,Near West Side,41.87522,-87.68886,Entire home/apt,162,2,67,8/28/2022,3.9,1,150,44,R21000062676,52,
49079988,420 & pet friendly Modern 2b opt parking/sleeps 6,395498979,Milan,,Near South Side,41.8543,-87.62586,Entire home/apt,479,2,55,8/21/2022,3.16,46,355,31,2792126,59,
49082107,"Spacious Duplex! Roof deck, Home Gym. 420 friendly",395849745,Derrick,,West Town,41.90903,-87.69294,Entire home/apt,1000,32,11,8/7/2022,0.7,1,180,5,R21000062693,73,
49093623,Recently renovated 1 bedroom in the best location!,373397857,Don,,Lincoln Park,41.91183,-87.6352,Entire home/apt,109,5,33,9/12/2022,1.92,1,31,25,R21000062684,37,
49104005,"Loop 1BR w/ Gym, Roof, nr Millennium Park",107434423,Blueground,,Loop,41.88448,-87.62697,Entire home/apt,160,32,1,8/22/2021,0.08,525,340,0,32+days Listing,423,
49104055,"Loop 1BR w/ Gym, Roof, nr Millennium Park",107434423,Blueground,,Loop,41.8851235,-87.6259459,Entire home/apt,160,32,1,7/31/2022,0.65,525,346,1,32+days Listing,80,
49109406,Stylish Apartment in the heart of Bucktown,4908881,Irena & Martin,,Logan Square,41.91522,-87.68453,Entire home/apt,161,5,5,8/6/2022,1.38,3,244,5,R21000071749,74,
49140268,Luxury 2br 2bth Condo in Downtown Chicago!,92924369,Melody,,Near North Side,41.8901868,-87.63873654,Entire home/apt,298,32,0,,,1,365,0,,-1,
49153553,Cool and Comfy First Floor in hoppin' Logan Square,191345238,Michael,,Logan Square,41.91659,-87.69865,Entire home/apt,141,7,39,9/12/2022,2.34,1,90,20,R21000062918,37,
49155103,Corporate Housing King Bed,30294237,Meesha,,South Shore,41.76444,-87.57396,Private room,65,32,8,9/11/2022,0.54,2,365,3,R21000062686,38,
49156225,Cozy 1BR in the heart of Logan Square,9007792,Nikka,,Logan Square,41.92186,-87.70374,Entire home/apt,129,2,48,9/9/2022,3.77,1,46,45,R21000070023,40,
49166725,"Loop 1BR w/ Gym, Roof, nr Millennium Park",107434423,Blueground,,Loop,41.88491,-87.62701,Entire home/apt,166,32,0,,,525,329,0,32+days Listing,-1,
49173480,Chic Penthouse in Perfect Wrigleyville Location,19868986,Brad,,Lake View,41.93689,-87.65948,Entire home/apt,89,1,19,8/27/2022,3.1,1,306,19,R22000084685,53,
49174223,DOWNTOWN Clean Comfy Apartment Excellent Location,55199486,Furnished Rental,,Near North Side,41.89926,-87.62241,Entire home/apt,120,32,0,,,11,335,0,,-1,
49174271,Michigan Ave | 24/7 Security Next to Hancock Tower,3965428,Rob,,Near North Side,41.89946,-87.62098,Entire home/apt,120,32,0,,,68,335,0,,-1,
49177585,Peaceful Guest Suite/Garden Unit/Small Kitchenette,60363757,Tj,,Near West Side,41.8836,-87.68112,Entire home/apt,1000,1,39,4/22/2022,2.4,1,136,25,R21000074863,180,
49179344,Master bedroom in Lincoln Park Retreat,226708808,Derrick,,Lincoln Park,41.92457,-87.66259,Private room,83,1,26,7/19/2022,1.57,1,346,20,R21000062914,92,
49180775,Bronzeville Guest Suite - 1 Br,125699419,Bryan,,Grand Boulevard,41.82016,-87.62011,Entire home/apt,103,2,70,9/5/2022,4.09,1,353,46,R21000062672,44,
49181476,Super Modern Fulton Market Condo in West Loop,56270166,Julie,,Near West Side,41.88802,-87.64552,Entire home/apt,105,32,3,7/30/2022,0.31,1,192,3,,81,
49190293,FAST WIFI - SAFE - GOLD COST - 24/7 GYM - DOWNTOWN,3965428,Rob,,Near North Side,41.89976,-87.62104,Entire home/apt,140,32,1,10/14/2021,0.09,68,342,1,,370,
49212451,A Music Lover's Dream / Private Room in Condo,78193299,Stevie,,West Ridge,41.9924,-87.68158,Private room,60,1,14,8/28/2022,1.66,1,299,14,R21000073260,52,
49213532,Discover North Side Chicago from Modern Studio APT,228485415,Syed,,West Ridge,41.99649,-87.69158,Entire home/apt,81,32,56,5/30/2022,3.27,8,304,25,City registration pending,142,
49219176,"Logan Sq 2BR w/ Gym, Roof, 1 block to L",107434423,Blueground,,Logan Square,41.92411,-87.69783,Entire home/apt,224,32,0,,,525,196,0,32+days Listing,-1,
49223199,Garden suite with garden Patio,110050671,Mark,,Portage Park,41.96766,-87.75195,Entire home/apt,139,2,33,9/4/2022,1.95,2,267,19,R19000049466,45,
49225979,Amazing 1 Bedroom in Prime Lakeview Location,299061132,Concierge,,Lake View,41.93657,-87.65782,Entire home/apt,95,32,1,8/14/2022,0.94,2,361,1,City registration pending,66,
49226244,Modern designed 2bed/2bath | Heart of Bronzeville!,1792840,Eugene,,Grand Boulevard,41.80944,-87.61221,Entire home/apt,183,1,37,9/7/2022,2.32,1,326,26,R21000070902,42,
49226579,Bucktown: Unique Artsy comfortable apartment,13161335,Lorraine,,Logan Square,41.91918,-87.69252,Entire home/apt,95,2,71,9/12/2022,4.27,1,36,39,R21000062919,37,
49227509,4 Bedroom with Pool Table steps from Wrigley,9297431,Inn At Wrigleyville,,Lake View,41.94755,-87.65298,Entire home/apt,1036,1,9,7/24/2022,0.59,6,76,7,2446867,87,
49228404,King Sized Bed in Studio w Wifi,195836701,Thomas,,Lake View,41.94976,-87.64658,Private room,45,1,1,4/24/2021,0.06,1,0,0,R21000062935,543,
49228923,Sunny Treetop Oasis in Roscoe Village - 1BR/1BA,27120510,Daran,,North Center,41.94226,-87.67901,Entire home/apt,189,3,15,9/4/2022,3.17,1,127,15,R22000077362,45,
49230136,Well Lit Modern Complete 1BR Easy Walk to Shops,166918192,Brad & Sara,,Lake View,41.9356,-87.64241,Entire home/apt,216,1,82,9/5/2022,4.83,11,53,56,R18000036286,44,
49231356,2BR City Apt Dedicated Fast Wifi in Great Spot,259688317,Vincent & Sofia,,Lake View,41.94317,-87.64489,Entire home/apt,171,1,46,9/5/2022,2.73,12,72,32,R18000036950,44,
49240697,Modern & Stylish 1BR Apt in the Center of Lakeview,166918192,Brad & Sara,,Lake View,41.93433,-87.64434,Entire home/apt,236,1,150,9/9/2022,8.84,11,346,112,R21000062668,40,
49241812,"Logan Sq 2BR w/ Gym, Roof, 1 block to L",107434423,Blueground,,Logan Square,41.92411,-87.69783,Entire home/apt,199,32,1,1/28/2022,0.13,525,286,1,32+days Listing,264,
49250122,The Lakefront Lookout (2BR),1118796,Stephanie,,Near North Side,41.89958,-87.62042,Entire home/apt,165,1,82,8/29/2022,4.84,9,227,46,R21000062924,51,
49251081,Quiet Room #1,246839504,Silvia,,Woodlawn,41.78431,-87.60834,Private room,35,1,41,9/11/2022,2.55,5,329,26,R21000062932,38,
49275573,"Steps to Shop, Eat, Train | Easy Access | Zencity",47172572,Zencity,,Lake View,41.9434,-87.67037,Entire home/apt,131,1,32,8/11/2022,2.07,57,334,21,R21000062099,69,
49276630,*Big Blue* Eclectic 3bdrm/1bath Bronzeville Gem,29583690,Saskya,,Washington Park,41.80163,-87.62573,Entire home/apt,349,2,23,9/6/2022,2.04,1,352,23,R21000071870,43,
49290082,Elegant private oasis in Ukrainian Village,5240235,Inna,,West Town,41.89254,-87.68873,Entire home/apt,769,2,28,8/28/2022,2.12,1,348,25,R21000073745,52,
49290332,"Stylish, posh, and very  private flat (1)",3230291,David,,Lake View,41.94532,-87.65963,Entire home/apt,118,3,114,9/12/2022,6.72,6,314,82,R21000062908,37,
49293937,Entire house 1 City block from Wrigley Field!,56904060,Nick,,Lake View,41.9441,-87.65615,Entire home/apt,968,2,47,9/4/2022,3.07,1,335,34,R21000063276,45,
49296209,Light-filled cozy studio in the heart of Hyde Park,35873650,Vance,,Hyde Park,41.80099,-87.59782,Entire home/apt,47,70,1,8/29/2021,0.08,1,0,0,,416,
49319551,"Superior House, Urban Mansion! Semi-Private Floor",10816851,Jamal,,West Town,41.89571,-87.66954,Private room,279,1,5,7/19/2022,0.34,2,141,3,R21000062912,92,
49322858,🌹20th Floor Gold Coast Lux Apt w/ Pool and Gym 🌹,235678953,Patricia,,Near North Side,41.89696,-87.62638,Entire home/apt,269,1,58,8/24/2022,3.59,11,225,42,R21000063379,56,
49323350,🌆☀️Gold Coast Lavish Home w/ Roof Pool & Gym ☀️🌆,235678953,Patricia,,Near North Side,41.89924,-87.62618,Entire home/apt,297,32,50,6/27/2022,3.04,11,233,37,City registration pending,114,
49347198,"The Guild #4 | Mag Mile, Gold Coast 1bd/1ba",98193524,Mary And JW,,Near North Side,41.89764,-87.62034,Entire home/apt,252,4,46,8/28/2022,2.75,24,65,33,R21000068169,52,
49365635,Simple and Convenient,21922655,Angelica,,West Town,41.90572,-87.68943,Private room,99,1,40,8/21/2022,2.54,3,65,33,R21000069383,59,
49367709,Michigan Ave next to Ritz Carlton Hotel WiFi + GYM,4384965,Tom,,Near North Side,41.89768,-87.62033,Entire home/apt,120,32,0,,,7,348,0,,-1,
49375436,"Bright, sunny & spacious!  Entire 2BR Logan Square",45239294,Cherie,,Logan Square,41.9259,-87.72443,Entire home/apt,109,32,2,8/2/2022,0.19,3,124,2,City registration pending,78,
49382066,Perfect 4 Bedroom/3 Bath in the HEART of Old Town,6341314,Michelle,,Near North Side,41.9081,-87.63544,Entire home/apt,932,2,28,9/5/2022,1.75,5,322,20,R22000085409,44,
49394347,"Entire unit | Quaint Garden Unit
(basement.unit)",392327753,Rodessa,,Jefferson Park,41.98402,-87.77052,Entire home/apt,128,1,10,8/19/2022,0.8,1,177,9,R21000070024,61,
49399182,The GUILD | Mag Mile-Gold Coast 6bd/6ba | Sleep 20,98193524,Mary And JW,,Near North Side,41.89744,-87.62075,Entire home/apt,1925,2,2,8/21/2022,0.33,24,137,2,R21000068170,59,
49405979,Kid Friendly Home with Backyard Chickens,5066152,Samantha,,Albany Park,41.96495,-87.72482,Entire home/apt,375,2,10,6/26/2022,0.71,1,199,7,R21000063962,115,
49418708,Best Location in Hyde Park apartment,65679180,Jerry,,Hyde Park,41.7982,-87.59647,Entire home/apt,92,3,28,9/7/2022,1.78,1,140,20,R22000084309,42,
49421240,Humboldt Park Escape,32835578,Luis Daniel,,Humboldt Park,41.90877,-87.73051,Entire home/apt,115,32,12,8/26/2022,0.76,2,363,3,City registration pending,54,
49425000,"Private, Cozy Bedroom Near O’hare in Norwood Park",128265803,Victor,,Norwood Park,41.99596,-87.78734,Private room,60,1,46,9/10/2022,2.74,7,79,43,R21000062930,39,
49435438,"Loop 1BR w/ Gym, Roof, nr Millennium Park",107434423,Blueground,,Loop,41.8851235,-87.6259459,Entire home/apt,166,32,0,,,525,332,0,32+days Listing,-1,
49435519,"Logan Sq 2BR w/ Gym, Roof, 1 block to L",107434423,Blueground,,Logan Square,41.92411,-87.69783,Entire home/apt,194,32,2,4/15/2022,0.27,525,324,2,32+days Listing,187,
49435537,"Lakeview 1BR w/ Rooftop Pool, nr Wrigley Field",107434423,Blueground,,Lake View,41.945173,-87.641759,Entire home/apt,135,32,0,,,525,317,0,32+days Listing,-1,
49435621,"Lakeview 1BR w/ Rooftop Pool, nr Wrigley Field",107434423,Blueground,,Lake View,41.945173,-87.641759,Entire home/apt,142,32,0,,,525,282,0,32+days Listing,-1,
49435650,Lakeview Studio w/ Rooftop Pool nr Wrigley Field,107434423,Blueground,,Lake View,41.945173,-87.641759,Entire home/apt,128,32,0,,,525,274,0,32+days Listing,-1,
49443190,ZA- bottom SHARED COED ROOM(NOT PRIVATE) TWIN BED,163484540,Neuma,,Calumet Heights,41.72849,-87.57675,Shared room,24,2,15,7/31/2022,0.92,23,0,9,R21000062044,80,
49447667,EXCELLENT LOCATION ON MICHIGAN AVE & CHESTNUT +GYM,3965428,Rob,,Near North Side,41.89963,-87.62107,Entire home/apt,165,31,2,6/5/2022,0.26,68,348,2,R19000047727,136,
49450566,EXCELLENT LOCATION ON MICHIGAN AVE & CHESTNUT +GYM,3965428,Rob,,Near North Side,41.89814,-87.62062,Entire home/apt,160,32,0,,,68,348,0,,-1,
49458886,The Magnificent Milestone (2BR),1118796,Stephanie,,Near North Side,41.89941,-87.61996,Entire home/apt,165,1,78,8/18/2022,4.72,9,226,49,R21000062924,62,
49459596,Fully Furnished MICHIGAN AVE & CHESTNUT +GYM +WIFI,3965428,Rob,,Near North Side,41.89954,-87.62109,Entire home/apt,120,32,0,,,68,342,0,,-1,
49462455,Leo Loft Chicago/art deco vibes & newly renovated,143431215,Carolyn,,West Town,41.89102,-87.67893,Entire home/apt,238,3,58,9/1/2022,3.45,3,314,40,City registration pending,48,
49462631,The Guild #1 | Gold Coast Mag Mile 2bd/2ba,98193524,Mary And JW,,Near North Side,41.89847,-87.62237,Entire home/apt,336,4,43,8/29/2022,2.62,24,58,28,R21000068170,51,
49466174,Homey 2BR-2BA Steps from ‘The Bean’ & Michigan Ave,49980854,Natasha,,Loop,41.883057,-87.625771,Entire home/apt,371,1,112,8/25/2022,6.68,3,0,73,City registration pending,55,
49466514,2 Bedroom Garden Apt by Lakefront and Loyola,247334879,Bill,,Rogers Park,42.00096,-87.66274,Entire home/apt,125,3,34,8/26/2022,2.13,2,119,25,R21000072683,54,
49467483,Havn RealE Dreams Chicago,209321906,Heather,,Lake View,41.93997,-87.65602,Private room,55,32,24,8/8/2022,1.63,1,12,15,R21000062909,72,
49477699,PRIME LOCATION *BRAND NEW*Private Roofdeck,293979482,Ann,,West Town,41.91365,-87.68666,Entire home/apt,414,3,20,9/5/2022,1.27,2,10,10,R21000062739,44,
49479723,Gorgeous Two Bedroom Downtown Luxury on the River,391945218,Matt,,Near North Side,41.88748,-87.63077,Entire home/apt,377,32,1,4/26/2022,0.21,23,73,1,,176,
49485163,Explore Chicago from Light-Filled Designer Space,34773184,Lynette + Efrain,,Avondale,41.93472,-87.72981,Entire home/apt,159,2,3,9/10/2022,3,2,102,3,R22000083687,39,
49486285,Magical 3 BR Bucktown Duplex w/ garage parking,34815339,Kerrie,,Logan Square,41.9232,-87.68681,Entire home/apt,296,2,47,8/28/2022,2.9,1,130,33,R21000062940,52,
49486674,Bronzeville Gem: 4 BDRMS for Medium-Long Term Stay,40601563,Whitnie,,Grand Boulevard,41.81739,-87.61487,Entire home/apt,165,90,3,8/31/2022,0.19,5,203,1,,49,
49490218,Beautiful apartment super near Wrigley Field,170551048,Lyn,,Uptown,41.9557,-87.65454,Entire home/apt,250,32,18,4/25/2022,1.56,12,109,18,Se-9182737,177,
49503602,A laid-back studio few minutes from Wrigley Field,333201887,Yanko,,Lake View,41.95557,-87.66847,Entire home/apt,143,1,80,9/5/2022,4.85,2,62,55,R21000073803,44,
49504197,Great Location Studio,14241347,Ensavi,,Near North Side,41.90049,-87.63218,Entire home/apt,88,1,94,9/7/2022,5.99,6,295,75,R21000063886,42,
49506405,"Private, Cozy Bedroom Near O’hare in Norwood Park",128265803,Victor,,Norwood Park,41.99396,-87.78789,Private room,42,1,60,9/11/2022,3.63,7,74,37,R21000062930,38,
