host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,days_since_last_review,dist_from_subway_in_miles,dist_from_airport_in_miles,dist_from_city_center,price
FALSE,1,2,TRUE,TRUE,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.88118,-77.01748,Private room,2,1,1,31,1125,FALSE,0,0,0,0,46,0,0,4.86,4.82,4.8,4.93,4.95,4.93,4.86,FALSE,1,0,1,0,0.59,1088,0.282306,2.274695,2.069484,88
FALSE,1,1,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92098,-77.04261,Entire home/apt,3,,1,31,1125,TRUE,0,0,0,0,44,0,0,4.91,5,4.93,4.95,4.86,4.95,4.84,FALSE,1,1,0,0,0.59,51,0.592354,4.759848,0.997819,95
FALSE,6,8,TRUE,FALSE,"Takoma, Brightwood, Manor Park",38.95775,-77.0149,Private room,2,1,1,31,1125,TRUE,0,14,44,319,32,6,0,4.63,4.59,4.56,4.97,4.81,4.77,4.52,FALSE,6,0,6,0,0.59,101,0.786228,7.3893,3.677683,47
FALSE,1,1,TRUE,TRUE,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95556,-76.99173,Entire home/apt,3,1,1,3,1125,TRUE,0,0,0,0,16,1,0,4.81,4.75,4.69,4.94,4.81,4.88,4.75,TRUE,1,1,0,0,0.59,1200,0.611236,7.543005,4.106797,100
TRUE,3,3,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91471,-77.03716,Entire home/apt,4,1,2,31,1125,TRUE,0,0,0,106,13,7,0,4.77,4.92,4.85,5,5,5,4.92,FALSE,3,3,0,0,0.59,38,0.483731,4.320184,0.518373,101
FALSE,2,2,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90557,-76.98788,Entire home/apt,4,2,2,2,14,TRUE,14,41,70,70,11,10,1,4.82,4.91,4.73,4.73,5,5,4.64,FALSE,2,2,0,0,0.59,64,0.808811,4.536858,2.600493,150
FALSE,8,11,TRUE,FALSE,"Dupont Circle, Connecticut Avenue/K Street",38.91454,-77.03559,Entire home/apt,2,1,1,31,365,TRUE,0,1,1,85,7,7,0,5,4.86,5,5,5,5,5,FALSE,5,5,0,0,0.59,452,0.461495,4.309807,0.511197,101
FALSE,2,3,TRUE,FALSE,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87049,-76.97482,Private room,2,1,1,2,365,TRUE,15,45,75,350,7,7,1,4.86,5,5,4.86,4.86,4.86,4.86,FALSE,2,0,2,0,0.59,-1,0.934684,3.565889,4.152315,95
FALSE,1,2,TRUE,TRUE,"Woodridge, Fort Lincoln, Gateway",38.93605,-76.95495,Private room,1,1,1,30,1125,TRUE,0,0,9,68,68,1,0,4.69,4.88,4.69,4.93,4.87,4.52,4.88,FALSE,1,0,1,0,0.59,42,1.52299,7.265469,4.7778,45
FALSE,4,8,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.907833,-77.045673,Private room,3,1,2,1,30,TRUE,8,16,44,134,464,55,6,4.73,4.81,4.85,4.87,4.87,4.94,4.7,FALSE,4,1,3,0,3.99,71,0.171074,3.868742,0.467022,113
TRUE,3,6,TRUE,FALSE,"Georgetown, Burleith/Hillandale",38.91012,-77.06565,Entire home/apt,4,2,2,2,31,TRUE,8,22,49,204,198,53,4,4.95,4.97,4.95,4.98,4.96,4.97,4.89,TRUE,1,1,0,0,3.99,73,1.014265,4.268714,1.537013,175
TRUE,1,1,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89839,-76.99924,Entire home/apt,3,1,1,2,1125,TRUE,2,11,26,178,144,53,4,4.89,4.93,4.92,5,4.92,4.97,4.87,TRUE,1,1,0,0,3.99,36,0.435439,3.788937,2.086496,106
FALSE,71,79,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.91785,-77.01498,Private room,1,1,1,31,365,TRUE,21,51,81,250,18,3,1,4.5,4.56,4.25,4.94,4.75,5,4.5,FALSE,46,0,46,0,0.26,951,0.475167,4.693796,1.37466,35
TRUE,3,4,TRUE,TRUE,"Mayfair, Hillbrook, Mahaning Heights",38.90038,-76.94362,Private room,1,1,1,31,1125,TRUE,29,59,89,364,27,21,1,4.78,4.74,4.67,4.93,4.93,4.37,4.78,FALSE,3,0,3,0,0.26,275,0.184823,5.996557,4.966186,46
FALSE,1,1,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.94645,-77.01703,Entire home/apt,4,1,3,70,1125,TRUE,0,0,13,287,22,4,1,4.95,4.95,5,4.95,4.95,4.62,4.71,FALSE,1,1,0,0,0.26,298,0.708903,6.601655,2.905797,110
FALSE,2,2,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92717,-77.0334,Entire home/apt,3,1,1,31,1125,TRUE,30,60,90,365,22,2,0,4.41,4.73,4.64,5,4.45,4.91,4.59,FALSE,2,2,0,0,0.26,140,0.064673,5.184834,1.39036,135
TRUE,4,5,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91793,-77.04301,Private room,1,1,1,31,1125,TRUE,1,2,2,169,20,5,0,5,5,4.9,5,5,5,4.95,FALSE,3,0,3,0,0.26,59,0.574771,4.55099,0.808093,67
FALSE,19,24,TRUE,TRUE,"Eastland Gardens, Kenilworth",38.90733,-76.94565,Private room,2,1,1,31,1125,TRUE,30,60,90,365,17,3,1,4.19,4.31,3.75,4.44,4.06,4.25,4.19,FALSE,16,1,15,0,0.26,555,0.553881,6.190509,4.836258,45
FALSE,1,2,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93431,-77.03882,Entire home/apt,8,4,3,31,1125,TRUE,0,0,22,111,4,0,0,5,5,4.5,5,5,5,4.75,FALSE,1,1,0,0,0.26,-1,0.556075,5.672802,1.873356,200
FALSE,1,4,TRUE,TRUE,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92005,-77.01174,Entire home/apt,5,2,3,31,1000,TRUE,16,34,64,324,19,2,0,4.94,5,4.94,5,5,4.83,4.94,FALSE,1,1,0,0,0.26,1125,0.704256,4.886216,1.601349,174
FALSE,3,3,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.9045,-77.00221,Entire home/apt,4,2,5,2,27,TRUE,0,0,0,0,17,2,0,4.81,4.81,4.81,5,5,4.94,4.56,FALSE,3,3,0,0,0.26,161,0.179404,4.075538,1.847985,207
FALSE,33,45,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.87752,-76.98912,Hotel room,6,1,6,1,1125,TRUE,14,44,74,349,14,5,0,4.14,4.71,4.43,4.86,4.93,4.36,4.43,FALSE,33,0,2,16,0.26,123,0.322256,3.115271,3.256796,29
FALSE,1,1,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.88993,-76.99099,Entire home/apt,6,2,3,31,150,TRUE,0,0,0,0,14,0,0,4.92,5,4.92,5,5,4.92,5,TRUE,1,1,0,0,0.26,290,0.452035,3.597425,2.709352,140
TRUE,10,21,TRUE,FALSE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91862,-77.04154,Entire home/apt,4,1,3,31,1125,TRUE,30,60,90,364,14,0,0,4.79,4.64,4.79,4.93,4.93,4.86,4.57,FALSE,10,10,0,0,0.26,323,0.629879,4.594397,0.825463,192
TRUE,5,10,TRUE,TRUE,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.9068,-76.93496,Private room,1,1,1,13,1125,TRUE,0,0,12,287,13,5,0,4.85,5,4.92,4.92,5,4.77,4.85,TRUE,5,0,5,0,0.26,101,0.096958,6.625257,5.40289,67
FALSE,3,6,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.92157,-76.97284,Private room,2,1,1,31,365,TRUE,0,0,0,0,12,0,0,4.33,4.42,4,5,5,4.58,4.5,FALSE,3,0,3,0,0.26,410,1.224748,5.898545,3.537001,29
FALSE,14,44,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91171,-77.04559,Private room,1,1,1,20,400,TRUE,0,0,0,269,11,6,0,4.73,4.45,4.27,4.91,5,5,4.45,TRUE,12,2,10,0,0.26,37,0.18533,4.134309,0.555845,200
FALSE,71,79,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.93772,-77.02506,Private room,1,1,1,31,300,TRUE,0,23,53,328,9,4,1,4.78,4.78,4,4.78,4.89,4.78,4.67,FALSE,46,0,46,0,0.26,38,0.086771,5.945624,2.197388,39
FALSE,1,1,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90652,-76.98252,Entire home/apt,4,1,1,2,14,TRUE,1,10,14,83,10,5,0,4.7,4.9,4.6,5,5,4.8,4.9,FALSE,1,1,0,0,0.26,58,1.087201,4.759399,2.882522,90
FALSE,,,,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92464,-77.04281,Entire home/apt,2,1,1,31,731,TRUE,9,9,22,297,3,3,0,3.67,3.67,3.67,5,4,5,3.33,TRUE,157,157,0,0,0.26,202,0.510305,5.01259,1.243458,99
FALSE,1,1,TRUE,FALSE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93348,-77.04546,Entire home/apt,4,1,1,31,1125,TRUE,0,0,0,0,6,0,0,4.83,4.83,4.83,4.67,5,4.67,4.67,FALSE,1,1,0,0,0.26,269,0.672915,5.630273,1.869212,85
FALSE,1,1,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92265,-77.02732,Entire home/apt,2,1,1,31,1125,TRUE,0,0,0,258,9,0,0,4.67,4.56,4.33,5,4.89,5,4.44,TRUE,1,1,0,0,0.26,145,0.389261,4.89892,1.180789,150
FALSE,3,3,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.8938,-76.99477,Entire home/apt,7,2,2,31,1125,TRUE,30,60,90,179,7,2,0,4.86,4.86,5,5,5,4.86,4.86,FALSE,1,1,0,0,0.26,919,0.636094,3.668116,2.41675,249
FALSE,1,1,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90356,-76.9915,Entire home/apt,6,3,4,31,1125,FALSE,0,0,0,0,6,0,0,3.17,2.83,3.17,4.17,3.83,4.67,2.67,FALSE,1,1,0,0,0.26,131,0.655812,4.313075,2.419273,84
FALSE,201,253,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.91692,-77.02831,Entire home/apt,5,2,3,31,365,TRUE,0,0,22,297,5,2,0,4.4,4.8,4,5,4.8,5,4.4,FALSE,156,150,5,0,0.26,1569,0.043474,4.500165,0.810606,111
FALSE,4,5,TRUE,FALSE,"Congress Heights, Bellevue, Washington Highlands",38.83093,-77.00084,Entire home/apt,7,2,5,2,365,TRUE,30,60,90,365,1,1,0,5,4,3,5,5,5,4,TRUE,4,4,0,0,0.26,54,1.208526,2.439177,5.598918,297
TRUE,10,13,TRUE,TRUE,"Shaw, Logan Circle",38.90994,-77.01737,Entire home/apt,2,1,1,91,365,TRUE,6,20,50,249,1,1,0,5,5,5,5,5,5,5,TRUE,10,10,0,0,0.26,391,0.340936,4.133812,1.052214,84
FALSE,1,2,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.89444,-77.07106,Entire home/apt,2,1,1,14,92,TRUE,30,60,90,365,1,1,0,1,1,1,1,1,3,1,TRUE,1,1,0,0,0.26,53,0.107027,3.414908,2.013209,120
FALSE,778,1341,TRUE,TRUE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.90749,-77.11718,Entire home/apt,7,4,4,2,1125,TRUE,8,18,48,323,1,1,0,5,5,4,5,5,5,5,TRUE,20,20,0,0,0.26,52,1.758538,5.687969,4.254887,841
FALSE,1,1,TRUE,TRUE,"Capitol View, Marshall Heights, Benning Heights",38.8731,-76.90517,Entire home/apt,1,2,2,30,90,TRUE,30,60,90,91,1,1,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.26,67,1.109688,4.751066,7.367505,80
FALSE,2,2,TRUE,TRUE,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89183,-76.90021,Entire home/apt,6,2,3,30,1125,TRUE,0,0,21,292,9,2,0,4.22,4.67,3.89,4.78,4.67,4,4.33,FALSE,2,2,0,0,0.26,204,0.476561,5.861694,7.321784,111
FALSE,2,4,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.89274,-77.0686,Entire home/apt,3,,2,90,365,TRUE,0,0,0,173,11,0,0,4.55,4.45,4.27,4.45,4.73,4.73,4.55,FALSE,1,1,0,0,0.26,52,0.25533,3.247444,1.954027,69
TRUE,1,3,TRUE,TRUE,"Takoma, Brightwood, Manor Park",38.97933,-77.01285,Entire home/apt,8,4,5,22,1125,TRUE,0,13,43,152,17,2,1,4.94,4.94,5,5,5,4.94,4.76,FALSE,1,1,0,0,0.26,2589,0.360365,8.877092,5.137603,700
TRUE,9,9,TRUE,TRUE,"Hawthorne, Barnaby Woods, Chevy Chase",38.98479,-77.08683,Entire home/apt,1,1,1,30,1125,TRUE,30,60,90,365,4,2,0,5,5,5,5,5,4.5,4.5,FALSE,5,5,0,0,0.26,117,0.387907,9.518732,5.972023,135
FALSE,9,14,TRUE,TRUE,"Douglas, Shipley Terrace",38.8491,-76.97982,Private room,2,1,1,31,1125,TRUE,0,0,24,299,22,3,0,4.82,4.82,4.82,4.86,4.77,4.1,4.71,FALSE,4,0,4,0,0.24,49,0.51816,3.074457,5.022286,65
FALSE,2,4,TRUE,TRUE,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.96885,-77.00968,Private room,2,1,1,31,1125,TRUE,0,0,0,206,13,5,0,4.92,4.85,4.85,5,5,4.85,4.92,FALSE,2,0,2,0,0.24,91,0.672465,8.191461,4.491827,22
FALSE,71,79,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.91767,-77.01549,Private room,1,1,1,31,365,TRUE,0,0,0,209,17,2,0,4.29,4.65,4.12,4.47,4.65,4.5,4.4,FALSE,46,0,46,0,0.24,128,0.446452,4.674914,1.345183,35
FALSE,2,10,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.92153,-76.98008,Entire home/apt,3,,3,31,395,TRUE,0,16,46,46,22,3,0,4.73,4.59,4.59,4.86,4.86,4.55,4.59,FALSE,1,1,0,0,0.24,51,0.841143,5.681163,3.16963,75
FALSE,1,2,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91801,-77.04049,Entire home/apt,4,1,1,31,31,TRUE,0,0,0,0,19,0,0,4.93,4.93,4.8,5,5,4.93,4.93,FALSE,1,1,0,0,0.24,52,0.600273,4.550199,0.769776,99
FALSE,1,1,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91553,-77.04742,Entire home/apt,3,1,1,31,1125,TRUE,0,0,0,0,15,0,0,4.8,4.93,4.53,5,4.93,5,4.73,TRUE,1,1,0,0,0.24,141,0.460553,4.406903,0.800771,105
FALSE,1,1,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.94135,-77.01728,Entire home/apt,3,,2,31,1125,TRUE,0,0,0,203,16,0,0,4.67,4.8,4.93,4.93,4.93,4.67,4.93,FALSE,1,1,0,0,0.24,60,0.42437,6.252598,2.575596,52
FALSE,1,1,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93212,-77.04071,Entire home/apt,5,2,2,31,1125,TRUE,0,0,0,0,15,0,0,4.64,4.79,4.36,5,5,4.93,4.79,TRUE,1,1,0,0,0.24,67,0.523274,5.523689,1.731296,155
FALSE,2,2,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89242,-77.00117,Entire home/apt,4,3,3,120,180,TRUE,0,0,0,0,15,0,0,5,5,5,4.79,4.93,5,4.93,FALSE,2,1,1,0,0.24,35,0.496058,3.389365,2.150836,300
FALSE,1,1,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.91997,-77.03452,Entire home/apt,4,1,2,31,1125,FALSE,0,0,0,0,17,0,0,4.71,4.76,4.82,4.88,4.94,4.82,4.76,FALSE,1,1,0,0,0.24,51,0.42451,4.686056,0.890113,80
FALSE,1,2,TRUE,TRUE,"Brookland, Brentwood, Langdon",38.93345,-76.99167,Entire home/apt,2,1,1,31,1125,TRUE,14,44,74,349,16,0,0,4.67,4.93,4.8,5,4.79,4.93,4.93,TRUE,1,1,0,0,0.24,157,0.152763,6.120317,3.004521,90
FALSE,2,4,TRUE,TRUE,"Woodridge, Fort Lincoln, Gateway",38.9293,-76.9654,Entire home/apt,2,1,1,31,45,TRUE,0,0,0,0,10,0,0,4.8,4.9,4.9,5,5,5,4.8,FALSE,1,1,0,0,0.24,163,1.567732,6.561786,4.084805,69
FALSE,2,3,TRUE,FALSE,"Colonial Village, Shepherd Park, North Portal Estates",38.98558,-77.03458,Private room,2,2,1,31,45,TRUE,28,58,88,178,15,4,0,4.73,4.73,4.47,4.87,4.93,4.93,4.73,FALSE,2,0,2,0,0.24,85,0.608039,9.211601,5.409618,70
FALSE,39,65,TRUE,TRUE,"Mayfair, Hillbrook, Mahaning Heights",38.89915,-76.94599,Private room,1,1,1,31,180,TRUE,6,36,66,341,16,0,0,4.63,4.56,4.06,4.88,4.88,4.81,4.56,FALSE,12,0,12,0,0.24,2911,0.040421,5.844965,4.850141,40
FALSE,2,8,TRUE,TRUE,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.9702,-77.01131,Private room,2,1,1,31,1125,FALSE,0,0,0,0,14,0,0,4.57,4.71,5,4.93,4.86,4.57,4.71,FALSE,2,0,2,0,0.24,870,0.545436,8.268035,4.553666,69
FALSE,6,11,TRUE,TRUE,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90508,-77.0281,Private room,1,1,1,31,365,TRUE,0,0,0,268,14,6,1,4.64,4.86,4.36,4.93,4.93,4.79,4.5,TRUE,6,0,6,0,0.24,35,0.340975,3.690836,0.488801,59
TRUE,4,5,TRUE,TRUE,"Near Southeast, Navy Yard",38.87856,-77.00041,Private room,2,1,1,3,300,TRUE,5,10,10,176,13,6,0,5,5,4.92,5,5,4.92,4.85,TRUE,2,0,2,0,0.24,61,0.286168,2.69049,2.76504,109
FALSE,33,45,TRUE,TRUE,"Capitol Hill, Lincoln Park",38.87746,-76.9877,Shared room,6,1,6,1,90,TRUE,6,36,66,341,13,3,2,4,4.15,4.23,4.23,4,4.31,4.08,FALSE,33,0,2,16,0.24,963,0.287706,3.175468,3.318212,29
FALSE,1,2,TRUE,TRUE,"Brightwood Park, Crestwood, Petworth",38.95184,-77.02317,Entire home/apt,6,3,3,4,30,TRUE,30,60,89,89,13,1,0,5,5,5,5,5,4.85,4.92,FALSE,1,1,0,0,0.24,206,0.993555,6.924994,3.164952,1500
FALSE,2,2,TRUE,TRUE,"Howard University, Le Droit Park, Cardozo/Shaw",38.91528,-77.03371,Private room,1,1,1,2,25,TRUE,0,0,0,0,12,0,0,5,5,5,5,5,5,5,FALSE,2,0,2,0,0.24,2235,0.350203,4.364538,0.582592,62
FALSE,35,36,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91771,-77.03653,Entire home/apt,2,1,1,31,1125,TRUE,0,0,8,283,9,1,1,4.56,4.44,4.56,4.78,4.44,4.89,3.89,FALSE,33,33,0,0,0.24,1280,0.481116,4.527512,0.725455,70
FALSE,35,36,TRUE,TRUE,"Union Station, Stanton Park, Kingman Park",38.89346,-76.99885,Entire home/apt,2,1,1,31,1125,TRUE,6,36,66,341,9,3,0,4.33,4.44,4.33,4.78,4.56,4.89,4,FALSE,33,33,0,0,0.24,43,0.542899,3.51901,2.228384,60
FALSE,43,45,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92684,-77.03029,Shared room,1,1,4,1,365,TRUE,30,60,90,179,9,2,0,3.78,4.33,3.22,4.33,4.33,4.44,4.11,TRUE,18,0,7,11,0.24,48,0.138634,5.17198,1.399711,48
FALSE,14,16,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.90475,-77.04658,Private room,2,1,1,31,1125,TRUE,30,60,90,326,8,0,0,4.38,4,4.63,4.88,4.13,4.75,4.63,TRUE,14,0,14,0,0.24,36,0.341065,3.66323,0.540174,362
FALSE,10,10,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.90481,-77.04759,Private room,2,1,1,31,99,TRUE,27,57,87,362,6,0,0,4.67,5,4.33,5,4.83,5,4.67,TRUE,10,0,10,0,0.24,60,0.317054,3.674591,0.590082,322
FALSE,1,1,TRUE,TRUE,"Shaw, Logan Circle",38.91166,-77.02268,Entire home/apt,4,2,2,31,366,TRUE,0,0,0,0,8,0,0,5,5,4.63,5,5,4.88,5,TRUE,1,1,0,0,0.24,123,0.132285,4.186,0.814068,249
FALSE,6,13,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91669,-77.0458,Private room,4,1,4,1,28,TRUE,30,58,88,317,6,4,0,4.17,4.17,4.33,4.33,4.17,4.5,4.33,TRUE,6,0,4,2,0.24,221,0.504864,4.477354,0.807017,255
FALSE,1,1,TRUE,TRUE,"Takoma, Brightwood, Manor Park",38.97433,-77.02575,Entire home/apt,2,1,1,31,1125,TRUE,0,0,0,225,5,0,0,4.8,5,4.4,5,5,5,4.8,TRUE,1,1,0,0,0.24,106,0.419164,8.457606,4.669515,85
FALSE,,,,,"West End, Foggy Bottom, GWU",38.90116,-77.05625,Entire home/apt,2,,,31,731,TRUE,6,15,24,299,3,2,0,5,5,5,5,5,5,5,TRUE,157,157,0,0,0.24,53,0.317957,3.525063,1.106997,86
FALSE,35,158,TRUE,TRUE,"Georgetown, Burleith/Hillandale",38.91122,-77.06081,Entire home/apt,5,3,3,31,1125,TRUE,0,0,0,157,4,2,0,5,5,5,5,5,5,5,FALSE,32,32,0,0,0.24,158,0.915306,4.25924,1.297232,267
FALSE,19,24,TRUE,TRUE,"Eastland Gardens, Kenilworth",38.90734,-76.94517,Private room,1,1,1,31,1125,TRUE,16,16,16,182,6,1,1,3.67,3.33,3.83,4.17,4.17,4.33,4,FALSE,16,1,15,0,0.24,50,0.528517,6.211001,4.8617,40
TRUE,9,9,TRUE,TRUE,"Takoma, Brightwood, Manor Park",38.96795,-77.02482,Entire home/apt,5,5,4,32,120,TRUE,0,0,0,83,5,0,0,4.6,5,5,5,4.8,5,4.6,FALSE,8,3,5,0,0.24,73,0.662618,8.022731,4.240363,190
FALSE,1,1,TRUE,FALSE,"Dupont Circle, Connecticut Avenue/K Street",38.91129,-77.03767,Entire home/apt,4,1,1,31,60,TRUE,0,2,32,204,5,3,0,5,5,4.8,5,5,5,5,FALSE,1,1,0,0,0.24,171,0.325988,4.08411,0.285145,300
TRUE,1,1,TRUE,FALSE,"Brookland, Brentwood, Langdon",38.92217,-76.9932,Entire home/apt,8,4,5,1,1125,TRUE,30,60,90,365,3,2,0,5,5,4.33,5,5,5,4.67,TRUE,1,1,0,0,0.24,-1,0.163901,5.379345,2.535994,675
FALSE,201,253,TRUE,TRUE,"Dupont Circle, Connecticut Avenue/K Street",38.91329,-77.04338,Entire home/apt,4,1,2,31,365,TRUE,6,36,66,341,3,2,0,4,4,4.33,4.67,4.33,5,3.67,FALSE,156,150,5,0,0.24,2070,0.254214,4.23284,0.542704,103
TRUE,1,2,TRUE,FALSE,"North Michigan Park, Michigan Park, University Heights",38.949898,-76.996147,Entire home/apt,4,2,3,14,49,TRUE,0,12,42,317,3,2,1,5,5,5,5,5,5,4.67,FALSE,1,1,0,0,0.24,132,0.34832,7.098296,3.653091,120
FALSE,1,4,TRUE,TRUE,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92565,-77.04001,Entire home/apt,2,1,,31,1125,TRUE,0,0,0,89,3,2,0,5,5,5,5,5,5,5,FALSE,1,1,0,0,0.24,408,0.423196,5.07643,1.283676,120
FALSE,2,3,TRUE,TRUE,"Eastland Gardens, Kenilworth",38.90407,-76.9429,Private room,1,1,1,31,1125,TRUE,0,13,43,318,3,2,0,5,5,4.67,5,5,4.33,4.67,FALSE,2,0,2,0,0.24,67,0.39319,6.172673,4.986679,34
FALSE,35,136,TRUE,TRUE,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.931072,-77.029434,Entire home/apt,2,1,1,3,365,TRUE,0,0,0,271,1,1,0,5,5,5,5,5,5,5,TRUE,13,13,0,0,0.24,65,0.27732,5.466638,1.69403,135
FALSE,2,2,TRUE,TRUE,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90595,-76.97652,Entire home/apt,4,1,2,28,365,TRUE,0,0,11,286,1,1,0,5,5,5,5,5,5,5,TRUE,2,2,0,0,0.24,1481,1.327431,4.931439,3.201302,40
FALSE,1870,6605,TRUE,FALSE,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.86995,-77.01105,Private room,8,2,4,1,365,TRUE,19,49,79,156,1,1,0,4,5,5,3,4,3,5,TRUE,15,0,15,0,0.24,47,0.550831,1.873907,2.912597,551
TRUE,1,3,TRUE,TRUE,"Douglas, Shipley Terrace",38.84674,-76.98495,Entire home/apt,8,3,3,2,1125,TRUE,14,27,57,147,12,11,0,4.92,4.83,4.67,4.83,4.92,4.75,4.83,TRUE,1,1,0,0,0.24,387,0.202932,2.819949,4.998435,260
FALSE,39,65,TRUE,TRUE,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89468,-76.90151,Private room,1,1,1,31,1125,TRUE,0,26,56,331,19,0,0,4.74,4.95,4.58,5,5,4.44,4.5,FALSE,12,0,12,0,0.24,920,0.653513,6.069962,7.227484,38
FALSE,201,253,TRUE,TRUE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.88827,-77.08352,Entire home/apt,2,1,1,4,45,TRUE,0,0,0,136,2,2,0,5,5,5,5,5,5,4.5,FALSE,156,150,5,0,0.24,159,0.232611,3.482364,2.794858,290
FALSE,3,4,TRUE,FALSE,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.88794,-77.08446,Entire home/apt,2,1,1,1,365,TRUE,1,16,46,46,4,1,0,4.75,4.5,4.75,5,3.75,5,4.25,TRUE,3,3,0,0,0.24,69,0.209852,3.50117,2.849545,179
FALSE,39,65,TRUE,TRUE,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89486,-76.90172,Private room,2,1,1,31,1125,TRUE,0,0,0,222,20,2,0,4.6,4.55,4.3,4.84,4.9,4.15,4.45,FALSE,12,0,12,0,0.24,52,0.651252,6.085162,7.214958,38
FALSE,31,42,TRUE,TRUE,"West End, Foggy Bottom, GWU",38.89279,-77.06791,Entire home/apt,3,1,1,90,1125,TRUE,0,0,3,278,4,2,0,4.75,5,4.25,4.25,5,5,5,FALSE,31,31,0,0,0.24,54,0.271947,3.232151,1.920886,70
